epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.707414,0.708737,0.381902,0.192598,0.192598
2,0.694844,0.684744,0.633709,0.769846,0.769846
3,0.695357,0.682509,0.627349,0.759020,0.769846
4,0.692420,0.682142,0.585140,0.716347,0.769846
5,0.691489,0.667132,0.652501,0.783267,0.783267
6,0.691091,0.671796,0.628794,0.754962,0.783267
7,0.690929,0.661902,0.649032,0.778790,0.783267
8,0.692109,0.678960,0.622723,0.754006,0.783267
9,0.688587,0.676535,0.617809,0.751410,0.783267
10,0.691013,0.693409,0.501012,0.588460,0.783267
11,0.690266,0.721274,0.432784,0.437500,0.783267
12,0.688462,0.696956,0.503903,0.589866,0.783267
13,0.690209,0.688651,0.597861,0.721522,0.783267
14,0.690191,0.705000,0.409078,0.329396,0.783267
15,0.691657,0.722588,0.389130,0.259376,0.783267
16,0.689999,0.702463,0.440301,0.435239,0.783267
17,0.691099,0.695877,0.537149,0.632377,0.783267
