epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.775957,0.682137,0.589837,0.662687,0.662687
2,0.712970,0.691160,0.558984,0.679842,0.679842
3,0.698138,0.662746,0.633394,0.775556,0.775556
4,0.691395,0.689820,0.557169,0.652422,0.775556
5,0.695360,0.659725,0.633394,0.775556,0.775556
6,0.694377,0.662062,0.633394,0.775556,0.775556
7,0.691236,0.738676,0.381125,0.197647,0.775556
8,0.693249,0.666673,0.622505,0.760369,0.775556
9,0.685259,0.685410,0.548094,0.651748,0.775556
10,0.683871,0.691827,0.591652,0.736225,0.775556
11,0.677048,0.685906,0.606171,0.747381,0.775556
12,0.686614,0.689339,0.555354,0.655415,0.775556
13,0.677225,0.673867,0.615245,0.757437,0.775556
14,0.680723,0.672538,0.560799,0.686528,0.775556
15,0.675028,0.707823,0.598911,0.735962,0.775556
16,0.684387,0.672193,0.637024,0.777283,0.777283
17,0.675274,0.711394,0.537205,0.634146,0.777283
18,0.674620,0.688266,0.618875,0.760274,0.777283
19,0.669210,0.708442,0.595281,0.727717,0.777283
20,0.676892,0.673040,0.598911,0.728167,0.777283
21,0.660417,0.686000,0.586207,0.723971,0.777283
22,0.661980,0.700066,0.573503,0.699104,0.777283
23,0.661567,0.720570,0.560799,0.647230,0.777283
24,0.656740,0.732828,0.627949,0.766249,0.777283
25,0.665452,0.731385,0.615245,0.748815,0.777283
26,0.660463,0.714881,0.582577,0.676056,0.777283
27,0.668342,0.676377,0.573503,0.666667,0.777283
28,0.663323,0.661611,0.602541,0.717419,0.777283
