epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.704680,0.667096,0.665510,0.799167,0.799167
2,0.695991,0.696646,0.349234,0.114825,0.799167
3,0.694104,0.685661,0.619254,0.753417,0.799167
4,0.694085,0.680105,0.665510,0.799167,0.799167
5,0.694541,0.692949,0.492050,0.556201,0.799167
6,0.693060,0.690773,0.515467,0.601900,0.799167
7,0.693983,0.692601,0.486846,0.543584,0.799167
8,0.695364,0.689602,0.625325,0.762985,0.799167
9,0.693394,0.684636,0.630529,0.766362,0.799167
10,0.693406,0.682941,0.665510,0.799167,0.799167
11,0.692783,0.715118,0.367158,0.211739,0.799167
12,0.692905,0.681952,0.620989,0.754816,0.799167
13,0.693220,0.690896,0.512865,0.583024,0.799167
