epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.695743,0.670999,0.665125,0.798889,0.798889
2,0.693628,0.696308,0.341005,0.034051,0.798889
3,0.693352,0.677613,0.664516,0.798354,0.798889
4,0.693464,0.700067,0.334875,0.000000,0.798889
5,0.693432,0.682577,0.665125,0.798889,0.798889
6,0.693325,0.704182,0.334875,0.000000,0.798889
7,0.693341,0.690920,0.665125,0.798889,0.798889
8,0.693357,0.700045,0.334875,0.000000,0.798889
9,0.693322,0.690282,0.665125,0.798889,0.798889
10,0.693368,0.692186,0.665125,0.798889,0.798889
11,0.693287,0.690841,0.665125,0.798889,0.798889
12,0.693366,0.697113,0.334875,0.000000,0.798889
13,0.693305,0.688218,0.665125,0.798889,0.798889
