epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.695381,0.669033,0.663942,0.797721,0.797721
2,0.692057,0.684704,0.633039,0.762682,0.797721
3,0.691237,0.703631,0.334875,0.000431,0.797721
4,0.691471,0.693244,0.534524,0.621811,0.797721
5,0.691427,0.700623,0.384599,0.241851,0.797721
6,0.690802,0.683353,0.603929,0.725570,0.797721
7,0.690509,0.695279,0.533842,0.617772,0.797721
8,0.691001,0.697408,0.512583,0.584296,0.797721
9,0.690568,0.686820,0.606976,0.727200,0.797721
10,0.690820,0.710021,0.355274,0.111199,0.797721
11,0.690548,0.680785,0.598337,0.717840,0.797721
12,0.690515,0.684909,0.627913,0.756698,0.797721
13,0.691169,0.691185,0.585610,0.705930,0.797721
