epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.761594,0.868516,0.330309,0.000000,0.000000
2,0.695833,0.647620,0.669691,0.802174,0.802174
3,0.691056,0.748107,0.368421,0.163462,0.802174
4,0.685475,0.729518,0.413793,0.350101,0.802174
5,0.689747,0.686489,0.533575,0.658699,0.802174
6,0.681561,0.746052,0.395644,0.301887,0.802174
7,0.676136,0.826744,0.364791,0.111675,0.802174
8,0.671887,0.754399,0.370236,0.125945,0.802174
9,0.676693,0.814867,0.353902,0.077720,0.802174
10,0.667323,0.777846,0.401089,0.309623,0.802174
11,0.660206,1.023598,0.330309,0.000000,0.802174
12,0.656167,0.759095,0.393829,0.307054,0.802174
13,0.652422,0.881712,0.335753,0.016129,0.802174
14,0.627513,0.983432,0.339383,0.031915,0.802174
