epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.756146,0.736069,0.339383,0.026738,0.026738
2,0.698327,0.802949,0.330309,0.000000,0.026738
3,0.693538,0.679799,0.649728,0.778923,0.778923
4,0.688406,0.701692,0.428312,0.430380,0.778923
5,0.678742,0.780385,0.330309,0.000000,0.778923
6,0.670898,0.745301,0.370236,0.143210,0.778923
7,0.663978,0.869026,0.339383,0.031915,0.778923
8,0.665783,0.870082,0.330309,0.000000,0.778923
9,0.662646,0.679114,0.602541,0.735187,0.778923
10,0.661137,0.867397,0.330309,0.000000,0.778923
11,0.656229,0.833172,0.333938,0.010782,0.778923
12,0.658235,0.686860,0.553539,0.619195,0.778923
13,0.641580,0.806308,0.361162,0.097436,0.778923
14,0.633290,0.898277,0.330309,0.000000,0.778923
15,0.622256,0.934781,0.355717,0.082687,0.778923
