epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.719452,0.761487,0.306447,0.000000,0.000000
2,0.695781,0.673911,0.684591,0.811669,0.811669
3,0.693682,0.658451,0.686904,0.813372,0.813372
4,0.691817,0.689332,0.501590,0.578071,0.813372
5,0.692340,0.702923,0.399248,0.344893,0.813372
6,0.690600,0.776758,0.336224,0.126332,0.813372
7,0.690459,0.709383,0.382480,0.282740,0.813372
8,0.689581,0.683860,0.664643,0.793521,0.813372
9,0.687067,0.706097,0.364845,0.226136,0.813372
10,0.689906,0.716656,0.341717,0.148785,0.813372
11,0.688768,0.708071,0.436831,0.451577,0.813372
12,0.685432,0.732226,0.343741,0.148537,0.813372
13,0.688777,0.698616,0.449263,0.508133,0.813372
14,0.688505,0.684418,0.554496,0.663904,0.813372
15,0.686689,0.708101,0.383348,0.289710,0.813372
