epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.697626,0.659687,0.660586,0.795606,0.795606
2,0.694317,0.708303,0.341569,0.010149,0.795606
3,0.693098,0.681680,0.660586,0.795606,0.795606
4,0.692839,0.689036,0.658360,0.792244,0.795606
5,0.692164,0.687407,0.637532,0.770768,0.795606
6,0.692633,0.714733,0.382002,0.216944,0.795606
7,0.692637,0.695143,0.446423,0.443144,0.795606
8,0.692302,0.693633,0.551709,0.667235,0.795606
9,0.692788,0.680967,0.660586,0.795606,0.795606
10,0.692449,0.680115,0.652686,0.787279,0.795606
11,0.692559,0.692207,0.598822,0.725207,0.795606
12,0.691860,0.689625,0.657282,0.792612,0.795606
13,0.692798,0.687540,0.660586,0.795606,0.795606
