epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.705751,0.683993,0.665510,0.795547,0.795547
2,0.696923,0.705189,0.359352,0.133020,0.795547
3,0.695997,0.701657,0.407054,0.341150,0.795547
4,0.694462,0.692819,0.478751,0.537811,0.795547
5,0.694613,0.711787,0.382191,0.231571,0.795547
6,0.693960,0.694138,0.424689,0.407032,0.795547
7,0.694265,0.691020,0.474704,0.529397,0.795547
8,0.692589,0.672858,0.665510,0.799167,0.799167
9,0.693535,0.713398,0.353570,0.129283,0.799167
10,0.691681,0.685403,0.570685,0.693118,0.799167
11,0.692447,0.686509,0.629084,0.761657,0.799167
12,0.693054,0.671549,0.555363,0.683409,0.799167
13,0.695454,0.673605,0.665510,0.799167,0.799167
14,0.695229,0.703339,0.334490,0.000000,0.799167
15,0.693954,0.682886,0.661174,0.794314,0.799167
16,0.693469,0.699536,0.334490,0.000000,0.799167
17,0.694214,0.684714,0.665510,0.799167,0.799167
18,0.693750,0.720894,0.334490,0.000000,0.799167
19,0.694261,0.683022,0.665510,0.799167,0.799167
20,0.693993,0.667368,0.665510,0.799167,0.799167
21,0.694288,0.670960,0.665510,0.799167,0.799167
22,0.693746,0.688532,0.665510,0.799167,0.799167
23,0.693276,0.683369,0.665510,0.799167,0.799167
24,0.693563,0.693048,0.529055,0.610939,0.799167
25,0.693303,0.701972,0.334490,0.000000,0.799167
26,0.693133,0.692714,0.616941,0.739019,0.799167
27,0.694419,0.705864,0.334490,0.000000,0.799167
28,0.693396,0.679861,0.665510,0.799167,0.799167
29,0.694146,0.687697,0.665510,0.799167,0.799167
30,0.693443,0.696885,0.334490,0.000000,0.799167
31,0.693467,0.685582,0.665510,0.799167,0.799167
32,0.693507,0.698097,0.335935,0.049648,0.799167
