epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.707967,0.690718,0.613183,0.736303,0.736303
2,0.694490,0.681076,0.665510,0.799167,0.799167
3,0.694536,0.666924,0.665510,0.799167,0.799167
4,0.694047,0.702502,0.334490,0.000000,0.799167
5,0.693768,0.716916,0.334490,0.000000,0.799167
6,0.696080,0.707788,0.337959,0.030483,0.799167
7,0.693365,0.670240,0.665510,0.799167,0.799167
8,0.694349,0.655601,0.665510,0.799167,0.799167
9,0.693636,0.675886,0.663487,0.797565,0.799167
10,0.692485,0.690822,0.556519,0.679883,0.799167
11,0.691700,0.696173,0.383348,0.263212,0.799167
12,0.692442,0.694452,0.425267,0.406567,0.799167
13,0.692562,0.691987,0.506216,0.583211,0.799167
14,0.691971,0.709269,0.410234,0.324503,0.799167
15,0.691928,0.677126,0.664643,0.798471,0.799167
16,0.692846,0.714842,0.347210,0.101830,0.799167
17,0.691820,0.691867,0.510552,0.606004,0.799167
18,0.690858,0.691757,0.464296,0.521806,0.799167
19,0.691554,0.707721,0.335357,0.002603,0.799167
20,0.691388,0.693800,0.424689,0.428489,0.799167
