iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.626206,0.637956,0.665389,0.799080,0.799080
2,0.626071,0.638108,0.665389,0.799080,0.799080
3,0.625940,0.638264,0.665389,0.799080,0.799080
4,0.625895,0.638294,0.665389,0.799080,0.799080
5,0.625855,0.638319,0.665389,0.799080,0.799080
6,0.625746,0.638509,0.665389,0.799080,0.799080
7,0.625703,0.638538,0.665389,0.799080,0.799080
8,0.625671,0.638557,0.665389,0.799080,0.799080
9,0.625631,0.638585,0.665389,0.799080,0.799080
10,0.625605,0.638607,0.665389,0.799080,0.799080
11,0.625575,0.638636,0.665389,0.799080,0.799080
12,0.625483,0.638845,0.665389,0.799080,0.799080
13,0.625451,0.638877,0.665389,0.799080,0.799080
14,0.625421,0.638908,0.665389,0.799080,0.799080
15,0.625404,0.638932,0.665389,0.799080,0.799080
16,0.625317,0.639120,0.665389,0.799080,0.799080
17,0.625234,0.639340,0.665389,0.799080,0.799080
18,0.625160,0.639569,0.665389,0.799080,0.799080
19,0.625126,0.639570,0.665389,0.799080,0.799080
20,0.625102,0.639608,0.665389,0.799080,0.799080
21,0.625034,0.639879,0.665389,0.799080,0.799080
22,0.624969,0.640079,0.665389,0.799080,0.799080
23,0.624909,0.640284,0.665389,0.799080,0.799080
24,0.624880,0.640280,0.665389,0.799080,0.799080
25,0.624821,0.640386,0.665389,0.799080,0.799080
26,0.624806,0.640392,0.665389,0.799080,0.799080
27,0.624780,0.640427,0.665389,0.799080,0.799080
28,0.624766,0.640437,0.665389,0.799080,0.799080
29,0.624707,0.640550,0.665389,0.799080,0.799080
30,0.624687,0.640571,0.665389,0.799080,0.799080
31,0.624636,0.640749,0.665389,0.799080,0.799080
32,0.624576,0.640928,0.665389,0.799080,0.799080
33,0.624563,0.640945,0.665389,0.799080,0.799080
34,0.624510,0.641063,0.665389,0.799080,0.799080
35,0.624490,0.641068,0.665389,0.799080,0.799080
36,0.624429,0.641159,0.665389,0.799080,0.799080
37,0.624409,0.641191,0.665389,0.799080,0.799080
38,0.624378,0.641197,0.665389,0.799080,0.799080
39,0.624356,0.641199,0.665389,0.799080,0.799080
40,0.624318,0.641239,0.665389,0.799080,0.799080
41,0.624304,0.641256,0.665389,0.799080,0.799080
