iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.619211,0.638261,0.667049,0.800275,0.800275
2,0.618445,0.639578,0.667049,0.800275,0.800275
3,0.617873,0.640847,0.667049,0.800275,0.800275
4,0.617443,0.641730,0.667049,0.800275,0.800275
5,0.616711,0.643343,0.667049,0.800275,0.800275
6,0.616134,0.644697,0.667049,0.800275,0.800275
7,0.615322,0.645869,0.667049,0.800275,0.800275
8,0.614844,0.647277,0.667049,0.800275,0.800275
9,0.614066,0.649178,0.667049,0.800275,0.800275
10,0.613344,0.651134,0.667049,0.800275,0.800275
11,0.612999,0.653013,0.667049,0.800275,0.800275
12,0.612660,0.654117,0.667049,0.800275,0.800275
13,0.612309,0.655330,0.667049,0.800275,0.800275
14,0.612057,0.656417,0.667049,0.800275,0.800275
15,0.611535,0.657647,0.667049,0.800275,0.800275
16,0.610694,0.659193,0.667049,0.800275,0.800275
17,0.610280,0.660904,0.667049,0.800275,0.800275
18,0.610099,0.661299,0.667049,0.800275,0.800275
19,0.609565,0.662563,0.667049,0.800275,0.800275
20,0.609087,0.662719,0.667049,0.800275,0.800275
21,0.608515,0.664067,0.667049,0.800275,0.800275
22,0.608180,0.666886,0.667049,0.800275,0.800275
23,0.607787,0.668942,0.667049,0.800275,0.800275
24,0.607444,0.670161,0.667049,0.800275,0.800275
25,0.606738,0.670147,0.667049,0.800275,0.800275
26,0.606154,0.670148,0.667049,0.800275,0.800275
27,0.605507,0.670983,0.667049,0.800275,0.800275
28,0.605220,0.671745,0.667049,0.800275,0.800275
29,0.604953,0.673032,0.667049,0.800275,0.800275
30,0.604473,0.674354,0.667049,0.800275,0.800275
31,0.604258,0.674334,0.667049,0.800275,0.800275
32,0.603684,0.674618,0.667049,0.800275,0.800275
33,0.602982,0.675393,0.667049,0.800275,0.800275
34,0.602680,0.675853,0.667049,0.800275,0.800275
35,0.602065,0.677430,0.667049,0.800275,0.800275
36,0.601450,0.679242,0.667049,0.800275,0.800275
37,0.600685,0.679269,0.667049,0.800275,0.800275
38,0.600157,0.681812,0.667049,0.800275,0.800275
39,0.599554,0.682237,0.667049,0.800275,0.800275
40,0.599269,0.682206,0.667049,0.800275,0.800275
41,0.598836,0.684592,0.666762,0.800069,0.800275
