iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.625828,0.634827,0.670103,0.802469,0.802469
2,0.621959,0.634997,0.670103,0.802469,0.802469
3,0.617373,0.634972,0.670103,0.802469,0.802469
4,0.612553,0.635558,0.670103,0.802469,0.802469
5,0.608470,0.636615,0.670103,0.802469,0.802469
6,0.604653,0.636480,0.670103,0.802469,0.802469
7,0.601432,0.636621,0.670103,0.802469,0.802469
8,0.597775,0.636306,0.670103,0.802469,0.802469
9,0.595141,0.636615,0.670103,0.802469,0.802469
10,0.591783,0.636321,0.670103,0.802469,0.802469
11,0.589289,0.636346,0.670103,0.802469,0.802469
12,0.586968,0.636525,0.670103,0.802469,0.802469
13,0.584843,0.636855,0.670103,0.802469,0.802469
14,0.582823,0.636765,0.670103,0.802469,0.802469
15,0.580749,0.636703,0.670103,0.802469,0.802469
16,0.579462,0.637164,0.670103,0.802469,0.802469
17,0.577888,0.636475,0.670103,0.802469,0.802469
18,0.576412,0.635971,0.670103,0.802469,0.802469
19,0.573714,0.636214,0.670103,0.802469,0.802469
20,0.572520,0.636368,0.670103,0.802469,0.802469
21,0.571198,0.636467,0.670103,0.802469,0.802469
22,0.569822,0.636992,0.670103,0.802469,0.802469
23,0.567483,0.637054,0.670103,0.802469,0.802469
24,0.564992,0.636879,0.670103,0.802469,0.802469
25,0.563313,0.636935,0.670103,0.802469,0.802469
26,0.562266,0.637470,0.673540,0.804124,0.804124
27,0.560966,0.637565,0.673540,0.804124,0.804124
28,0.559919,0.637600,0.666667,0.798755,0.804124
29,0.557457,0.637578,0.673540,0.804124,0.804124
30,0.555005,0.639040,0.664948,0.797508,0.804124
31,0.553974,0.639331,0.664948,0.797508,0.804124
32,0.552424,0.640033,0.664948,0.795812,0.804124
33,0.549101,0.641170,0.664948,0.795812,0.804124
34,0.548215,0.641793,0.664948,0.795812,0.804124
35,0.546688,0.641842,0.664948,0.795812,0.804124
36,0.545114,0.641778,0.664948,0.795812,0.804124
37,0.542854,0.641443,0.664948,0.795812,0.804124
38,0.541205,0.641428,0.664948,0.795812,0.804124
39,0.540760,0.642449,0.663230,0.794549,0.804124
40,0.539754,0.642642,0.663230,0.794549,0.804124
41,0.538054,0.642496,0.666667,0.795359,0.804124
42,0.537057,0.643057,0.663230,0.792373,0.804124
43,0.535668,0.643214,0.661512,0.790648,0.804124
44,0.533956,0.643312,0.661512,0.790648,0.804124
45,0.533107,0.642867,0.661512,0.791975,0.804124
46,0.531292,0.643413,0.656357,0.786780,0.804124
47,0.530604,0.643630,0.656357,0.786780,0.804124
48,0.530023,0.644058,0.654639,0.785486,0.804124
49,0.528751,0.644163,0.651203,0.782888,0.804124
50,0.528163,0.644123,0.652921,0.783726,0.804124
51,0.527284,0.644301,0.652921,0.783726,0.804124
52,0.526136,0.643668,0.654639,0.784566,0.804124
53,0.525189,0.644295,0.659794,0.788913,0.804124
54,0.524550,0.646431,0.649485,0.781116,0.804124
55,0.522606,0.646932,0.651203,0.781955,0.804124
56,0.522014,0.646902,0.651203,0.781955,0.804124
57,0.521495,0.648046,0.649485,0.780645,0.804124
58,0.519914,0.648165,0.649485,0.780645,0.804124
59,0.518244,0.648257,0.649485,0.780645,0.804124
60,0.516346,0.648431,0.649485,0.780645,0.804124
61,0.515705,0.649102,0.646048,0.778495,0.804124
62,0.515220,0.649907,0.640893,0.774542,0.804124
63,0.514212,0.649866,0.640893,0.773564,0.804124
64,0.512961,0.649927,0.640893,0.773564,0.804124
65,0.512727,0.649307,0.640893,0.773564,0.804124
66,0.511429,0.649270,0.640893,0.773564,0.804124
