iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.627537,0.618760,0.690831,0.817150,0.817150
2,0.627214,0.618967,0.690831,0.817150,0.817150
3,0.626884,0.619197,0.690831,0.817150,0.817150
4,0.626561,0.619184,0.690831,0.817150,0.817150
5,0.626150,0.619275,0.690831,0.817150,0.817150
6,0.625874,0.619604,0.690831,0.817150,0.817150
7,0.625511,0.619647,0.690831,0.817150,0.817150
8,0.625181,0.619750,0.690831,0.817150,0.817150
9,0.624916,0.619885,0.690831,0.817150,0.817150
10,0.624571,0.620051,0.690831,0.817150,0.817150
11,0.624274,0.620151,0.690831,0.817150,0.817150
12,0.624104,0.620713,0.690831,0.817150,0.817150
13,0.623780,0.620912,0.690831,0.817150,0.817150
14,0.623540,0.621065,0.690831,0.817150,0.817150
15,0.623311,0.621181,0.690831,0.817150,0.817150
16,0.622946,0.621200,0.690831,0.817150,0.817150
17,0.622658,0.621969,0.690831,0.817150,0.817150
18,0.622415,0.622628,0.690831,0.817150,0.817150
19,0.622211,0.622805,0.690831,0.817150,0.817150
20,0.622016,0.622895,0.690831,0.817150,0.817150
21,0.621671,0.623429,0.690831,0.817150,0.817150
22,0.621162,0.624206,0.690831,0.817150,0.817150
23,0.620967,0.624821,0.690831,0.817150,0.817150
24,0.620815,0.624987,0.690831,0.817150,0.817150
25,0.620528,0.624969,0.690831,0.817150,0.817150
26,0.620312,0.625154,0.690831,0.817150,0.817150
27,0.620128,0.625336,0.690831,0.817150,0.817150
28,0.619949,0.625648,0.690831,0.817150,0.817150
29,0.619506,0.625786,0.690831,0.817150,0.817150
30,0.619279,0.625889,0.690831,0.817150,0.817150
31,0.618927,0.625860,0.690831,0.817150,0.817150
32,0.618723,0.626310,0.690831,0.817150,0.817150
33,0.618563,0.626433,0.690831,0.817150,0.817150
34,0.618338,0.627306,0.690831,0.817150,0.817150
35,0.618141,0.627436,0.690831,0.817150,0.817150
36,0.617729,0.627415,0.690831,0.817150,0.817150
37,0.617602,0.627715,0.690831,0.817150,0.817150
38,0.617469,0.627975,0.690831,0.817150,0.817150
39,0.617369,0.628207,0.690831,0.817150,0.817150
40,0.617169,0.629369,0.690831,0.817150,0.817150
41,0.617062,0.629408,0.690831,0.817150,0.817150
