iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.626933,0.619097,0.690831,0.817150,0.817150
2,0.625967,0.619391,0.690831,0.817150,0.817150
3,0.625099,0.619849,0.690831,0.817150,0.817150
4,0.623806,0.620889,0.690831,0.817150,0.817150
5,0.622802,0.621565,0.690831,0.817150,0.817150
6,0.622186,0.623094,0.690831,0.817150,0.817150
7,0.621030,0.623878,0.690831,0.817150,0.817150
8,0.620507,0.624792,0.690831,0.817150,0.817150
9,0.619804,0.626295,0.690831,0.817150,0.817150
10,0.619106,0.626444,0.690831,0.817150,0.817150
11,0.618250,0.627288,0.690831,0.817150,0.817150
12,0.617563,0.629002,0.690831,0.817150,0.817150
13,0.616909,0.630484,0.679083,0.806496,0.817150
14,0.616327,0.630734,0.679083,0.806496,0.817150
15,0.615598,0.630815,0.679083,0.806496,0.817150
16,0.614592,0.631578,0.674212,0.802158,0.817150
17,0.613796,0.631550,0.674212,0.802158,0.817150
18,0.613522,0.631692,0.674212,0.802158,0.817150
19,0.612987,0.632173,0.674785,0.802437,0.817150
20,0.612274,0.632080,0.674785,0.802437,0.817150
21,0.611888,0.632066,0.674785,0.802437,0.817150
22,0.611202,0.632678,0.673352,0.801394,0.817150
23,0.610913,0.632787,0.673352,0.801394,0.817150
24,0.610105,0.634057,0.661318,0.790722,0.817150
25,0.609647,0.635768,0.660745,0.790220,0.817150
26,0.608944,0.638336,0.659026,0.788482,0.817150
27,0.608312,0.638219,0.659026,0.788482,0.817150
28,0.607735,0.638206,0.659026,0.788482,0.817150
29,0.607466,0.640982,0.658166,0.787760,0.817150
30,0.607072,0.643905,0.649857,0.776681,0.817150
31,0.606761,0.644419,0.650143,0.776742,0.817150
32,0.605802,0.645113,0.650143,0.776742,0.817150
33,0.605438,0.645535,0.650143,0.776742,0.817150
34,0.605214,0.645507,0.650143,0.776742,0.817150
35,0.604427,0.645948,0.650143,0.776742,0.817150
36,0.603839,0.645811,0.650143,0.776742,0.817150
37,0.603571,0.646145,0.649284,0.775988,0.817150
38,0.603097,0.647294,0.629513,0.753480,0.817150
39,0.602808,0.651343,0.620057,0.742124,0.817150
40,0.601926,0.653471,0.615186,0.737542,0.817150
41,0.601701,0.657538,0.607450,0.729035,0.817150
