iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.628754,0.634419,0.669724,0.802197,0.802197
2,0.628405,0.634394,0.669724,0.802197,0.802197
3,0.628012,0.634418,0.669724,0.802197,0.802197
4,0.627664,0.634396,0.669724,0.802197,0.802197
5,0.627352,0.634578,0.669724,0.802197,0.802197
6,0.626996,0.634749,0.669724,0.802197,0.802197
7,0.626641,0.634764,0.669724,0.802197,0.802197
8,0.626323,0.634921,0.669724,0.802197,0.802197
9,0.626101,0.635172,0.669724,0.802197,0.802197
10,0.625812,0.635297,0.669724,0.802197,0.802197
11,0.625661,0.635280,0.669724,0.802197,0.802197
12,0.625301,0.635417,0.669724,0.802197,0.802197
13,0.624993,0.635519,0.669724,0.802197,0.802197
14,0.624809,0.635724,0.669724,0.802197,0.802197
15,0.624572,0.635686,0.669724,0.802197,0.802197
16,0.624317,0.636132,0.669724,0.802197,0.802197
17,0.624113,0.636281,0.669724,0.802197,0.802197
18,0.623901,0.636591,0.667861,0.800052,0.802197
19,0.623619,0.636984,0.667503,0.799447,0.802197
20,0.623441,0.637208,0.667503,0.799447,0.802197
21,0.623195,0.637612,0.666858,0.798544,0.802197
22,0.623104,0.637615,0.666858,0.798544,0.802197
23,0.622902,0.637796,0.666714,0.798387,0.802197
24,0.622675,0.637789,0.666714,0.798387,0.802197
25,0.622396,0.638214,0.666643,0.798318,0.802197
26,0.622109,0.638336,0.666571,0.798266,0.802197
27,0.621956,0.638597,0.666643,0.798318,0.802197
28,0.621622,0.638789,0.666929,0.798456,0.802197
29,0.621436,0.639327,0.666929,0.798369,0.802197
30,0.621312,0.639598,0.666929,0.798369,0.802197
31,0.621141,0.639796,0.666428,0.797688,0.802197
32,0.620909,0.639763,0.666428,0.797688,0.802197
33,0.620602,0.640072,0.664063,0.795427,0.802197
34,0.620325,0.640185,0.664421,0.795725,0.802197
35,0.620098,0.640259,0.664421,0.795725,0.802197
36,0.619855,0.640267,0.664421,0.795725,0.802197
37,0.619699,0.640343,0.663920,0.795322,0.802197
38,0.619515,0.640641,0.663490,0.794917,0.802197
39,0.619342,0.640943,0.663346,0.794811,0.802197
40,0.619122,0.640970,0.663203,0.794706,0.802197
41,0.618968,0.641555,0.663131,0.794671,0.802197
