iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.629370,0.658618,0.635739,0.777311,0.777311
2,0.625281,0.659055,0.635739,0.777311,0.777311
3,0.620205,0.659841,0.635739,0.777311,0.777311
4,0.615028,0.659672,0.635739,0.777311,0.777311
5,0.611405,0.660566,0.635739,0.777311,0.777311
6,0.607726,0.661073,0.635739,0.777311,0.777311
7,0.603768,0.661527,0.635739,0.777311,0.777311
8,0.599289,0.662095,0.635739,0.777311,0.777311
9,0.596658,0.662232,0.635739,0.777311,0.777311
10,0.593369,0.663076,0.635739,0.777311,0.777311
11,0.590416,0.663842,0.635739,0.777311,0.777311
12,0.587599,0.664234,0.635739,0.777311,0.777311
13,0.584386,0.665033,0.635739,0.777311,0.777311
14,0.582089,0.665746,0.635739,0.777311,0.777311
15,0.578664,0.665960,0.635739,0.777311,0.777311
16,0.576701,0.666050,0.635739,0.777311,0.777311
17,0.574134,0.666562,0.635739,0.777311,0.777311
18,0.572039,0.667134,0.635739,0.777311,0.777311
19,0.570005,0.668302,0.635739,0.777311,0.777311
20,0.567559,0.668182,0.635739,0.777311,0.777311
21,0.565528,0.669866,0.635739,0.777311,0.777311
22,0.562357,0.669862,0.635739,0.777311,0.777311
23,0.559832,0.670261,0.635739,0.777311,0.777311
24,0.556787,0.671403,0.635739,0.777311,0.777311
25,0.555242,0.672101,0.635739,0.777311,0.777311
26,0.553007,0.671183,0.635739,0.777311,0.777311
27,0.550630,0.672094,0.635739,0.777311,0.777311
28,0.547294,0.672015,0.635739,0.777311,0.777311
29,0.545361,0.672541,0.634021,0.776025,0.777311
30,0.542328,0.672649,0.634021,0.776025,0.777311
31,0.540462,0.672717,0.634021,0.776025,0.777311
32,0.539320,0.672947,0.634021,0.776025,0.777311
33,0.537165,0.674288,0.634021,0.776025,0.777311
34,0.535127,0.675734,0.634021,0.776025,0.777311
35,0.533839,0.677769,0.634021,0.776025,0.777311
36,0.532178,0.677457,0.637457,0.777661,0.777661
37,0.530271,0.677547,0.635739,0.776842,0.777661
38,0.529264,0.677829,0.635739,0.776842,0.777661
39,0.528826,0.680941,0.635739,0.776842,0.777661
40,0.527660,0.683151,0.635739,0.776842,0.777661
41,0.524736,0.683188,0.635739,0.776842,0.777661
42,0.522950,0.683115,0.635739,0.776842,0.777661
43,0.521290,0.683006,0.635739,0.776842,0.777661
44,0.520005,0.684631,0.637457,0.777661,0.777661
45,0.519542,0.684928,0.637457,0.777661,0.777661
46,0.518414,0.686473,0.637457,0.777661,0.777661
47,0.517017,0.687170,0.637457,0.777661,0.777661
48,0.515631,0.689881,0.637457,0.777661,0.777661
49,0.514650,0.693637,0.637457,0.777661,0.777661
50,0.513578,0.693569,0.637457,0.777661,0.777661
51,0.510981,0.693337,0.637457,0.777661,0.777661
52,0.509492,0.693760,0.639175,0.778481,0.778481
53,0.507529,0.694463,0.637457,0.777661,0.778481
54,0.506676,0.694721,0.639175,0.778481,0.778481
55,0.505904,0.694675,0.639175,0.778481,0.778481
56,0.504776,0.694646,0.639175,0.778481,0.778481
57,0.503286,0.693430,0.639175,0.778481,0.778481
58,0.501956,0.693259,0.640893,0.779303,0.779303
59,0.500971,0.693509,0.640893,0.779303,0.779303
60,0.499011,0.693998,0.640893,0.779303,0.779303
61,0.497282,0.693752,0.640893,0.779303,0.779303
62,0.496663,0.694344,0.640893,0.779303,0.779303
63,0.495858,0.696394,0.640893,0.779303,0.779303
64,0.493851,0.696296,0.640893,0.779303,0.779303
65,0.492263,0.696329,0.640893,0.779303,0.779303
66,0.491021,0.696272,0.640893,0.779303,0.779303
67,0.490509,0.700055,0.640893,0.779303,0.779303
68,0.489327,0.701086,0.642612,0.780127,0.780127
69,0.488806,0.705135,0.642612,0.780127,0.780127
70,0.487143,0.704925,0.642612,0.780127,0.780127
71,0.485829,0.704692,0.642612,0.780127,0.780127
72,0.483777,0.704880,0.642612,0.780127,0.780127
73,0.482067,0.705885,0.642612,0.780127,0.780127
74,0.481244,0.707957,0.642612,0.780127,0.780127
75,0.480479,0.711876,0.642612,0.780127,0.780127
76,0.479406,0.713184,0.644330,0.780952,0.780952
77,0.478014,0.713186,0.644330,0.780952,0.780952
78,0.476865,0.716461,0.644330,0.780952,0.780952
79,0.475833,0.718825,0.644330,0.780952,0.780952
80,0.475273,0.719988,0.644330,0.780952,0.780952
81,0.474764,0.721833,0.644330,0.780952,0.780952
82,0.473787,0.721836,0.644330,0.780952,0.780952
83,0.472687,0.722328,0.644330,0.780952,0.780952
84,0.471192,0.722114,0.644330,0.780952,0.780952
85,0.470765,0.721804,0.644330,0.780952,0.780952
86,0.469878,0.725882,0.644330,0.780952,0.780952
87,0.469398,0.724530,0.644330,0.780952,0.780952
88,0.468123,0.724437,0.644330,0.780952,0.780952
89,0.466925,0.724375,0.644330,0.780952,0.780952
90,0.465904,0.724502,0.644330,0.780952,0.780952
91,0.465240,0.724441,0.644330,0.780952,0.780952
92,0.464489,0.724796,0.644330,0.780952,0.780952
93,0.464095,0.724729,0.644330,0.780952,0.780952
94,0.463231,0.728092,0.644330,0.780952,0.780952
95,0.462681,0.727677,0.644330,0.780952,0.780952
96,0.461787,0.728629,0.644330,0.780952,0.780952
97,0.460674,0.728863,0.644330,0.780952,0.780952
98,0.459391,0.729139,0.644330,0.780952,0.780952
99,0.458854,0.729335,0.644330,0.780952,0.780952
100,0.457716,0.729100,0.644330,0.780952,0.780952
101,0.457374,0.733299,0.644330,0.780952,0.780952
102,0.455974,0.733867,0.644330,0.780952,0.780952
103,0.455196,0.734197,0.644330,0.780952,0.780952
104,0.453714,0.734019,0.644330,0.780952,0.780952
105,0.452264,0.733990,0.644330,0.780952,0.780952
106,0.450923,0.734589,0.644330,0.780952,0.780952
107,0.450052,0.734342,0.642612,0.780127,0.780952
108,0.449806,0.732231,0.642612,0.780127,0.780952
109,0.449307,0.732118,0.642612,0.780127,0.780952
110,0.448698,0.732207,0.642612,0.780127,0.780952
111,0.447890,0.735605,0.642612,0.780127,0.780952
112,0.446840,0.736244,0.642612,0.780127,0.780952
113,0.446056,0.736985,0.644330,0.780952,0.780952
114,0.444895,0.738499,0.642612,0.779661,0.780952
