iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.634562,0.638375,0.664000,0.798077,0.798077
2,0.634480,0.638403,0.664000,0.798077,0.798077
3,0.634393,0.638541,0.664000,0.798077,0.798077
4,0.634312,0.638715,0.664000,0.798077,0.798077
5,0.634238,0.638862,0.664000,0.798077,0.798077
6,0.634150,0.638947,0.664000,0.798077,0.798077
7,0.634074,0.639157,0.664000,0.798077,0.798077
8,0.633975,0.639394,0.664000,0.798077,0.798077
9,0.633889,0.639432,0.664000,0.798077,0.798077
10,0.633827,0.639653,0.664000,0.798077,0.798077
11,0.633746,0.639729,0.664000,0.798077,0.798077
12,0.633670,0.639795,0.664000,0.798077,0.798077
13,0.633600,0.639810,0.664000,0.798077,0.798077
14,0.633534,0.639981,0.664000,0.798077,0.798077
15,0.633467,0.640159,0.664000,0.798077,0.798077
16,0.633415,0.640260,0.664000,0.798077,0.798077
17,0.633391,0.640382,0.664000,0.798077,0.798077
18,0.633348,0.640418,0.664000,0.798077,0.798077
19,0.633289,0.640487,0.664000,0.798077,0.798077
20,0.633236,0.640736,0.664000,0.798077,0.798077
21,0.633192,0.640780,0.664000,0.798077,0.798077
22,0.633131,0.640802,0.664000,0.798077,0.798077
23,0.633086,0.641056,0.664000,0.798077,0.798077
24,0.633038,0.641063,0.664000,0.798077,0.798077
25,0.632996,0.641111,0.664000,0.798077,0.798077
26,0.632905,0.641134,0.664000,0.798077,0.798077
27,0.632836,0.641139,0.664000,0.798077,0.798077
28,0.632780,0.641202,0.664000,0.798077,0.798077
29,0.632709,0.641301,0.664000,0.798077,0.798077
30,0.632658,0.641301,0.664000,0.798077,0.798077
31,0.632613,0.641301,0.664000,0.798077,0.798077
32,0.632529,0.641399,0.664000,0.798077,0.798077
33,0.632489,0.641481,0.664000,0.798077,0.798077
34,0.632439,0.641524,0.664000,0.798077,0.798077
35,0.632370,0.641531,0.664000,0.798077,0.798077
36,0.632326,0.641532,0.664000,0.798077,0.798077
37,0.632241,0.641582,0.664000,0.798077,0.798077
38,0.632179,0.641602,0.664000,0.798077,0.798077
39,0.632143,0.641821,0.664000,0.798077,0.798077
40,0.632074,0.641964,0.664000,0.798077,0.798077
41,0.632039,0.641968,0.664000,0.798077,0.798077
