iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.623834,0.641721,0.661125,0.795997,0.795997
2,0.623472,0.642132,0.661125,0.795997,0.795997
3,0.623166,0.642362,0.661125,0.795997,0.795997
4,0.622831,0.642762,0.661125,0.795997,0.795997
5,0.622526,0.642915,0.661125,0.795997,0.795997
6,0.622242,0.643605,0.661125,0.795997,0.795997
7,0.621922,0.644176,0.661125,0.795997,0.795997
8,0.621671,0.644600,0.661125,0.795997,0.795997
9,0.621400,0.645214,0.661125,0.795997,0.795997
10,0.621144,0.645621,0.661125,0.795997,0.795997
11,0.620872,0.645999,0.661125,0.795997,0.795997
12,0.620637,0.646285,0.661125,0.795997,0.795997
13,0.620383,0.646544,0.661125,0.795997,0.795997
14,0.620096,0.647168,0.661125,0.795997,0.795997
15,0.619899,0.647719,0.661125,0.795997,0.795997
16,0.619625,0.648500,0.661125,0.795997,0.795997
17,0.619440,0.648628,0.661125,0.795997,0.795997
18,0.619367,0.648881,0.661125,0.795997,0.795997
19,0.619093,0.649485,0.661125,0.795997,0.795997
20,0.618934,0.649780,0.661125,0.795997,0.795997
21,0.618777,0.650100,0.661125,0.795997,0.795997
22,0.618613,0.650997,0.661125,0.795997,0.795997
23,0.618445,0.651295,0.661125,0.795997,0.795997
24,0.618282,0.651802,0.661125,0.795997,0.795997
25,0.618115,0.652205,0.661125,0.795997,0.795997
26,0.617961,0.652568,0.661125,0.795997,0.795997
27,0.617730,0.653020,0.661125,0.795997,0.795997
28,0.617488,0.653216,0.661125,0.795997,0.795997
29,0.617402,0.653499,0.661125,0.795997,0.795997
30,0.617278,0.654599,0.661125,0.795997,0.795997
31,0.617174,0.654722,0.661125,0.795997,0.795997
32,0.617008,0.654772,0.661125,0.795997,0.795997
33,0.616838,0.655200,0.661125,0.795997,0.795997
34,0.616717,0.655146,0.661125,0.795997,0.795997
35,0.616482,0.655101,0.661125,0.795997,0.795997
36,0.616235,0.655102,0.661125,0.795997,0.795997
37,0.616106,0.655804,0.661125,0.795997,0.795997
38,0.616003,0.655894,0.661125,0.795997,0.795997
39,0.615879,0.655959,0.661125,0.795997,0.795997
40,0.615730,0.656262,0.661125,0.795997,0.795997
41,0.615504,0.656433,0.661125,0.795997,0.795997
