iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.628541,0.634673,0.670103,0.802469,0.802469
2,0.625358,0.634693,0.670103,0.802469,0.802469
3,0.622860,0.634678,0.670103,0.802469,0.802469
4,0.621046,0.635093,0.670103,0.802469,0.802469
5,0.619410,0.635695,0.670103,0.802469,0.802469
6,0.617183,0.635186,0.670103,0.802469,0.802469
7,0.615658,0.635395,0.670103,0.802469,0.802469
8,0.614064,0.635517,0.670103,0.802469,0.802469
9,0.612752,0.636007,0.670103,0.802469,0.802469
10,0.611270,0.636303,0.670103,0.802469,0.802469
11,0.610133,0.636512,0.670103,0.802469,0.802469
12,0.607953,0.636640,0.670103,0.802469,0.802469
13,0.606903,0.637406,0.670103,0.802469,0.802469
14,0.605858,0.637917,0.670103,0.802469,0.802469
15,0.605066,0.638366,0.670103,0.802469,0.802469
16,0.603510,0.638384,0.670103,0.802469,0.802469
17,0.601299,0.638531,0.670103,0.802469,0.802469
18,0.599070,0.638537,0.670103,0.802469,0.802469
19,0.598255,0.639254,0.670103,0.802469,0.802469
20,0.597586,0.640235,0.670103,0.802469,0.802469
21,0.595892,0.640315,0.670103,0.802469,0.802469
22,0.594103,0.639932,0.670103,0.802469,0.802469
23,0.591792,0.639935,0.670103,0.802469,0.802469
24,0.590922,0.640896,0.670103,0.802469,0.802469
25,0.589733,0.640966,0.670103,0.802469,0.802469
26,0.589137,0.641665,0.670103,0.802469,0.802469
27,0.588264,0.642247,0.670103,0.802469,0.802469
28,0.587517,0.642396,0.670103,0.802469,0.802469
29,0.585502,0.642397,0.670103,0.802469,0.802469
30,0.584595,0.643585,0.671821,0.802073,0.802469
31,0.583981,0.643386,0.671821,0.802073,0.802469
32,0.582539,0.643235,0.671821,0.802073,0.802469
33,0.581702,0.643426,0.670103,0.800830,0.802469
34,0.580423,0.643011,0.670103,0.800830,0.802469
35,0.579878,0.643886,0.654639,0.786397,0.802469
36,0.578196,0.643745,0.654639,0.786397,0.802469
37,0.577573,0.644091,0.654639,0.786397,0.802469
38,0.577005,0.644310,0.654639,0.786397,0.802469
39,0.576621,0.645018,0.654639,0.786397,0.802469
40,0.575054,0.644992,0.654639,0.786397,0.802469
41,0.574214,0.645657,0.654639,0.786397,0.802469
