iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.627381,0.638304,0.664877,0.798710,0.798710
2,0.627142,0.638486,0.664877,0.798710,0.798710
3,0.626913,0.638708,0.664877,0.798710,0.798710
4,0.626665,0.638816,0.664877,0.798710,0.798710
5,0.626423,0.638916,0.664877,0.798710,0.798710
6,0.626204,0.639207,0.664877,0.798710,0.798710
7,0.625992,0.639269,0.664877,0.798710,0.798710
8,0.625832,0.639448,0.664877,0.798710,0.798710
9,0.625675,0.639583,0.664877,0.798710,0.798710
10,0.625488,0.639655,0.664877,0.798710,0.798710
11,0.625312,0.639693,0.664877,0.798710,0.798710
12,0.625108,0.640059,0.664877,0.798710,0.798710
13,0.624930,0.640094,0.664877,0.798710,0.798710
14,0.624763,0.640168,0.664877,0.798710,0.798710
15,0.624627,0.640302,0.664877,0.798710,0.798710
16,0.624504,0.640429,0.664877,0.798710,0.798710
17,0.624374,0.640419,0.664877,0.798710,0.798710
18,0.624236,0.640542,0.664877,0.798710,0.798710
19,0.624089,0.640561,0.664877,0.798710,0.798710
20,0.623926,0.640706,0.664877,0.798710,0.798710
21,0.623806,0.640761,0.664877,0.798710,0.798710
22,0.623649,0.640805,0.664877,0.798710,0.798710
23,0.623501,0.641213,0.664877,0.798710,0.798710
24,0.623345,0.641090,0.664877,0.798710,0.798710
25,0.623214,0.641180,0.664877,0.798710,0.798710
26,0.623093,0.641194,0.664877,0.798710,0.798710
27,0.622961,0.641159,0.664877,0.798710,0.798710
28,0.622838,0.641295,0.664877,0.798710,0.798710
29,0.622703,0.641304,0.664877,0.798710,0.798710
30,0.622603,0.641379,0.664877,0.798710,0.798710
31,0.622496,0.641370,0.664877,0.798710,0.798710
32,0.622390,0.641474,0.664877,0.798710,0.798710
33,0.622292,0.641768,0.664877,0.798710,0.798710
34,0.622195,0.641886,0.664877,0.798710,0.798710
35,0.622075,0.641975,0.664877,0.798710,0.798710
36,0.621959,0.641976,0.664877,0.798710,0.798710
37,0.621864,0.641962,0.664877,0.798710,0.798710
38,0.621765,0.642013,0.664877,0.798710,0.798710
39,0.621665,0.642267,0.664877,0.798710,0.798710
40,0.621596,0.642380,0.664877,0.798710,0.798710
41,0.621495,0.642654,0.664877,0.798710,0.798710
