iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.627190,0.619300,0.690831,0.817150,0.817150
2,0.626189,0.619765,0.690831,0.817150,0.817150
3,0.625165,0.619982,0.690831,0.817150,0.817150
4,0.623865,0.620952,0.690831,0.817150,0.817150
5,0.622729,0.621756,0.690831,0.817150,0.817150
6,0.621894,0.622751,0.690831,0.817150,0.817150
7,0.620837,0.623794,0.690831,0.817150,0.817150
8,0.619686,0.624231,0.690831,0.817150,0.817150
9,0.618833,0.625257,0.690831,0.817150,0.817150
10,0.618133,0.625305,0.690831,0.817150,0.817150
11,0.617186,0.626590,0.690831,0.817150,0.817150
12,0.616287,0.627314,0.690831,0.817150,0.817150
13,0.615750,0.627811,0.690831,0.817150,0.817150
14,0.615270,0.628681,0.691117,0.817288,0.817288
15,0.614831,0.628783,0.691117,0.817288,0.817288
16,0.613769,0.629987,0.690544,0.816825,0.817288
17,0.613117,0.629994,0.690544,0.816825,0.817288
18,0.612849,0.629987,0.690544,0.816825,0.817288
19,0.612599,0.629927,0.690544,0.816825,0.817288
20,0.611842,0.629960,0.690544,0.816825,0.817288
21,0.611461,0.629944,0.690544,0.816825,0.817288
22,0.611108,0.630624,0.690544,0.816825,0.817288
23,0.610820,0.631010,0.690831,0.816964,0.817288
24,0.610237,0.631283,0.690831,0.816964,0.817288
25,0.609565,0.633232,0.665330,0.794800,0.817288
26,0.608841,0.634240,0.665330,0.793931,0.817288
27,0.607609,0.634066,0.665330,0.793931,0.817288
28,0.607196,0.633984,0.665330,0.793931,0.817288
29,0.607047,0.634481,0.665616,0.794144,0.817288
30,0.606444,0.636755,0.659599,0.788913,0.817288
31,0.606218,0.637408,0.659312,0.788472,0.817288
32,0.605438,0.638631,0.659312,0.788397,0.817288
33,0.605024,0.639001,0.645559,0.774229,0.817288
34,0.604102,0.638985,0.645559,0.774229,0.817288
35,0.603349,0.639182,0.645559,0.774229,0.817288
36,0.602662,0.639121,0.645559,0.774229,0.817288
37,0.602422,0.639567,0.645559,0.774229,0.817288
38,0.601991,0.640318,0.644699,0.773557,0.817288
39,0.601291,0.643083,0.636676,0.763961,0.817288
40,0.600514,0.644530,0.636390,0.763731,0.817288
41,0.600335,0.646991,0.636676,0.762101,0.817288
42,0.599743,0.647205,0.636103,0.761637,0.817288
43,0.599347,0.648052,0.631805,0.756398,0.817288
44,0.598726,0.648110,0.631805,0.756398,0.817288
45,0.598030,0.648270,0.631805,0.756398,0.817288
46,0.597508,0.648318,0.631519,0.756162,0.817288
47,0.597054,0.649716,0.630659,0.754616,0.817288
48,0.596459,0.650040,0.630659,0.754616,0.817288
49,0.596181,0.650862,0.630659,0.754616,0.817288
50,0.595361,0.650890,0.630659,0.754616,0.817288
51,0.594698,0.650952,0.630659,0.754616,0.817288
52,0.594231,0.651274,0.631232,0.755926,0.817288
53,0.593949,0.651394,0.631232,0.755926,0.817288
54,0.593616,0.653466,0.620057,0.744015,0.817288
