iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.623991,0.641380,0.661125,0.795997,0.795997
2,0.623612,0.641770,0.661125,0.795997,0.795997
3,0.623305,0.642069,0.661125,0.795997,0.795997
4,0.623085,0.641993,0.661125,0.795997,0.795997
5,0.622875,0.641928,0.661125,0.795997,0.795997
6,0.622538,0.642267,0.661125,0.795997,0.795997
7,0.622168,0.642789,0.661125,0.795997,0.795997
8,0.621888,0.643073,0.661125,0.795997,0.795997
9,0.621693,0.643028,0.661125,0.795997,0.795997
10,0.621500,0.643006,0.661125,0.795997,0.795997
11,0.621281,0.643025,0.661125,0.795997,0.795997
12,0.620977,0.643420,0.661125,0.795997,0.795997
13,0.620799,0.643439,0.661125,0.795997,0.795997
14,0.620619,0.643364,0.661125,0.795997,0.795997
15,0.620468,0.643426,0.661125,0.795997,0.795997
16,0.620132,0.644272,0.661125,0.795997,0.795997
17,0.619935,0.644698,0.661125,0.795997,0.795997
18,0.619713,0.645122,0.661125,0.795997,0.795997
19,0.619546,0.645122,0.661125,0.795997,0.795997
20,0.619401,0.645114,0.661125,0.795997,0.795997
21,0.619169,0.645546,0.661125,0.795997,0.795997
22,0.618930,0.646075,0.661125,0.795997,0.795997
23,0.618678,0.646957,0.661125,0.795997,0.795997
24,0.618507,0.646984,0.661125,0.795997,0.795997
25,0.618265,0.647573,0.661125,0.795997,0.795997
26,0.618068,0.648055,0.661125,0.795997,0.795997
27,0.617942,0.648122,0.661125,0.795997,0.795997
28,0.617718,0.648354,0.661125,0.795997,0.795997
29,0.617546,0.648735,0.661125,0.795997,0.795997
30,0.617411,0.648758,0.661125,0.795997,0.795997
31,0.617203,0.649097,0.661125,0.795997,0.795997
32,0.617040,0.649491,0.661125,0.795997,0.795997
33,0.616893,0.649502,0.661125,0.795997,0.795997
34,0.616760,0.649741,0.661125,0.795997,0.795997
35,0.616652,0.649749,0.661125,0.795997,0.795997
36,0.616509,0.650496,0.661125,0.795997,0.795997
37,0.616379,0.650519,0.661125,0.795997,0.795997
38,0.616249,0.650602,0.661125,0.795997,0.795997
39,0.616132,0.650578,0.661125,0.795997,0.795997
40,0.615906,0.651574,0.661125,0.795997,0.795997
41,0.615714,0.652618,0.661125,0.795997,0.795997
