iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.627066,0.618909,0.690831,0.817150,0.817150
2,0.626251,0.619159,0.690831,0.817150,0.817150
3,0.624885,0.619324,0.690831,0.817150,0.817150
4,0.623973,0.619490,0.690831,0.817150,0.817150
5,0.623168,0.619781,0.690831,0.817150,0.817150
6,0.622443,0.620929,0.690831,0.817150,0.817150
7,0.621242,0.621803,0.690831,0.817150,0.817150
8,0.620496,0.622592,0.690831,0.817150,0.817150
9,0.619796,0.623058,0.690831,0.817150,0.817150
10,0.619141,0.623704,0.690831,0.817150,0.817150
11,0.618418,0.624355,0.690831,0.817150,0.817150
12,0.617430,0.624602,0.690831,0.817150,0.817150
13,0.616770,0.624909,0.690258,0.816500,0.817150
14,0.616301,0.625122,0.688252,0.814398,0.817150
15,0.615633,0.625650,0.688252,0.814398,0.817150
16,0.614627,0.626272,0.684814,0.811515,0.817150
17,0.613872,0.626338,0.686819,0.813130,0.817150
18,0.613012,0.626681,0.684241,0.811107,0.817150
19,0.612487,0.627254,0.683381,0.810431,0.817150
20,0.612131,0.627441,0.683095,0.809966,0.817150
21,0.611384,0.627721,0.682521,0.809557,0.817150
22,0.610714,0.629101,0.680802,0.807997,0.817150
23,0.610094,0.630391,0.676791,0.804574,0.817150
24,0.609734,0.630725,0.676504,0.804027,0.817150
25,0.608961,0.631484,0.675645,0.803267,0.817150
26,0.608110,0.632769,0.675072,0.802851,0.817150
27,0.607664,0.632999,0.675645,0.803267,0.817150
28,0.606984,0.633217,0.675645,0.803267,0.817150
29,0.606337,0.634599,0.675358,0.802922,0.817150
30,0.605651,0.635028,0.675931,0.803133,0.817150
31,0.605402,0.635474,0.675645,0.802856,0.817150
32,0.604901,0.636932,0.672493,0.800140,0.817150
33,0.604665,0.637252,0.672493,0.800140,0.817150
34,0.603991,0.638705,0.671633,0.799370,0.817150
35,0.603604,0.639114,0.671060,0.798808,0.817150
36,0.603066,0.639183,0.670487,0.798104,0.817150
37,0.602463,0.639332,0.671060,0.798455,0.817150
38,0.602081,0.640061,0.666476,0.795287,0.817150
39,0.601545,0.640256,0.665616,0.794506,0.817150
40,0.601004,0.642018,0.665616,0.794289,0.817150
41,0.600560,0.644812,0.656447,0.786541,0.817150
