iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.626565,0.634395,0.670103,0.802469,0.802469
2,0.623928,0.633845,0.670103,0.802469,0.802469
3,0.619029,0.634118,0.670103,0.802469,0.802469
4,0.614871,0.633923,0.670103,0.802469,0.802469
5,0.610655,0.633400,0.670103,0.802469,0.802469
6,0.606767,0.633882,0.670103,0.802469,0.802469
7,0.603307,0.633885,0.670103,0.802469,0.802469
8,0.599241,0.633976,0.670103,0.802469,0.802469
9,0.595474,0.634302,0.670103,0.802469,0.802469
10,0.593236,0.634467,0.670103,0.802469,0.802469
11,0.590472,0.634365,0.670103,0.802469,0.802469
12,0.587074,0.634436,0.670103,0.802469,0.802469
13,0.583509,0.635166,0.670103,0.802469,0.802469
14,0.580728,0.635475,0.670103,0.802469,0.802469
15,0.578493,0.635734,0.670103,0.802469,0.802469
16,0.576383,0.636005,0.670103,0.802469,0.802469
17,0.574255,0.635888,0.670103,0.802469,0.802469
18,0.572681,0.635421,0.670103,0.802469,0.802469
19,0.571058,0.635327,0.670103,0.802469,0.802469
20,0.569864,0.635496,0.670103,0.802469,0.802469
21,0.568340,0.636361,0.670103,0.802469,0.802469
22,0.566491,0.636497,0.670103,0.802469,0.802469
23,0.563804,0.636493,0.670103,0.802469,0.802469
24,0.561565,0.637213,0.670103,0.802469,0.802469
25,0.559764,0.637274,0.670103,0.802469,0.802469
26,0.559353,0.637617,0.670103,0.802469,0.802469
27,0.557691,0.637340,0.670103,0.802469,0.802469
28,0.555601,0.637159,0.670103,0.802469,0.802469
29,0.553766,0.637042,0.670103,0.802469,0.802469
30,0.551632,0.637188,0.668385,0.801236,0.802469
31,0.550160,0.638024,0.671821,0.802890,0.802890
32,0.548443,0.638115,0.668385,0.800000,0.802890
33,0.545230,0.638135,0.668385,0.800000,0.802890
34,0.544488,0.639087,0.668385,0.800000,0.802890
35,0.543286,0.639077,0.668385,0.800000,0.802890
36,0.542026,0.638877,0.668385,0.800000,0.802890
37,0.539998,0.638550,0.668385,0.800000,0.802890
38,0.538707,0.638559,0.668385,0.800000,0.802890
39,0.537746,0.639861,0.664948,0.796238,0.802890
40,0.536557,0.640242,0.664948,0.796663,0.802890
41,0.534036,0.640507,0.664948,0.795812,0.802890
42,0.532537,0.640671,0.664948,0.795812,0.802890
43,0.531000,0.641206,0.663230,0.794549,0.802890
44,0.529055,0.640991,0.663230,0.794549,0.802890
45,0.528096,0.640026,0.663230,0.794549,0.802890
46,0.526152,0.641098,0.663230,0.794549,0.802890
47,0.525171,0.641614,0.661512,0.793284,0.802890
48,0.524696,0.642057,0.661512,0.793284,0.802890
49,0.523377,0.642134,0.661512,0.793284,0.802890
50,0.522131,0.642218,0.658076,0.790747,0.802890
51,0.520774,0.641470,0.661512,0.792850,0.802890
52,0.519051,0.641494,0.661512,0.792850,0.802890
53,0.517541,0.643293,0.642612,0.771930,0.802890
54,0.516972,0.644504,0.642612,0.767857,0.802890
55,0.515818,0.645200,0.623711,0.754759,0.802890
56,0.515072,0.645181,0.623711,0.754759,0.802890
57,0.514396,0.646027,0.625430,0.755605,0.802890
58,0.512300,0.645994,0.625430,0.755605,0.802890
59,0.510775,0.646561,0.625430,0.755605,0.802890
60,0.510226,0.647190,0.628866,0.756757,0.802890
61,0.509221,0.647362,0.628866,0.756757,0.802890
62,0.508753,0.647582,0.628866,0.756757,0.802890
63,0.507716,0.648067,0.627148,0.755355,0.802890
64,0.506115,0.648946,0.625430,0.753950,0.802890
65,0.505707,0.649851,0.623711,0.751982,0.802890
66,0.504506,0.649865,0.621993,0.751131,0.802890
67,0.504235,0.651670,0.609966,0.740571,0.802890
68,0.503371,0.652209,0.609966,0.740571,0.802890
69,0.501865,0.652221,0.609966,0.740571,0.802890
70,0.501051,0.652496,0.599656,0.730636,0.802890
71,0.500789,0.653024,0.609966,0.740571,0.802890
