iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.628880,0.659043,0.635739,0.777311,0.777311
2,0.623452,0.659505,0.635739,0.777311,0.777311
3,0.618365,0.659730,0.635739,0.777311,0.777311
4,0.613898,0.658090,0.635739,0.777311,0.777311
5,0.608593,0.659202,0.635739,0.777311,0.777311
6,0.603599,0.659790,0.635739,0.777311,0.777311
7,0.599103,0.659965,0.635739,0.777311,0.777311
8,0.593874,0.660931,0.635739,0.777311,0.777311
9,0.589912,0.661264,0.635739,0.777311,0.777311
10,0.585689,0.663005,0.635739,0.777311,0.777311
11,0.582460,0.665180,0.635739,0.777311,0.777311
12,0.579160,0.666535,0.635739,0.777311,0.777311
13,0.575885,0.665653,0.635739,0.777311,0.777311
14,0.572276,0.666255,0.635739,0.777311,0.777311
15,0.567994,0.668243,0.635739,0.777311,0.777311
16,0.563967,0.668118,0.635739,0.777311,0.777311
17,0.561825,0.669124,0.635739,0.777311,0.777311
18,0.558030,0.670724,0.635739,0.777311,0.777311
19,0.555624,0.671322,0.635739,0.777311,0.777311
20,0.554178,0.671371,0.635739,0.777311,0.777311
21,0.552589,0.674859,0.635739,0.777311,0.777311
22,0.550020,0.677960,0.635739,0.777311,0.777311
23,0.545603,0.678390,0.635739,0.777311,0.777311
24,0.542730,0.679809,0.635739,0.777311,0.777311
25,0.539839,0.680965,0.635739,0.777311,0.777311
26,0.537002,0.680551,0.635739,0.777311,0.777311
27,0.535508,0.684428,0.635739,0.777311,0.777311
28,0.532084,0.685953,0.635739,0.777311,0.777311
29,0.528326,0.685933,0.635739,0.777311,0.777311
30,0.524017,0.685891,0.635739,0.777311,0.777311
31,0.522019,0.686631,0.635739,0.777311,0.777311
32,0.519980,0.689516,0.635739,0.777311,0.777311
33,0.517435,0.690787,0.635739,0.777311,0.777311
34,0.515143,0.694314,0.635739,0.777311,0.777311
35,0.512559,0.695936,0.635739,0.777311,0.777311
36,0.511171,0.700541,0.635739,0.777311,0.777311
37,0.509773,0.702598,0.635739,0.777311,0.777311
38,0.507861,0.703023,0.635739,0.777311,0.777311
39,0.506948,0.707721,0.635739,0.777311,0.777311
40,0.504224,0.706323,0.635739,0.777311,0.777311
41,0.502955,0.710196,0.635739,0.777311,0.777311
