iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.627396,0.638301,0.664877,0.798710,0.798710
2,0.627177,0.638386,0.664877,0.798710,0.798710
3,0.626972,0.638479,0.664877,0.798710,0.798710
4,0.626782,0.638608,0.664877,0.798710,0.798710
5,0.626600,0.638940,0.664877,0.798710,0.798710
6,0.626421,0.639082,0.664877,0.798710,0.798710
7,0.626262,0.639202,0.664877,0.798710,0.798710
8,0.626167,0.639538,0.664877,0.798710,0.798710
9,0.626072,0.639823,0.664877,0.798710,0.798710
10,0.625934,0.639962,0.664877,0.798710,0.798710
11,0.625782,0.640123,0.664877,0.798710,0.798710
12,0.625710,0.640235,0.664877,0.798710,0.798710
13,0.625572,0.640325,0.664877,0.798710,0.798710
14,0.625444,0.640565,0.664877,0.798710,0.798710
15,0.625331,0.640842,0.664877,0.798710,0.798710
16,0.625257,0.640996,0.664877,0.798710,0.798710
17,0.625174,0.641368,0.664877,0.798710,0.798710
18,0.625075,0.641757,0.664877,0.798710,0.798710
19,0.624957,0.641827,0.664877,0.798710,0.798710
20,0.624889,0.641938,0.664877,0.798710,0.798710
21,0.624816,0.642078,0.664877,0.798710,0.798710
22,0.624738,0.642145,0.664877,0.798710,0.798710
23,0.624624,0.642279,0.664877,0.798710,0.798710
24,0.624508,0.642248,0.664877,0.798710,0.798710
25,0.624443,0.642546,0.664877,0.798710,0.798710
26,0.624332,0.642612,0.664877,0.798710,0.798710
27,0.624267,0.642638,0.664877,0.798710,0.798710
28,0.624170,0.642755,0.664877,0.798710,0.798710
29,0.624088,0.643033,0.664877,0.798710,0.798710
30,0.624036,0.643270,0.664877,0.798710,0.798710
31,0.623964,0.643321,0.664877,0.798710,0.798710
32,0.623864,0.643379,0.664877,0.798710,0.798710
33,0.623783,0.643882,0.664877,0.798710,0.798710
34,0.623700,0.643927,0.664877,0.798710,0.798710
35,0.623619,0.644077,0.664877,0.798710,0.798710
36,0.623529,0.644090,0.664877,0.798710,0.798710
37,0.623447,0.644114,0.664877,0.798710,0.798710
38,0.623354,0.644252,0.664877,0.798710,0.798710
39,0.623276,0.644306,0.664877,0.798710,0.798710
40,0.623201,0.644771,0.664877,0.798710,0.798710
41,0.623125,0.644831,0.664877,0.798710,0.798710
