iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.626670,0.619097,0.690831,0.817150,0.817150
2,0.625567,0.619340,0.690831,0.817150,0.817150
3,0.624259,0.619769,0.690831,0.817150,0.817150
4,0.622880,0.619957,0.690831,0.817150,0.817150
5,0.622148,0.620098,0.690831,0.817150,0.817150
6,0.621131,0.620976,0.690831,0.817150,0.817150
7,0.620279,0.621742,0.690831,0.817150,0.817150
8,0.619547,0.622703,0.690831,0.817150,0.817150
9,0.618886,0.623668,0.690831,0.817150,0.817150
10,0.617626,0.624561,0.690831,0.817150,0.817150
11,0.616221,0.625625,0.690831,0.817150,0.817150
12,0.615381,0.626431,0.690544,0.816949,0.817150
13,0.614346,0.627415,0.684814,0.812158,0.817150
14,0.613712,0.627838,0.686819,0.813894,0.817150
15,0.612659,0.629275,0.683381,0.811143,0.817150
16,0.612231,0.630082,0.680229,0.808642,0.817150
17,0.611606,0.630506,0.680802,0.808854,0.817150
18,0.610944,0.631238,0.674499,0.802915,0.817150
19,0.610269,0.631653,0.674212,0.802364,0.817150
20,0.609826,0.631429,0.673926,0.802225,0.817150
21,0.609037,0.633008,0.671920,0.800209,0.817150
22,0.608174,0.634721,0.668481,0.797621,0.817150
23,0.607619,0.637024,0.669054,0.797333,0.817150
24,0.607120,0.637157,0.669628,0.798038,0.817150
25,0.606574,0.638598,0.666476,0.794854,0.817150
26,0.606360,0.639055,0.666189,0.794351,0.817150
27,0.605766,0.639015,0.666189,0.794351,0.817150
28,0.604974,0.640377,0.662751,0.791201,0.817150
29,0.604253,0.640368,0.662751,0.791201,0.817150
30,0.603617,0.642773,0.654155,0.783109,0.817150
31,0.602850,0.643436,0.648424,0.777677,0.817150
32,0.602297,0.644039,0.651576,0.780585,0.817150
33,0.601745,0.645108,0.644699,0.773475,0.817150
34,0.600937,0.645276,0.646418,0.775391,0.817150
35,0.600236,0.646189,0.640974,0.770639,0.817150
36,0.599877,0.646393,0.640974,0.770639,0.817150
37,0.599003,0.646429,0.640974,0.770639,0.817150
38,0.598232,0.647234,0.638395,0.768355,0.817150
39,0.597380,0.647830,0.637249,0.767108,0.817150
40,0.597014,0.650418,0.628653,0.758659,0.817150
41,0.596779,0.652076,0.623209,0.752401,0.817150
