iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.634061,0.636200,0.667144,0.800344,0.800344
2,0.633740,0.636276,0.667144,0.800344,0.800344
3,0.633447,0.636273,0.667144,0.800344,0.800344
4,0.633156,0.636362,0.667144,0.800344,0.800344
5,0.632903,0.636406,0.667144,0.800344,0.800344
6,0.632666,0.636754,0.667144,0.800344,0.800344
7,0.632466,0.636921,0.667144,0.800344,0.800344
8,0.632222,0.637019,0.667144,0.800344,0.800344
9,0.631995,0.637275,0.667144,0.800344,0.800344
10,0.631715,0.637389,0.667144,0.800344,0.800344
11,0.631506,0.638418,0.667144,0.800344,0.800344
12,0.631236,0.638901,0.667144,0.800344,0.800344
13,0.631084,0.639104,0.667144,0.800344,0.800344
14,0.630859,0.639302,0.667144,0.800344,0.800344
15,0.630678,0.639393,0.667144,0.800344,0.800344
16,0.630426,0.639523,0.667144,0.800344,0.800344
17,0.630199,0.639853,0.667144,0.800344,0.800344
18,0.629995,0.640055,0.667144,0.800344,0.800344
19,0.629750,0.640259,0.667144,0.800344,0.800344
20,0.629533,0.640570,0.667180,0.800361,0.800361
21,0.629333,0.640681,0.667144,0.800344,0.800361
22,0.629152,0.640814,0.667144,0.800344,0.800361
23,0.628926,0.640992,0.667144,0.800344,0.800361
24,0.628774,0.641561,0.667108,0.800292,0.800361
25,0.628586,0.641583,0.667073,0.800266,0.800361
26,0.628449,0.641855,0.667073,0.800266,0.800361
27,0.628284,0.642132,0.667001,0.800198,0.800361
28,0.628095,0.642134,0.667037,0.800223,0.800361
29,0.627919,0.642212,0.667037,0.800223,0.800361
30,0.627801,0.642198,0.667037,0.800223,0.800361
31,0.627568,0.642208,0.667037,0.800223,0.800361
32,0.627440,0.642649,0.666750,0.800009,0.800361
33,0.627319,0.642803,0.666786,0.800026,0.800361
34,0.627093,0.642897,0.666643,0.799897,0.800361
35,0.626910,0.643113,0.666535,0.799725,0.800361
36,0.626749,0.643260,0.666500,0.799690,0.800361
37,0.626624,0.643654,0.665676,0.799027,0.800361
38,0.626506,0.643703,0.665604,0.798967,0.800361
39,0.626415,0.645214,0.664637,0.798059,0.800361
40,0.626234,0.645216,0.664637,0.798059,0.800361
41,0.626060,0.644939,0.665246,0.798561,0.800361
42,0.625926,0.644950,0.665246,0.798552,0.800361
43,0.625765,0.645037,0.665282,0.798578,0.800361
44,0.625608,0.645326,0.664064,0.797531,0.800361
45,0.625410,0.645457,0.663706,0.797061,0.800361
46,0.625234,0.645456,0.663742,0.797087,0.800361
47,0.625159,0.645889,0.662274,0.795817,0.800361
48,0.625037,0.646010,0.661952,0.795494,0.800361
49,0.624876,0.646143,0.661808,0.795363,0.800361
50,0.624718,0.646497,0.659158,0.793051,0.800361
51,0.624610,0.646673,0.659266,0.793076,0.800361
52,0.624484,0.646813,0.659194,0.792888,0.800361
53,0.624281,0.646795,0.658550,0.792334,0.800361
54,0.624147,0.646674,0.659123,0.792836,0.800361
55,0.623973,0.646699,0.659302,0.792922,0.800361
56,0.623888,0.646730,0.659266,0.792887,0.800361
57,0.623808,0.646905,0.659302,0.792859,0.800361
58,0.623685,0.647212,0.658013,0.791211,0.800361
59,0.623538,0.647223,0.658048,0.791228,0.800361
60,0.623411,0.647229,0.657977,0.791185,0.800361
