iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.629098,0.634437,0.669724,0.802197,0.802197
2,0.629001,0.634345,0.669724,0.802197,0.802197
3,0.628884,0.634375,0.669724,0.802197,0.802197
4,0.628813,0.634326,0.669724,0.802197,0.802197
5,0.628755,0.634302,0.669724,0.802197,0.802197
6,0.628648,0.634361,0.669724,0.802197,0.802197
7,0.628558,0.634334,0.669724,0.802197,0.802197
8,0.628483,0.634304,0.669724,0.802197,0.802197
9,0.628437,0.634277,0.669724,0.802197,0.802197
10,0.628363,0.634280,0.669724,0.802197,0.802197
11,0.628307,0.634264,0.669724,0.802197,0.802197
12,0.628220,0.634369,0.669724,0.802197,0.802197
13,0.628181,0.634363,0.669724,0.802197,0.802197
14,0.628114,0.634365,0.669724,0.802197,0.802197
15,0.628056,0.634348,0.669724,0.802197,0.802197
16,0.627953,0.634513,0.669724,0.802197,0.802197
17,0.627859,0.634637,0.669724,0.802197,0.802197
18,0.627800,0.634637,0.669724,0.802197,0.802197
19,0.627747,0.634632,0.669724,0.802197,0.802197
20,0.627671,0.634615,0.669724,0.802197,0.802197
21,0.627587,0.634807,0.669724,0.802197,0.802197
22,0.627531,0.634972,0.669724,0.802197,0.802197
23,0.627478,0.635149,0.669724,0.802197,0.802197
24,0.627426,0.635141,0.669724,0.802197,0.802197
25,0.627352,0.635226,0.669724,0.802197,0.802197
26,0.627311,0.635223,0.669724,0.802197,0.802197
27,0.627263,0.635241,0.669724,0.802197,0.802197
28,0.627233,0.635238,0.669724,0.802197,0.802197
29,0.627165,0.635428,0.669724,0.802197,0.802197
30,0.627134,0.635441,0.669724,0.802197,0.802197
31,0.627076,0.635658,0.669724,0.802197,0.802197
32,0.627009,0.635660,0.669724,0.802197,0.802197
33,0.626974,0.635656,0.669724,0.802197,0.802197
34,0.626937,0.635863,0.669724,0.802197,0.802197
35,0.626900,0.635888,0.669724,0.802197,0.802197
36,0.626841,0.635898,0.669724,0.802197,0.802197
37,0.626800,0.635897,0.669724,0.802197,0.802197
38,0.626767,0.635893,0.669724,0.802197,0.802197
39,0.626747,0.635899,0.669724,0.802197,0.802197
40,0.626699,0.636117,0.669724,0.802197,0.802197
41,0.626679,0.636136,0.669724,0.802197,0.802197
