iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.628541,0.634673,0.670103,0.802469,0.802469
2,0.626779,0.634652,0.670103,0.802469,0.802469
3,0.624546,0.634747,0.670103,0.802469,0.802469
4,0.622739,0.635202,0.670103,0.802469,0.802469
5,0.621109,0.635812,0.670103,0.802469,0.802469
6,0.619421,0.635794,0.670103,0.802469,0.802469
7,0.618049,0.636381,0.670103,0.802469,0.802469
8,0.616402,0.636526,0.670103,0.802469,0.802469
9,0.615079,0.637029,0.670103,0.802469,0.802469
10,0.613582,0.637322,0.670103,0.802469,0.802469
11,0.612431,0.637539,0.670103,0.802469,0.802469
12,0.610618,0.637560,0.670103,0.802469,0.802469
13,0.609559,0.638377,0.670103,0.802469,0.802469
14,0.608603,0.638818,0.670103,0.802469,0.802469
15,0.607788,0.639288,0.670103,0.802469,0.802469
16,0.606324,0.639295,0.670103,0.802469,0.802469
17,0.605229,0.639431,0.670103,0.802469,0.802469
18,0.603919,0.639352,0.670103,0.802469,0.802469
19,0.602972,0.640121,0.670103,0.802469,0.802469
20,0.602358,0.640863,0.670103,0.802469,0.802469
21,0.601058,0.640872,0.670103,0.802469,0.802469
22,0.600022,0.640761,0.670103,0.802469,0.802469
23,0.598729,0.640919,0.670103,0.802469,0.802469
24,0.597791,0.641960,0.668385,0.801236,0.802469
25,0.596702,0.641985,0.668385,0.801236,0.802469
26,0.596073,0.642738,0.668385,0.801236,0.802469
27,0.595199,0.643268,0.668385,0.801236,0.802469
28,0.594409,0.643129,0.668385,0.801236,0.802469
29,0.592980,0.643312,0.668385,0.801236,0.802469
30,0.592398,0.644480,0.644330,0.778610,0.802469
31,0.591253,0.644738,0.644330,0.778610,0.802469
32,0.590692,0.645004,0.644330,0.778610,0.802469
33,0.589825,0.645007,0.646048,0.779443,0.802469
34,0.589031,0.645496,0.646048,0.779443,0.802469
35,0.588488,0.646230,0.644330,0.778135,0.802469
36,0.587720,0.646270,0.644330,0.778135,0.802469
37,0.586904,0.646728,0.644330,0.778135,0.802469
38,0.586300,0.646707,0.647766,0.779807,0.802469
39,0.585870,0.647491,0.647766,0.779807,0.802469
40,0.584923,0.647498,0.647766,0.779807,0.802469
41,0.584183,0.647869,0.647766,0.779807,0.802469
