iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.626857,0.635237,0.670103,0.802469,0.802469
2,0.623450,0.636509,0.670103,0.802469,0.802469
3,0.619552,0.636728,0.670103,0.802469,0.802469
4,0.615228,0.636339,0.670103,0.802469,0.802469
5,0.611392,0.636081,0.670103,0.802469,0.802469
6,0.608741,0.637100,0.670103,0.802469,0.802469
7,0.606097,0.637628,0.670103,0.802469,0.802469
8,0.603658,0.637513,0.670103,0.802469,0.802469
9,0.600334,0.638821,0.670103,0.802469,0.802469
10,0.597959,0.639110,0.670103,0.802469,0.802469
11,0.594919,0.639343,0.670103,0.802469,0.802469
12,0.592971,0.639366,0.670103,0.802469,0.802469
13,0.591083,0.639579,0.670103,0.802469,0.802469
14,0.589320,0.640046,0.670103,0.802469,0.802469
15,0.587562,0.639967,0.670103,0.802469,0.802469
16,0.585666,0.640037,0.670103,0.802469,0.802469
17,0.583473,0.639841,0.668385,0.801236,0.802469
18,0.582185,0.639284,0.668385,0.801236,0.802469
19,0.580764,0.639610,0.668385,0.801236,0.802469
20,0.579748,0.639787,0.668385,0.801236,0.802469
21,0.577799,0.640128,0.668385,0.801236,0.802469
22,0.575589,0.640073,0.668385,0.801236,0.802469
23,0.573232,0.640238,0.668385,0.801236,0.802469
24,0.571576,0.640371,0.668385,0.801236,0.802469
25,0.570154,0.640407,0.668385,0.801236,0.802469
26,0.569760,0.640801,0.670103,0.802062,0.802469
27,0.568713,0.640632,0.670103,0.802062,0.802469
28,0.565921,0.641845,0.670103,0.802062,0.802469
29,0.563851,0.641828,0.670103,0.802062,0.802469
30,0.562313,0.641899,0.670103,0.802062,0.802469
31,0.560758,0.641515,0.670103,0.802062,0.802469
32,0.559215,0.642824,0.670103,0.801653,0.802469
33,0.557133,0.643537,0.670103,0.801653,0.802469
34,0.554012,0.643273,0.670103,0.801653,0.802469
35,0.552083,0.643484,0.668385,0.800414,0.802469
36,0.550142,0.643475,0.668385,0.800414,0.802469
37,0.548310,0.644569,0.668385,0.800414,0.802469
38,0.547668,0.644913,0.664948,0.797086,0.802469
39,0.546505,0.645090,0.661512,0.794578,0.802469
40,0.545378,0.645626,0.661512,0.794578,0.802469
41,0.543534,0.646366,0.668385,0.799585,0.802469
