iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.628391,0.659017,0.635739,0.777311,0.777311
2,0.623299,0.659740,0.635739,0.777311,0.777311
3,0.618491,0.660853,0.635739,0.777311,0.777311
4,0.614032,0.659329,0.635739,0.777311,0.777311
5,0.609284,0.660167,0.635739,0.777311,0.777311
6,0.604495,0.661417,0.635739,0.777311,0.777311
7,0.600120,0.661318,0.635739,0.777311,0.777311
8,0.594205,0.662283,0.635739,0.777311,0.777311
9,0.590112,0.662784,0.635739,0.777311,0.777311
10,0.585514,0.664521,0.635739,0.777311,0.777311
11,0.582407,0.666734,0.635739,0.777311,0.777311
12,0.579136,0.668060,0.635739,0.777311,0.777311
13,0.575723,0.667792,0.635739,0.777311,0.777311
14,0.572056,0.668041,0.635739,0.777311,0.777311
15,0.569178,0.669783,0.635739,0.777311,0.777311
16,0.565395,0.670594,0.635739,0.777311,0.777311
17,0.563007,0.671800,0.635739,0.777311,0.777311
18,0.558635,0.674815,0.635739,0.777311,0.777311
19,0.555853,0.675529,0.635739,0.777311,0.777311
20,0.554553,0.675570,0.635739,0.777311,0.777311
21,0.553392,0.678183,0.635739,0.777311,0.777311
22,0.550724,0.681350,0.635739,0.777311,0.777311
23,0.546547,0.681331,0.635739,0.777311,0.777311
24,0.544017,0.682416,0.635739,0.777311,0.777311
25,0.540968,0.683960,0.635739,0.777311,0.777311
26,0.538872,0.687871,0.635739,0.777311,0.777311
27,0.536259,0.688648,0.635739,0.777311,0.777311
28,0.533325,0.690630,0.635739,0.777311,0.777311
29,0.531588,0.693229,0.635739,0.777311,0.777311
30,0.527004,0.693428,0.635739,0.777311,0.777311
31,0.525039,0.697872,0.635739,0.777311,0.777311
32,0.521997,0.699814,0.635739,0.777311,0.777311
33,0.519583,0.701426,0.635739,0.777311,0.777311
34,0.516514,0.701662,0.635739,0.777311,0.777311
35,0.515519,0.701766,0.635739,0.777311,0.777311
36,0.513924,0.705415,0.635739,0.777311,0.777311
37,0.512393,0.701938,0.635739,0.777311,0.777311
38,0.510235,0.702387,0.635739,0.777311,0.777311
39,0.508536,0.701997,0.635739,0.777311,0.777311
40,0.505537,0.702493,0.635739,0.777311,0.777311
41,0.503694,0.704250,0.635739,0.777311,0.777311
