iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.619879,0.637313,0.667049,0.800275,0.800275
2,0.619428,0.637978,0.667049,0.800275,0.800275
3,0.618921,0.638782,0.667049,0.800275,0.800275
4,0.618677,0.638777,0.667049,0.800275,0.800275
5,0.618380,0.638902,0.667049,0.800275,0.800275
6,0.617888,0.639822,0.667049,0.800275,0.800275
7,0.617622,0.639869,0.667049,0.800275,0.800275
8,0.617369,0.639960,0.667049,0.800275,0.800275
9,0.617149,0.640119,0.667049,0.800275,0.800275
10,0.616934,0.640276,0.667049,0.800275,0.800275
11,0.616767,0.640392,0.667049,0.800275,0.800275
12,0.616417,0.641516,0.667049,0.800275,0.800275
13,0.616249,0.641702,0.667049,0.800275,0.800275
14,0.616101,0.642004,0.667049,0.800275,0.800275
15,0.615912,0.642128,0.667049,0.800275,0.800275
16,0.615620,0.643289,0.667049,0.800275,0.800275
17,0.615309,0.644587,0.667049,0.800275,0.800275
18,0.615004,0.645958,0.667049,0.800275,0.800275
19,0.614861,0.646078,0.667049,0.800275,0.800275
20,0.614745,0.646201,0.667049,0.800275,0.800275
21,0.614279,0.647555,0.667049,0.800275,0.800275
22,0.613953,0.649591,0.667049,0.800275,0.800275
23,0.613615,0.651658,0.667049,0.800275,0.800275
24,0.613524,0.651935,0.667049,0.800275,0.800275
25,0.613106,0.653811,0.667049,0.800275,0.800275
26,0.612956,0.653969,0.667049,0.800275,0.800275
27,0.612837,0.654091,0.667049,0.800275,0.800275
28,0.612743,0.654207,0.667049,0.800275,0.800275
29,0.612489,0.655871,0.667049,0.800275,0.800275
30,0.612358,0.655991,0.667049,0.800275,0.800275
31,0.612109,0.657437,0.667049,0.800275,0.800275
32,0.611929,0.658736,0.667049,0.800275,0.800275
33,0.611798,0.658874,0.667049,0.800275,0.800275
34,0.611630,0.660910,0.667049,0.800275,0.800275
35,0.611519,0.661067,0.667049,0.800275,0.800275
36,0.611203,0.662490,0.667049,0.800275,0.800275
37,0.611099,0.662584,0.667049,0.800275,0.800275
38,0.610989,0.662768,0.667049,0.800275,0.800275
39,0.610845,0.662940,0.667049,0.800275,0.800275
40,0.610642,0.665083,0.667049,0.800275,0.800275
41,0.610530,0.665159,0.667049,0.800275,0.800275
