iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.630089,0.658801,0.635739,0.777311,0.777311
2,0.626904,0.659050,0.635739,0.777311,0.777311
3,0.623689,0.658700,0.635739,0.777311,0.777311
4,0.619478,0.659353,0.635739,0.777311,0.777311
5,0.616134,0.659437,0.635739,0.777311,0.777311
6,0.612409,0.660298,0.635739,0.777311,0.777311
7,0.610066,0.660552,0.635739,0.777311,0.777311
8,0.605703,0.661632,0.635739,0.777311,0.777311
9,0.601514,0.660784,0.635739,0.777311,0.777311
10,0.599076,0.660886,0.635739,0.777311,0.777311
11,0.595881,0.662231,0.635739,0.777311,0.777311
12,0.592849,0.663589,0.635739,0.777311,0.777311
13,0.589015,0.664465,0.635739,0.777311,0.777311
14,0.586209,0.664894,0.635739,0.777311,0.777311
15,0.583516,0.665357,0.635739,0.777311,0.777311
16,0.580861,0.666951,0.635739,0.777311,0.777311
17,0.578437,0.668807,0.635739,0.777311,0.777311
18,0.574870,0.672231,0.635739,0.777311,0.777311
19,0.572134,0.672398,0.635739,0.777311,0.777311
20,0.569186,0.672658,0.635739,0.777311,0.777311
21,0.568305,0.676578,0.635739,0.777311,0.777311
22,0.566069,0.679076,0.635739,0.777311,0.777311
23,0.561608,0.680071,0.635739,0.777311,0.777311
24,0.559404,0.680341,0.635739,0.777311,0.777311
25,0.557068,0.681146,0.635739,0.777311,0.777311
26,0.556295,0.685016,0.635739,0.777311,0.777311
27,0.554848,0.688212,0.635739,0.777311,0.777311
28,0.552465,0.688206,0.635739,0.777311,0.777311
29,0.550711,0.691054,0.635739,0.777311,0.777311
30,0.548815,0.693390,0.635739,0.777311,0.777311
31,0.548333,0.697995,0.635739,0.777311,0.777311
32,0.546753,0.701256,0.635739,0.777311,0.777311
33,0.545187,0.704549,0.635739,0.777311,0.777311
34,0.542888,0.706366,0.635739,0.777311,0.777311
35,0.540683,0.706432,0.635739,0.777311,0.777311
36,0.540084,0.706078,0.635739,0.777311,0.777311
37,0.538364,0.708461,0.635739,0.777311,0.777311
38,0.536036,0.708795,0.635739,0.777311,0.777311
39,0.535222,0.709792,0.635739,0.777311,0.777311
40,0.534289,0.710124,0.635739,0.777311,0.777311
41,0.533682,0.714786,0.635739,0.777311,0.777311
