iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.625973,0.638058,0.665389,0.799080,0.799080
2,0.625648,0.638302,0.665389,0.799080,0.799080
3,0.625263,0.638999,0.665389,0.799080,0.799080
4,0.624962,0.639497,0.665389,0.799080,0.799080
5,0.624689,0.639976,0.665389,0.799080,0.799080
6,0.624431,0.640465,0.665389,0.799080,0.799080
7,0.624177,0.641213,0.665389,0.799080,0.799080
8,0.623933,0.641567,0.665389,0.799080,0.799080
9,0.623713,0.641911,0.665389,0.799080,0.799080
10,0.623520,0.641655,0.665389,0.799080,0.799080
11,0.623315,0.642804,0.665389,0.799080,0.799080
12,0.623088,0.643444,0.665389,0.799080,0.799080
13,0.622846,0.644473,0.665389,0.799080,0.799080
14,0.622560,0.644465,0.665389,0.799080,0.799080
15,0.622401,0.644408,0.665389,0.799080,0.799080
16,0.622149,0.644218,0.665389,0.799080,0.799080
17,0.621959,0.644571,0.665389,0.799080,0.799080
18,0.621732,0.644859,0.665389,0.799080,0.799080
19,0.621541,0.645001,0.665389,0.799080,0.799080
20,0.621320,0.645899,0.665389,0.799080,0.799080
21,0.621127,0.645929,0.665389,0.799080,0.799080
22,0.620985,0.645996,0.665389,0.799080,0.799080
23,0.620635,0.646831,0.665389,0.799080,0.799080
24,0.620443,0.646895,0.665389,0.799080,0.799080
25,0.620185,0.646766,0.665389,0.799080,0.799080
26,0.620060,0.647146,0.665389,0.799080,0.799080
27,0.619876,0.647880,0.665389,0.799080,0.799080
28,0.619673,0.647881,0.665389,0.799080,0.799080
29,0.619540,0.647940,0.665389,0.799080,0.799080
30,0.619339,0.648116,0.665389,0.799080,0.799080
31,0.619171,0.648080,0.665389,0.799080,0.799080
32,0.619046,0.648061,0.665389,0.799080,0.799080
33,0.618889,0.648079,0.665389,0.799080,0.799080
34,0.618667,0.648593,0.665389,0.799080,0.799080
35,0.618537,0.648578,0.665389,0.799080,0.799080
36,0.618380,0.648611,0.665389,0.799080,0.799080
37,0.618220,0.648785,0.665389,0.799080,0.799080
38,0.617978,0.649614,0.665389,0.799080,0.799080
39,0.617819,0.651465,0.665389,0.799080,0.799080
40,0.617630,0.651482,0.665389,0.799080,0.799080
41,0.617522,0.653080,0.665389,0.799080,0.799080
