iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.619526,0.638285,0.667049,0.800275,0.800275
2,0.618983,0.639648,0.667049,0.800275,0.800275
3,0.618501,0.641083,0.667049,0.800275,0.800275
4,0.617680,0.642409,0.667049,0.800275,0.800275
5,0.616859,0.643847,0.667049,0.800275,0.800275
6,0.616381,0.645323,0.667049,0.800275,0.800275
7,0.615755,0.647249,0.667049,0.800275,0.800275
8,0.615134,0.649279,0.667049,0.800275,0.800275
9,0.614555,0.651775,0.667049,0.800275,0.800275
10,0.613866,0.654010,0.667049,0.800275,0.800275
11,0.613308,0.656030,0.667049,0.800275,0.800275
12,0.612652,0.657284,0.667049,0.800275,0.800275
13,0.612297,0.657587,0.667049,0.800275,0.800275
14,0.612063,0.659649,0.667049,0.800275,0.800275
15,0.611617,0.661795,0.667049,0.800275,0.800275
16,0.610833,0.663398,0.667049,0.800275,0.800275
17,0.610616,0.664196,0.667049,0.800275,0.800275
18,0.610427,0.664552,0.667049,0.800275,0.800275
19,0.610210,0.666399,0.667049,0.800275,0.800275
20,0.609768,0.666691,0.667049,0.800275,0.800275
21,0.609211,0.668096,0.667049,0.800275,0.800275
22,0.608506,0.671572,0.667049,0.800275,0.800275
23,0.607833,0.673266,0.667049,0.800275,0.800275
24,0.607468,0.674876,0.667049,0.800275,0.800275
25,0.606649,0.674994,0.667049,0.800275,0.800275
26,0.605778,0.676888,0.667049,0.800275,0.800275
27,0.605103,0.677572,0.667049,0.800275,0.800275
28,0.604805,0.678149,0.667049,0.800275,0.800275
29,0.604592,0.678195,0.667049,0.800275,0.800275
30,0.604068,0.680780,0.667049,0.800275,0.800275
31,0.603646,0.680796,0.667049,0.800275,0.800275
32,0.603135,0.681017,0.667049,0.800275,0.800275
33,0.602596,0.681797,0.667049,0.800275,0.800275
34,0.602312,0.681805,0.667049,0.800275,0.800275
35,0.601761,0.682286,0.667049,0.800275,0.800275
36,0.601219,0.682194,0.667049,0.800275,0.800275
37,0.600322,0.682692,0.667049,0.800275,0.800275
38,0.599829,0.683445,0.667049,0.800275,0.800275
39,0.599277,0.684867,0.667049,0.800275,0.800275
40,0.599085,0.685675,0.667049,0.800275,0.800275
41,0.598916,0.686533,0.667049,0.800275,0.800275
