iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.634577,0.638419,0.664000,0.798077,0.798077
2,0.634492,0.638454,0.664000,0.798077,0.798077
3,0.634411,0.638582,0.664000,0.798077,0.798077
4,0.634342,0.638803,0.664000,0.798077,0.798077
5,0.634252,0.638923,0.664000,0.798077,0.798077
6,0.634183,0.639034,0.664000,0.798077,0.798077
7,0.634108,0.639264,0.664000,0.798077,0.798077
8,0.634031,0.639544,0.664000,0.798077,0.798077
9,0.633941,0.639587,0.664000,0.798077,0.798077
10,0.633877,0.639618,0.664000,0.798077,0.798077
11,0.633796,0.639684,0.664000,0.798077,0.798077
12,0.633726,0.639866,0.664000,0.798077,0.798077
13,0.633647,0.639883,0.664000,0.798077,0.798077
14,0.633566,0.639983,0.664000,0.798077,0.798077
15,0.633500,0.640090,0.664000,0.798077,0.798077
16,0.633446,0.640230,0.664000,0.798077,0.798077
17,0.633417,0.640331,0.664000,0.798077,0.798077
18,0.633376,0.640367,0.664000,0.798077,0.798077
19,0.633305,0.640443,0.664000,0.798077,0.798077
20,0.633247,0.640545,0.664000,0.798077,0.798077
21,0.633192,0.640585,0.664000,0.798077,0.798077
22,0.633137,0.640588,0.664000,0.798077,0.798077
23,0.633081,0.640752,0.664000,0.798077,0.798077
24,0.633015,0.641056,0.664000,0.798077,0.798077
25,0.632957,0.641086,0.664000,0.798077,0.798077
26,0.632879,0.641108,0.664000,0.798077,0.798077
27,0.632831,0.641125,0.664000,0.798077,0.798077
28,0.632772,0.641447,0.664000,0.798077,0.798077
29,0.632726,0.641448,0.664000,0.798077,0.798077
30,0.632685,0.641471,0.664000,0.798077,0.798077
31,0.632650,0.641471,0.664000,0.798077,0.798077
32,0.632570,0.641518,0.664000,0.798077,0.798077
33,0.632534,0.641655,0.664000,0.798077,0.798077
34,0.632491,0.641753,0.664000,0.798077,0.798077
35,0.632426,0.641778,0.664000,0.798077,0.798077
36,0.632374,0.641777,0.664000,0.798077,0.798077
37,0.632305,0.641820,0.664000,0.798077,0.798077
38,0.632230,0.641892,0.664000,0.798077,0.798077
39,0.632200,0.642072,0.664000,0.798077,0.798077
40,0.632159,0.642122,0.664000,0.798077,0.798077
41,0.632120,0.642132,0.664000,0.798077,0.798077
