iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.631439,0.658669,0.635739,0.777311,0.777311
2,0.629339,0.658826,0.635739,0.777311,0.777311
3,0.627415,0.659436,0.635739,0.777311,0.777311
4,0.625140,0.659455,0.635739,0.777311,0.777311
5,0.623232,0.659307,0.635739,0.777311,0.777311
6,0.621746,0.660283,0.635739,0.777311,0.777311
7,0.620372,0.660398,0.635739,0.777311,0.777311
8,0.618555,0.660826,0.635739,0.777311,0.777311
9,0.617094,0.660587,0.635739,0.777311,0.777311
10,0.615743,0.661168,0.635739,0.777311,0.777311
11,0.614489,0.661709,0.635739,0.777311,0.777311
12,0.612466,0.661938,0.635739,0.777311,0.777311
13,0.610975,0.662594,0.635739,0.777311,0.777311
14,0.609684,0.663097,0.635739,0.777311,0.777311
15,0.608565,0.663723,0.635739,0.777311,0.777311
16,0.607431,0.665415,0.635739,0.777311,0.777311
17,0.606203,0.667184,0.635739,0.777311,0.777311
18,0.604760,0.667809,0.635739,0.777311,0.777311
19,0.603660,0.668327,0.635739,0.777311,0.777311
20,0.602663,0.668910,0.635739,0.777311,0.777311
21,0.601504,0.670428,0.635739,0.777311,0.777311
22,0.600396,0.672373,0.635739,0.777311,0.777311
23,0.599372,0.673863,0.635739,0.777311,0.777311
24,0.598388,0.674167,0.635739,0.777311,0.777311
25,0.597257,0.674298,0.635739,0.777311,0.777311
26,0.596553,0.674652,0.635739,0.777311,0.777311
27,0.595645,0.675284,0.635739,0.777311,0.777311
28,0.594714,0.675883,0.634021,0.776025,0.777311
29,0.593816,0.678037,0.634021,0.776025,0.777311
30,0.592801,0.678286,0.634021,0.776025,0.777311
31,0.591932,0.680253,0.634021,0.776025,0.777311
32,0.590911,0.682464,0.634021,0.776025,0.777311
33,0.589952,0.682910,0.634021,0.776025,0.777311
34,0.589099,0.685120,0.634021,0.776025,0.777311
35,0.588368,0.686010,0.634021,0.776025,0.777311
36,0.587388,0.688095,0.634021,0.776025,0.777311
37,0.586734,0.688579,0.634021,0.776025,0.777311
38,0.585887,0.688971,0.634021,0.776025,0.777311
39,0.585148,0.689299,0.634021,0.776025,0.777311
40,0.584398,0.692197,0.634021,0.776025,0.777311
41,0.583721,0.692616,0.634021,0.776025,0.777311
