iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.634514,0.638384,0.664000,0.798077,0.798077
2,0.634434,0.638343,0.664000,0.798077,0.798077
3,0.634357,0.638357,0.664000,0.798077,0.798077
4,0.634217,0.638341,0.664000,0.798077,0.798077
5,0.634088,0.638325,0.664000,0.798077,0.798077
6,0.634013,0.638367,0.664000,0.798077,0.798077
7,0.633943,0.638409,0.664000,0.798077,0.798077
8,0.633844,0.638526,0.664000,0.798077,0.798077
9,0.633722,0.638517,0.664000,0.798077,0.798077
10,0.633613,0.638527,0.664000,0.798077,0.798077
11,0.633506,0.638525,0.664000,0.798077,0.798077
12,0.633390,0.638626,0.664000,0.798077,0.798077
13,0.633298,0.638625,0.664000,0.798077,0.798077
14,0.633209,0.638642,0.664000,0.798077,0.798077
15,0.633129,0.638664,0.664000,0.798077,0.798077
16,0.633016,0.638708,0.664000,0.798077,0.798077
17,0.632934,0.638752,0.664000,0.798077,0.798077
18,0.632842,0.638862,0.664000,0.798077,0.798077
19,0.632772,0.638847,0.664000,0.798077,0.798077
20,0.632699,0.638839,0.664000,0.798077,0.798077
21,0.632613,0.638941,0.664000,0.798077,0.798077
22,0.632527,0.638976,0.664000,0.798077,0.798077
23,0.632478,0.639098,0.664000,0.798077,0.798077
24,0.632408,0.639123,0.664000,0.798077,0.798077
25,0.632329,0.639239,0.664000,0.798077,0.798077
26,0.632261,0.639407,0.664000,0.798077,0.798077
27,0.632200,0.639421,0.664000,0.798077,0.798077
28,0.632147,0.639582,0.664000,0.798077,0.798077
29,0.632072,0.639743,0.664000,0.798077,0.798077
30,0.632021,0.639767,0.664000,0.798077,0.798077
31,0.631955,0.639853,0.664000,0.798077,0.798077
32,0.631875,0.639910,0.664000,0.798077,0.798077
33,0.631818,0.639930,0.664000,0.798077,0.798077
34,0.631752,0.640055,0.664000,0.798077,0.798077
35,0.631701,0.640058,0.664000,0.798077,0.798077
36,0.631664,0.640205,0.664000,0.798077,0.798077
37,0.631610,0.640203,0.664000,0.798077,0.798077
38,0.631558,0.640201,0.664000,0.798077,0.798077
39,0.631511,0.640216,0.664000,0.798077,0.798077
40,0.631453,0.640387,0.664000,0.798077,0.798077
41,0.631393,0.640502,0.664000,0.798077,0.798077
