iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.628753,0.634521,0.669724,0.802197,0.802197
2,0.628343,0.634687,0.669724,0.802197,0.802197
3,0.628068,0.634820,0.669724,0.802197,0.802197
4,0.627664,0.635133,0.669724,0.802197,0.802197
5,0.627418,0.635373,0.669724,0.802197,0.802197
6,0.627008,0.635796,0.669724,0.802197,0.802197
7,0.626645,0.635944,0.669724,0.802197,0.802197
8,0.626182,0.635794,0.669724,0.802197,0.802197
9,0.625863,0.636706,0.669724,0.802197,0.802197
10,0.625565,0.637042,0.669724,0.802197,0.802197
11,0.625314,0.637462,0.669724,0.802197,0.802197
12,0.624953,0.637799,0.669724,0.802197,0.802197
13,0.624570,0.638396,0.659405,0.792146,0.802197
14,0.624349,0.638558,0.658760,0.791543,0.802197
15,0.624119,0.638507,0.658330,0.790638,0.802197
16,0.623748,0.638955,0.657829,0.790119,0.802197
17,0.623405,0.638981,0.657829,0.790119,0.802197
18,0.622994,0.639842,0.657685,0.789957,0.802197
19,0.622694,0.639816,0.657757,0.790011,0.802197
20,0.622475,0.640175,0.657255,0.789545,0.802197
21,0.622273,0.640937,0.656396,0.788739,0.802197
22,0.622053,0.640882,0.656396,0.788739,0.802197
23,0.621844,0.641135,0.656396,0.788720,0.802197
24,0.621609,0.641457,0.655966,0.788344,0.802197
25,0.621349,0.641428,0.656037,0.788416,0.802197
26,0.621035,0.641449,0.656037,0.788416,0.802197
27,0.620691,0.643336,0.655392,0.787729,0.802197
28,0.620318,0.643557,0.655321,0.787657,0.802197
29,0.619992,0.643562,0.655321,0.787657,0.802197
30,0.619749,0.644723,0.649946,0.782609,0.802197
31,0.619558,0.644703,0.649946,0.782609,0.802197
32,0.619282,0.644736,0.649946,0.782609,0.802197
33,0.619001,0.644994,0.649946,0.782609,0.802197
34,0.618735,0.644961,0.649946,0.782609,0.802197
35,0.618266,0.645552,0.649875,0.782186,0.802197
36,0.617984,0.645560,0.649875,0.782186,0.802197
37,0.617635,0.646607,0.647367,0.779752,0.802197
38,0.617388,0.648120,0.645790,0.778331,0.802197
39,0.617151,0.648402,0.645790,0.778251,0.802197
40,0.616792,0.648673,0.645432,0.777977,0.802197
41,0.616573,0.649692,0.645217,0.777573,0.802197
