iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.627221,0.659691,0.635739,0.777311,0.777311
2,0.621974,0.659905,0.635739,0.777311,0.777311
3,0.615527,0.659661,0.635739,0.777311,0.777311
4,0.611263,0.660640,0.635739,0.777311,0.777311
5,0.606481,0.662623,0.635739,0.777311,0.777311
6,0.601761,0.663781,0.635739,0.777311,0.777311
7,0.597397,0.664278,0.635739,0.777311,0.777311
8,0.593422,0.666931,0.635739,0.777311,0.777311
9,0.589303,0.668899,0.635739,0.777311,0.777311
10,0.586063,0.670794,0.635739,0.777311,0.777311
11,0.582899,0.673177,0.635739,0.777311,0.777311
12,0.577211,0.675421,0.635739,0.777311,0.777311
13,0.574573,0.678532,0.635739,0.777311,0.777311
14,0.572188,0.681145,0.635739,0.777311,0.777311
15,0.568943,0.682624,0.635739,0.777311,0.777311
16,0.565438,0.685314,0.635739,0.777311,0.777311
17,0.561459,0.688311,0.635739,0.777311,0.777311
18,0.557225,0.691375,0.635739,0.777311,0.777311
19,0.555035,0.690998,0.635739,0.777311,0.777311
20,0.551178,0.692651,0.635739,0.777311,0.777311
21,0.549854,0.694036,0.635739,0.777311,0.777311
22,0.547851,0.697466,0.635739,0.777311,0.777311
23,0.543513,0.700104,0.635739,0.777311,0.777311
24,0.540969,0.705389,0.635739,0.777311,0.777311
25,0.539810,0.706295,0.635739,0.777311,0.777311
26,0.537911,0.710820,0.635739,0.777311,0.777311
27,0.535870,0.711611,0.635739,0.777311,0.777311
28,0.532229,0.713061,0.635739,0.777311,0.777311
29,0.530391,0.716454,0.635739,0.777311,0.777311
30,0.525752,0.716625,0.635739,0.777311,0.777311
31,0.524491,0.716692,0.635739,0.777311,0.777311
32,0.522369,0.720472,0.635739,0.777311,0.777311
33,0.520469,0.724914,0.635739,0.777311,0.777311
34,0.517976,0.726484,0.635739,0.777311,0.777311
35,0.516477,0.729044,0.635739,0.777311,0.777311
36,0.515362,0.730534,0.635739,0.777311,0.777311
37,0.513431,0.736210,0.635739,0.777311,0.777311
38,0.511172,0.736650,0.635739,0.777311,0.777311
39,0.510137,0.742211,0.635739,0.777311,0.777311
40,0.508764,0.742002,0.635739,0.777311,0.777311
41,0.506939,0.743681,0.635739,0.777311,0.777311
