iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.619059,0.638284,0.667049,0.800275,0.800275
2,0.618184,0.639564,0.667049,0.800275,0.800275
3,0.617235,0.640563,0.667049,0.800275,0.800275
4,0.616363,0.641919,0.667049,0.800275,0.800275
5,0.615458,0.643664,0.667049,0.800275,0.800275
6,0.614432,0.645753,0.667049,0.800275,0.800275
7,0.613630,0.647624,0.667049,0.800275,0.800275
8,0.613064,0.649500,0.667049,0.800275,0.800275
9,0.612444,0.651885,0.667049,0.800275,0.800275
10,0.611519,0.654725,0.667049,0.800275,0.800275
11,0.610304,0.657143,0.667049,0.800275,0.800275
12,0.609197,0.658525,0.667049,0.800275,0.800275
13,0.608676,0.658405,0.667049,0.800275,0.800275
14,0.608109,0.661448,0.667049,0.800275,0.800275
15,0.607735,0.664513,0.667049,0.800275,0.800275
16,0.606840,0.666243,0.667049,0.800275,0.800275
17,0.606141,0.667561,0.667049,0.800275,0.800275
18,0.605610,0.669938,0.667049,0.800275,0.800275
19,0.604985,0.672035,0.667049,0.800275,0.800275
20,0.604369,0.672252,0.667049,0.800275,0.800275
21,0.603614,0.672982,0.667049,0.800275,0.800275
22,0.603088,0.676052,0.667049,0.800275,0.800275
23,0.602699,0.679885,0.667049,0.800275,0.800275
24,0.602323,0.683603,0.667049,0.800275,0.800275
25,0.601156,0.683713,0.667049,0.800275,0.800275
26,0.600134,0.684798,0.667049,0.800275,0.800275
27,0.599590,0.685723,0.667049,0.800275,0.800275
28,0.599109,0.686122,0.667049,0.800275,0.800275
29,0.598808,0.686242,0.667049,0.800275,0.800275
30,0.598486,0.687473,0.667049,0.800275,0.800275
31,0.598228,0.690258,0.667049,0.800275,0.800275
32,0.597629,0.690296,0.667049,0.800275,0.800275
33,0.597080,0.693913,0.667049,0.800275,0.800275
34,0.596504,0.693787,0.667049,0.800275,0.800275
35,0.595695,0.694032,0.667049,0.800275,0.800275
36,0.595115,0.695012,0.667049,0.800275,0.800275
37,0.594176,0.695333,0.667049,0.800275,0.800275
38,0.593826,0.699064,0.667049,0.800275,0.800275
39,0.592585,0.698923,0.667049,0.800275,0.800275
40,0.592157,0.702046,0.667049,0.800275,0.800275
41,0.591835,0.704964,0.667335,0.800413,0.800413
42,0.591361,0.705232,0.667335,0.800413,0.800413
43,0.590492,0.706056,0.667335,0.800413,0.800413
44,0.589993,0.708538,0.667335,0.800413,0.800413
45,0.589446,0.708484,0.667335,0.800413,0.800413
46,0.589113,0.708321,0.667335,0.800413,0.800413
47,0.588775,0.708991,0.667335,0.800413,0.800413
48,0.588254,0.709685,0.667335,0.800413,0.800413
49,0.587624,0.709901,0.667335,0.800413,0.800413
50,0.587259,0.710002,0.667335,0.800344,0.800413
51,0.586853,0.714954,0.667049,0.800138,0.800413
52,0.586690,0.715056,0.667049,0.800138,0.800413
53,0.586001,0.715160,0.667335,0.800344,0.800413
54,0.585601,0.715263,0.667049,0.800138,0.800413
55,0.584683,0.715835,0.667049,0.800138,0.800413
56,0.584298,0.715119,0.667049,0.800138,0.800413
57,0.583972,0.719714,0.666762,0.799862,0.800413
58,0.583157,0.719523,0.666762,0.799862,0.800413
59,0.582620,0.721442,0.666476,0.799725,0.800413
60,0.582205,0.722526,0.666762,0.799862,0.800413
61,0.581764,0.723099,0.666762,0.799862,0.800413
62,0.581174,0.723395,0.666762,0.799862,0.800413
63,0.580556,0.723383,0.666762,0.799862,0.800413
64,0.580165,0.723649,0.666762,0.799862,0.800413
65,0.579710,0.727218,0.666189,0.799380,0.800413
66,0.579431,0.727123,0.666189,0.799311,0.800413
67,0.578869,0.727353,0.666189,0.799311,0.800413
68,0.578365,0.727569,0.666476,0.799449,0.800413
69,0.577536,0.727457,0.666476,0.799449,0.800413
70,0.576984,0.727843,0.666476,0.799449,0.800413
71,0.576632,0.729864,0.666189,0.799242,0.800413
72,0.576281,0.730080,0.666189,0.799242,0.800413
73,0.575818,0.734726,0.666189,0.799242,0.800413
74,0.575108,0.734776,0.666189,0.799242,0.800413
75,0.574665,0.734738,0.666189,0.799242,0.800413
76,0.574361,0.738572,0.666476,0.799380,0.800413
77,0.573775,0.738464,0.666476,0.799380,0.800413
78,0.573489,0.742356,0.666762,0.799517,0.800413
79,0.572880,0.742425,0.666762,0.799517,0.800413
80,0.572398,0.742863,0.665903,0.799104,0.800413
81,0.572035,0.742837,0.665903,0.799104,0.800413
