iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.631439,0.658669,0.635739,0.777311,0.777311
2,0.627521,0.659359,0.635739,0.777311,0.777311
3,0.624128,0.660450,0.635739,0.777311,0.777311
4,0.621905,0.660511,0.635739,0.777311,0.777311
5,0.620029,0.660398,0.635739,0.777311,0.777311
6,0.617193,0.662019,0.635739,0.777311,0.777311
7,0.615848,0.662151,0.635739,0.777311,0.777311
8,0.614077,0.662622,0.635739,0.777311,0.777311
9,0.612656,0.662415,0.635739,0.777311,0.777311
10,0.611226,0.663155,0.635739,0.777311,0.777311
11,0.610003,0.663677,0.635739,0.777311,0.777311
12,0.608390,0.665360,0.635739,0.777311,0.777311
13,0.606896,0.665988,0.635739,0.777311,0.777311
14,0.605595,0.666527,0.635739,0.777311,0.777311
15,0.604569,0.667059,0.635739,0.777311,0.777311
16,0.602184,0.667862,0.635739,0.777311,0.777311
17,0.599756,0.669864,0.635739,0.777311,0.777311
18,0.597084,0.671082,0.635739,0.777311,0.777311
19,0.595947,0.671764,0.635739,0.777311,0.777311
20,0.594955,0.672241,0.635739,0.777311,0.777311
21,0.593649,0.674518,0.635739,0.777311,0.777311
22,0.592234,0.675456,0.635739,0.777311,0.777311
23,0.589894,0.677611,0.635739,0.777311,0.777311
24,0.588952,0.677678,0.635739,0.777311,0.777311
25,0.587517,0.679614,0.635739,0.777311,0.777311
26,0.586617,0.679995,0.635739,0.777311,0.777311
27,0.585761,0.680650,0.635739,0.777311,0.777311
28,0.584971,0.681225,0.635739,0.777311,0.777311
29,0.584050,0.681759,0.635739,0.777311,0.777311
30,0.583358,0.682033,0.635739,0.777311,0.777311
31,0.581826,0.684119,0.635739,0.777311,0.777311
32,0.580233,0.685587,0.635739,0.777311,0.777311
33,0.579301,0.686045,0.635739,0.777311,0.777311
34,0.577814,0.687284,0.635739,0.777311,0.777311
35,0.576900,0.688187,0.635739,0.777311,0.777311
36,0.575759,0.690198,0.635739,0.777311,0.777311
37,0.575092,0.690850,0.635739,0.777311,0.777311
38,0.574227,0.691885,0.635739,0.777311,0.777311
39,0.573644,0.692628,0.635739,0.777311,0.777311
40,0.572581,0.692762,0.635739,0.777311,0.777311
41,0.571908,0.693259,0.635739,0.777311,0.777311
