iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.634065,0.636152,0.667144,0.800344,0.800344
2,0.633792,0.636151,0.667144,0.800344,0.800344
3,0.633540,0.636213,0.667144,0.800344,0.800344
4,0.633310,0.636285,0.667144,0.800344,0.800344
5,0.633097,0.636270,0.667144,0.800344,0.800344
6,0.632896,0.636529,0.667144,0.800344,0.800344
7,0.632721,0.636643,0.667144,0.800344,0.800344
8,0.632536,0.636719,0.667144,0.800344,0.800344
9,0.632376,0.636889,0.667144,0.800344,0.800344
10,0.632153,0.636942,0.667144,0.800344,0.800344
11,0.631979,0.637303,0.667144,0.800344,0.800344
12,0.631816,0.637380,0.667144,0.800344,0.800344
13,0.631651,0.637543,0.667144,0.800344,0.800344
14,0.631466,0.637696,0.667144,0.800344,0.800344
15,0.631288,0.637907,0.667144,0.800344,0.800344
16,0.631143,0.638024,0.667144,0.800344,0.800344
17,0.631006,0.638247,0.667144,0.800344,0.800344
18,0.630877,0.638628,0.667144,0.800344,0.800344
19,0.630724,0.638697,0.667144,0.800344,0.800344
20,0.630562,0.638955,0.667144,0.800344,0.800344
21,0.630418,0.639200,0.667144,0.800344,0.800344
22,0.630243,0.639258,0.667144,0.800344,0.800344
23,0.630090,0.639741,0.667144,0.800344,0.800344
24,0.630021,0.640412,0.667144,0.800344,0.800344
25,0.629876,0.640562,0.667144,0.800344,0.800344
26,0.629743,0.640695,0.667144,0.800344,0.800344
27,0.629682,0.641429,0.667144,0.800344,0.800344
28,0.629522,0.641544,0.667144,0.800344,0.800344
29,0.629339,0.641563,0.667144,0.800344,0.800344
30,0.629263,0.641594,0.667144,0.800344,0.800344
31,0.629140,0.641649,0.667108,0.800318,0.800344
32,0.629054,0.642120,0.667108,0.800318,0.800344
33,0.628942,0.642209,0.666750,0.800026,0.800344
34,0.628750,0.642439,0.666750,0.800026,0.800344
35,0.628617,0.642778,0.666714,0.800009,0.800344
36,0.628502,0.642784,0.666714,0.799983,0.800344
37,0.628399,0.643150,0.666679,0.799983,0.800344
38,0.628246,0.643190,0.666679,0.799983,0.800344
39,0.628167,0.644341,0.667073,0.800266,0.800344
40,0.628038,0.644284,0.666929,0.800138,0.800344
41,0.627960,0.644345,0.667037,0.800241,0.800344
