iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.634191,0.636118,0.667144,0.800344,0.800344
2,0.634006,0.636164,0.667144,0.800344,0.800344
3,0.633812,0.636233,0.667144,0.800344,0.800344
4,0.633657,0.636310,0.667144,0.800344,0.800344
5,0.633530,0.636332,0.667144,0.800344,0.800344
6,0.633407,0.636435,0.667144,0.800344,0.800344
7,0.633265,0.636709,0.667144,0.800344,0.800344
8,0.633149,0.636882,0.667144,0.800344,0.800344
9,0.632995,0.636919,0.667144,0.800344,0.800344
10,0.632872,0.637008,0.667144,0.800344,0.800344
11,0.632749,0.637325,0.667144,0.800344,0.800344
12,0.632584,0.637636,0.667144,0.800344,0.800344
13,0.632476,0.637800,0.667144,0.800344,0.800344
14,0.632383,0.637886,0.667144,0.800344,0.800344
15,0.632261,0.638015,0.667144,0.800344,0.800344
16,0.632114,0.638179,0.667144,0.800344,0.800344
17,0.632056,0.638335,0.667144,0.800344,0.800344
18,0.631945,0.638401,0.667144,0.800344,0.800344
19,0.631826,0.638479,0.667144,0.800344,0.800344
20,0.631693,0.638815,0.667108,0.800318,0.800344
21,0.631628,0.639209,0.667108,0.800318,0.800344
22,0.631516,0.639592,0.667108,0.800318,0.800344
23,0.631394,0.639707,0.667108,0.800318,0.800344
24,0.631291,0.640062,0.667108,0.800318,0.800344
25,0.631206,0.640318,0.667108,0.800318,0.800344
26,0.631081,0.640372,0.667108,0.800318,0.800344
27,0.630985,0.640961,0.667073,0.800292,0.800344
28,0.630846,0.641001,0.667073,0.800292,0.800344
29,0.630753,0.641003,0.667073,0.800292,0.800344
30,0.630637,0.641054,0.667073,0.800292,0.800344
31,0.630558,0.641109,0.667073,0.800292,0.800344
32,0.630455,0.641783,0.667073,0.800292,0.800344
33,0.630382,0.641867,0.667073,0.800292,0.800344
34,0.630293,0.641873,0.667073,0.800292,0.800344
35,0.630199,0.642059,0.667073,0.800292,0.800344
36,0.630104,0.642046,0.667073,0.800292,0.800344
37,0.630013,0.642154,0.667073,0.800292,0.800344
38,0.629937,0.642157,0.667073,0.800292,0.800344
39,0.629819,0.642432,0.667073,0.800292,0.800344
40,0.629704,0.642445,0.667073,0.800292,0.800344
41,0.629611,0.642505,0.667073,0.800292,0.800344
