iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.623724,0.642650,0.661125,0.795997,0.795997
2,0.623267,0.643722,0.661125,0.795997,0.795997
3,0.622681,0.644892,0.661125,0.795997,0.795997
4,0.622224,0.646187,0.661125,0.795997,0.795997
5,0.621844,0.646920,0.661125,0.795997,0.795997
6,0.621484,0.647547,0.661125,0.795997,0.795997
7,0.621135,0.647973,0.661125,0.795997,0.795997
8,0.620672,0.649698,0.661125,0.795997,0.795997
9,0.620344,0.651483,0.661125,0.795997,0.795997
10,0.619934,0.652087,0.661125,0.795997,0.795997
11,0.619546,0.652703,0.661125,0.795997,0.795997
12,0.619122,0.653153,0.661125,0.795997,0.795997
13,0.618713,0.652811,0.661125,0.795997,0.795997
14,0.618337,0.653421,0.661125,0.795997,0.795997
15,0.618057,0.654262,0.661125,0.795997,0.795997
16,0.617654,0.656290,0.661125,0.795997,0.795997
17,0.617359,0.656107,0.661125,0.795997,0.795997
18,0.617031,0.656379,0.661125,0.795997,0.795997
19,0.616760,0.658192,0.661125,0.795997,0.795997
20,0.616342,0.658222,0.661125,0.795997,0.795997
21,0.615906,0.658368,0.661125,0.795997,0.795997
22,0.615599,0.658809,0.661125,0.795997,0.795997
23,0.615241,0.661906,0.661125,0.795997,0.795997
24,0.614980,0.663514,0.661125,0.795997,0.795997
25,0.614594,0.663817,0.661125,0.795997,0.795997
26,0.614255,0.664208,0.661125,0.795997,0.795997
27,0.614005,0.664099,0.661125,0.795997,0.795997
28,0.613637,0.667086,0.661125,0.795997,0.795997
29,0.613344,0.668710,0.661125,0.795997,0.795997
30,0.613049,0.668776,0.661125,0.795997,0.795997
31,0.612771,0.669691,0.661125,0.795997,0.795997
32,0.612547,0.669714,0.661125,0.795997,0.795997
33,0.612200,0.670362,0.661125,0.795997,0.795997
34,0.612007,0.671348,0.661125,0.795997,0.795997
35,0.611749,0.671384,0.661125,0.795997,0.795997
36,0.611458,0.671281,0.661125,0.795997,0.795997
37,0.611258,0.672543,0.661125,0.795997,0.795997
38,0.611052,0.672499,0.661125,0.795997,0.795997
39,0.610685,0.672512,0.661125,0.795997,0.795997
40,0.610435,0.673000,0.661125,0.795997,0.795997
41,0.610193,0.672856,0.661125,0.795997,0.795997
