iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.623837,0.641906,0.661125,0.795997,0.795997
2,0.623523,0.642313,0.661125,0.795997,0.795997
3,0.623199,0.642721,0.661125,0.795997,0.795997
4,0.622850,0.643386,0.661125,0.795997,0.795997
5,0.622519,0.644019,0.661125,0.795997,0.795997
6,0.622206,0.644445,0.661125,0.795997,0.795997
7,0.621911,0.645038,0.661125,0.795997,0.795997
8,0.621624,0.645375,0.661125,0.795997,0.795997
9,0.621308,0.645818,0.661125,0.795997,0.795997
10,0.621055,0.646310,0.661125,0.795997,0.795997
11,0.620761,0.646796,0.661125,0.795997,0.795997
12,0.620496,0.647492,0.661125,0.795997,0.795997
13,0.620232,0.648240,0.661125,0.795997,0.795997
14,0.619915,0.648732,0.661125,0.795997,0.795997
15,0.619716,0.649048,0.661125,0.795997,0.795997
16,0.619458,0.649948,0.661125,0.795997,0.795997
17,0.619229,0.650150,0.661125,0.795997,0.795997
18,0.619110,0.650488,0.661125,0.795997,0.795997
19,0.618765,0.651810,0.661125,0.795997,0.795997
20,0.618605,0.652059,0.661125,0.795997,0.795997
21,0.618429,0.652417,0.661125,0.795997,0.795997
22,0.618275,0.653367,0.661125,0.795997,0.795997
23,0.618110,0.654537,0.661125,0.795997,0.795997
24,0.617828,0.654727,0.661125,0.795997,0.795997
25,0.617618,0.654886,0.661125,0.795997,0.795997
26,0.617398,0.655064,0.661125,0.795997,0.795997
27,0.617177,0.655286,0.661125,0.795997,0.795997
28,0.616932,0.655480,0.661125,0.795997,0.795997
29,0.616598,0.655771,0.661125,0.795997,0.795997
30,0.616473,0.655965,0.661125,0.795997,0.795997
31,0.616290,0.656098,0.661125,0.795997,0.795997
32,0.616176,0.656162,0.661125,0.795997,0.795997
33,0.616033,0.657090,0.661125,0.795997,0.795997
34,0.615923,0.657207,0.661125,0.795997,0.795997
35,0.615662,0.657265,0.661125,0.795997,0.795997
36,0.615483,0.657362,0.661125,0.795997,0.795997
37,0.615335,0.658067,0.661125,0.795997,0.795997
38,0.615205,0.658083,0.661125,0.795997,0.795997
39,0.615106,0.658237,0.661125,0.795997,0.795997
40,0.614914,0.658527,0.661125,0.795997,0.795997
41,0.614691,0.658582,0.661125,0.795997,0.795997
