iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.628541,0.634673,0.670103,0.802469,0.802469
2,0.626893,0.634252,0.670103,0.802469,0.802469
3,0.625158,0.634295,0.670103,0.802469,0.802469
4,0.623353,0.634713,0.670103,0.802469,0.802469
5,0.621743,0.635342,0.670103,0.802469,0.802469
6,0.620124,0.635290,0.670103,0.802469,0.802469
7,0.618725,0.635845,0.670103,0.802469,0.802469
8,0.616900,0.636079,0.670103,0.802469,0.802469
9,0.615583,0.636581,0.670103,0.802469,0.802469
10,0.614300,0.637207,0.670103,0.802469,0.802469
11,0.613339,0.637476,0.670103,0.802469,0.802469
12,0.612242,0.637263,0.670103,0.802469,0.802469
13,0.611288,0.637993,0.670103,0.802469,0.802469
14,0.610240,0.638450,0.670103,0.802469,0.802469
15,0.609417,0.638697,0.670103,0.802469,0.802469
16,0.608238,0.639130,0.670103,0.802469,0.802469
17,0.607138,0.639080,0.670103,0.802469,0.802469
18,0.606408,0.639156,0.670103,0.802469,0.802469
19,0.605566,0.639834,0.670103,0.802469,0.802469
20,0.605193,0.640514,0.670103,0.802469,0.802469
21,0.604102,0.640813,0.670103,0.802469,0.802469
22,0.603002,0.640965,0.670103,0.802469,0.802469
23,0.602215,0.640705,0.670103,0.802469,0.802469
24,0.601258,0.641677,0.671821,0.803296,0.803296
25,0.600327,0.641675,0.671821,0.803296,0.803296
26,0.599950,0.642459,0.671821,0.803296,0.803296
27,0.599366,0.642886,0.671821,0.803296,0.803296
28,0.598625,0.643410,0.671821,0.803296,0.803296
29,0.597721,0.643706,0.671821,0.803296,0.803296
30,0.596927,0.643831,0.671821,0.803296,0.803296
31,0.596149,0.644065,0.673540,0.804124,0.804124
32,0.595239,0.644365,0.673540,0.804124,0.804124
33,0.594256,0.644148,0.671821,0.802890,0.804124
34,0.593668,0.644060,0.671821,0.802890,0.804124
35,0.593321,0.644941,0.670103,0.801653,0.804124
36,0.592563,0.645093,0.670103,0.801653,0.804124
37,0.591921,0.645490,0.670103,0.801653,0.804124
38,0.591126,0.645745,0.670103,0.801653,0.804124
39,0.590957,0.646525,0.666667,0.799172,0.804124
40,0.590572,0.646719,0.664948,0.797927,0.804124
41,0.590089,0.647150,0.661512,0.795431,0.804124
42,0.589482,0.647300,0.661512,0.795431,0.804124
43,0.588957,0.647584,0.661512,0.795431,0.804124
44,0.588518,0.647970,0.659794,0.794179,0.804124
45,0.588140,0.648092,0.658076,0.792924,0.804124
46,0.587562,0.648274,0.658076,0.792924,0.804124
47,0.586966,0.648984,0.654639,0.790407,0.804124
48,0.586182,0.649142,0.658076,0.792924,0.804124
49,0.585820,0.649250,0.654639,0.790407,0.804124
50,0.585368,0.649424,0.656357,0.791232,0.804124
51,0.585138,0.649580,0.654639,0.789969,0.804124
52,0.584772,0.649928,0.652921,0.789144,0.804124
53,0.584350,0.650213,0.652921,0.788703,0.804124
54,0.583682,0.650432,0.652921,0.788703,0.804124
55,0.583228,0.651116,0.654639,0.789529,0.804124
56,0.582426,0.651345,0.652921,0.788260,0.804124
57,0.582171,0.652036,0.651203,0.786988,0.804124
58,0.581746,0.652214,0.651203,0.786988,0.804124
59,0.581576,0.653312,0.654639,0.788644,0.804124
60,0.581436,0.654051,0.652921,0.787368,0.804124
61,0.581004,0.654597,0.647766,0.783527,0.804124
62,0.580687,0.654739,0.647766,0.783069,0.804124
63,0.580197,0.655354,0.640893,0.777896,0.804124
64,0.579806,0.655834,0.640893,0.777896,0.804124
65,0.579459,0.656064,0.640893,0.777896,0.804124
66,0.578966,0.656187,0.642612,0.778723,0.804124
67,0.578436,0.656935,0.642612,0.778723,0.804124
68,0.578288,0.657234,0.642612,0.778723,0.804124
69,0.577746,0.657377,0.644330,0.780021,0.804124
70,0.577428,0.657691,0.644330,0.779553,0.804124
71,0.577174,0.658290,0.649485,0.782051,0.804124
