iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.634415,0.638302,0.664000,0.798077,0.798077
2,0.634170,0.638244,0.664000,0.798077,0.798077
3,0.633933,0.638223,0.664000,0.798077,0.798077
4,0.633707,0.638243,0.664000,0.798077,0.798077
5,0.633523,0.638294,0.664000,0.798077,0.798077
6,0.633323,0.638296,0.664000,0.798077,0.798077
7,0.633129,0.638317,0.664000,0.798077,0.798077
8,0.633016,0.638394,0.664000,0.798077,0.798077
9,0.632869,0.638413,0.664000,0.798077,0.798077
10,0.632688,0.638459,0.664000,0.798077,0.798077
11,0.632511,0.638551,0.664000,0.798077,0.798077
12,0.632347,0.638639,0.664000,0.798077,0.798077
13,0.632168,0.638670,0.664000,0.798077,0.798077
14,0.632011,0.638713,0.664000,0.798077,0.798077
15,0.631873,0.638819,0.664000,0.798077,0.798077
16,0.631756,0.639029,0.664000,0.798077,0.798077
17,0.631638,0.639093,0.664000,0.798077,0.798077
18,0.631478,0.639308,0.664000,0.798077,0.798077
19,0.631343,0.639377,0.664000,0.798077,0.798077
20,0.631222,0.639467,0.664000,0.798077,0.798077
21,0.631089,0.639574,0.664000,0.798077,0.798077
22,0.630946,0.639634,0.664000,0.798077,0.798077
23,0.630829,0.639755,0.664000,0.798077,0.798077
24,0.630704,0.639925,0.664000,0.798077,0.798077
25,0.630590,0.640182,0.664000,0.798077,0.798077
26,0.630466,0.640366,0.664000,0.798077,0.798077
27,0.630350,0.640469,0.664000,0.798077,0.798077
28,0.630234,0.640588,0.664000,0.798077,0.798077
29,0.630106,0.640656,0.664000,0.798077,0.798077
30,0.630011,0.641354,0.664000,0.798077,0.798077
31,0.629913,0.641444,0.664000,0.798077,0.798077
32,0.629787,0.641468,0.664000,0.798077,0.798077
33,0.629668,0.641920,0.664000,0.798077,0.798077
34,0.629567,0.642136,0.663677,0.797787,0.798077
35,0.629464,0.642140,0.663677,0.797787,0.798077
36,0.629362,0.642315,0.663391,0.797441,0.798077
37,0.629271,0.642372,0.663391,0.797458,0.798077
38,0.629166,0.642529,0.663212,0.797263,0.798077
39,0.629075,0.642567,0.663230,0.797276,0.798077
40,0.628982,0.642605,0.663194,0.797250,0.798077
41,0.628886,0.642627,0.663158,0.797215,0.798077
