iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.626498,0.634294,0.670103,0.802469,0.802469
2,0.622950,0.635429,0.670103,0.802469,0.802469
3,0.619308,0.635600,0.670103,0.802469,0.802469
4,0.616371,0.635456,0.670103,0.802469,0.802469
5,0.613860,0.635958,0.670103,0.802469,0.802469
6,0.610507,0.635638,0.670103,0.802469,0.802469
7,0.607582,0.636099,0.670103,0.802469,0.802469
8,0.604825,0.635744,0.670103,0.802469,0.802469
9,0.602890,0.636360,0.670103,0.802469,0.802469
10,0.599559,0.636260,0.670103,0.802469,0.802469
11,0.596137,0.636836,0.670103,0.802469,0.802469
12,0.592678,0.636927,0.670103,0.802469,0.802469
13,0.589657,0.637508,0.670103,0.802469,0.802469
14,0.586845,0.637872,0.670103,0.802469,0.802469
15,0.585308,0.638311,0.670103,0.802469,0.802469
16,0.582832,0.638132,0.670103,0.802469,0.802469
17,0.579845,0.638182,0.670103,0.802469,0.802469
18,0.576361,0.638288,0.670103,0.802469,0.802469
19,0.573505,0.639494,0.670103,0.802469,0.802469
20,0.571727,0.639786,0.670103,0.802469,0.802469
21,0.568965,0.639849,0.670103,0.802469,0.802469
22,0.567326,0.640427,0.670103,0.802469,0.802469
23,0.563817,0.640419,0.670103,0.802469,0.802469
24,0.561970,0.641665,0.668385,0.801236,0.802469
25,0.559301,0.641657,0.668385,0.801236,0.802469
26,0.558790,0.642215,0.668385,0.801236,0.802469
27,0.557069,0.643847,0.668385,0.801236,0.802469
28,0.554190,0.643807,0.668385,0.801236,0.802469
29,0.550915,0.643794,0.668385,0.801236,0.802469
30,0.548702,0.645096,0.664948,0.798762,0.802469
31,0.546615,0.644044,0.663230,0.797521,0.802469
32,0.544814,0.644077,0.664948,0.798345,0.802469
33,0.542721,0.644650,0.664948,0.797508,0.802469
34,0.540909,0.644376,0.663230,0.796258,0.802469
35,0.540257,0.645381,0.663230,0.796258,0.802469
36,0.538380,0.645366,0.663230,0.796258,0.802469
37,0.537189,0.645934,0.659794,0.793750,0.802469
38,0.535638,0.646797,0.656357,0.790795,0.802469
39,0.534848,0.647288,0.656357,0.790795,0.802469
40,0.533584,0.647616,0.656357,0.790795,0.802469
41,0.531409,0.647282,0.656357,0.790795,0.802469
