iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.623824,0.641712,0.661125,0.795997,0.795997
2,0.623394,0.642460,0.661125,0.795997,0.795997
3,0.622942,0.643046,0.661125,0.795997,0.795997
4,0.622515,0.644268,0.661125,0.795997,0.795997
5,0.622121,0.645478,0.661125,0.795997,0.795997
6,0.621627,0.646142,0.661125,0.795997,0.795997
7,0.621270,0.647694,0.661125,0.795997,0.795997
8,0.620826,0.648580,0.661125,0.795997,0.795997
9,0.620503,0.648942,0.661125,0.795997,0.795997
10,0.620151,0.649550,0.661125,0.795997,0.795997
11,0.619780,0.651404,0.661125,0.795997,0.795997
12,0.619363,0.652407,0.661125,0.795997,0.795997
13,0.618991,0.652287,0.661125,0.795997,0.795997
14,0.618547,0.652798,0.661125,0.795997,0.795997
15,0.618267,0.653016,0.661125,0.795997,0.795997
16,0.617931,0.655515,0.661125,0.795997,0.795997
17,0.617611,0.655457,0.661125,0.795997,0.795997
18,0.617347,0.656207,0.661125,0.795997,0.795997
19,0.617078,0.656297,0.661125,0.795997,0.795997
20,0.616815,0.656596,0.661125,0.795997,0.795997
21,0.616595,0.657048,0.661125,0.795997,0.795997
22,0.616329,0.658800,0.661125,0.795997,0.795997
23,0.615950,0.661243,0.661125,0.795997,0.795997
24,0.615676,0.662388,0.661125,0.795997,0.795997
25,0.615364,0.662863,0.661125,0.795997,0.795997
26,0.615106,0.661805,0.661125,0.795997,0.795997
27,0.614859,0.663447,0.661125,0.795997,0.795997
28,0.614444,0.664585,0.661125,0.795997,0.795997
29,0.614246,0.665308,0.661125,0.795997,0.795997
30,0.614021,0.665311,0.661125,0.795997,0.795997
31,0.613769,0.666188,0.661125,0.795997,0.795997
32,0.613557,0.666209,0.661125,0.795997,0.795997
33,0.613210,0.666607,0.661125,0.795997,0.795997
34,0.612863,0.666592,0.661125,0.795997,0.795997
35,0.612600,0.666538,0.661125,0.795997,0.795997
36,0.612387,0.666570,0.661125,0.795997,0.795997
37,0.612066,0.668232,0.661125,0.795997,0.795997
38,0.611900,0.668126,0.661125,0.795997,0.795997
39,0.611692,0.668546,0.661125,0.795997,0.795997
40,0.611427,0.668954,0.661125,0.795997,0.795997
41,0.611088,0.668992,0.661125,0.795997,0.795997
