iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.634646,0.638412,0.664000,0.798077,0.798077
2,0.634610,0.638394,0.664000,0.798077,0.798077
3,0.634577,0.638378,0.664000,0.798077,0.798077
4,0.634567,0.638376,0.664000,0.798077,0.798077
5,0.634549,0.638378,0.664000,0.798077,0.798077
6,0.634520,0.638378,0.664000,0.798077,0.798077
7,0.634502,0.638381,0.664000,0.798077,0.798077
8,0.634489,0.638382,0.664000,0.798077,0.798077
9,0.634479,0.638385,0.664000,0.798077,0.798077
10,0.634468,0.638389,0.664000,0.798077,0.798077
11,0.634454,0.638395,0.664000,0.798077,0.798077
12,0.634429,0.638402,0.664000,0.798077,0.798077
13,0.634419,0.638406,0.664000,0.798077,0.798077
14,0.634405,0.638411,0.664000,0.798077,0.798077
15,0.634393,0.638420,0.664000,0.798077,0.798077
16,0.634368,0.638435,0.664000,0.798077,0.798077
17,0.634350,0.638458,0.664000,0.798077,0.798077
18,0.634328,0.638484,0.664000,0.798077,0.798077
19,0.634318,0.638489,0.664000,0.798077,0.798077
20,0.634307,0.638488,0.664000,0.798077,0.798077
21,0.634286,0.638511,0.664000,0.798077,0.798077
22,0.634262,0.638533,0.664000,0.798077,0.798077
23,0.634248,0.638572,0.664000,0.798077,0.798077
24,0.634237,0.638580,0.664000,0.798077,0.798077
25,0.634214,0.638615,0.664000,0.798077,0.798077
26,0.634204,0.638626,0.664000,0.798077,0.798077
27,0.634198,0.638634,0.664000,0.798077,0.798077
28,0.634187,0.638639,0.664000,0.798077,0.798077
29,0.634173,0.638678,0.664000,0.798077,0.798077
30,0.634162,0.638679,0.664000,0.798077,0.798077
31,0.634148,0.638713,0.664000,0.798077,0.798077
32,0.634125,0.638746,0.664000,0.798077,0.798077
33,0.634121,0.638749,0.664000,0.798077,0.798077
34,0.634103,0.638783,0.664000,0.798077,0.798077
35,0.634097,0.638785,0.664000,0.798077,0.798077
36,0.634085,0.638820,0.664000,0.798077,0.798077
37,0.634078,0.638825,0.664000,0.798077,0.798077
38,0.634066,0.638838,0.664000,0.798077,0.798077
39,0.634059,0.638836,0.664000,0.798077,0.798077
40,0.634043,0.638864,0.664000,0.798077,0.798077
41,0.634037,0.638872,0.664000,0.798077,0.798077
