iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.627402,0.658311,0.635739,0.777311,0.777311
2,0.621934,0.659344,0.635739,0.777311,0.777311
3,0.615256,0.659596,0.635739,0.777311,0.777311
4,0.610266,0.659994,0.635739,0.777311,0.777311
5,0.604947,0.661330,0.635739,0.777311,0.777311
6,0.599521,0.663307,0.635739,0.777311,0.777311
7,0.594274,0.665505,0.635739,0.777311,0.777311
8,0.590848,0.667838,0.635739,0.777311,0.777311
9,0.587142,0.670303,0.635739,0.777311,0.777311
10,0.582867,0.671143,0.635739,0.777311,0.777311
11,0.578301,0.672232,0.635739,0.777311,0.777311
12,0.572452,0.674026,0.635739,0.777311,0.777311
13,0.569285,0.676242,0.635739,0.777311,0.777311
14,0.565541,0.677236,0.635739,0.777311,0.777311
15,0.561902,0.679873,0.635739,0.777311,0.777311
16,0.558140,0.683561,0.635739,0.777311,0.777311
17,0.555090,0.685511,0.635739,0.777311,0.777311
18,0.550884,0.684759,0.635739,0.777311,0.777311
19,0.547893,0.685535,0.635739,0.777311,0.777311
20,0.543670,0.686530,0.635739,0.777311,0.777311
21,0.540862,0.687004,0.635739,0.777311,0.777311
22,0.537792,0.689064,0.635739,0.777311,0.777311
23,0.533912,0.689568,0.635739,0.777311,0.777311
24,0.530167,0.693101,0.635739,0.777311,0.777311
25,0.528361,0.694447,0.635739,0.777311,0.777311
26,0.527000,0.697960,0.635739,0.777311,0.777311
27,0.525089,0.701663,0.635739,0.777311,0.777311
28,0.522639,0.702346,0.635739,0.777311,0.777311
29,0.520455,0.702389,0.635739,0.777311,0.777311
30,0.516757,0.702767,0.635739,0.777311,0.777311
31,0.515650,0.702799,0.635739,0.777311,0.777311
32,0.513659,0.706052,0.635739,0.777311,0.777311
33,0.511036,0.706094,0.635739,0.777311,0.777311
34,0.508182,0.706577,0.635739,0.777311,0.777311
35,0.506556,0.708383,0.635739,0.777311,0.777311
36,0.505060,0.709229,0.635739,0.777311,0.777311
37,0.502321,0.709985,0.635739,0.777311,0.777311
38,0.500440,0.711036,0.635739,0.777311,0.777311
39,0.499393,0.711166,0.635739,0.777311,0.777311
40,0.495888,0.711876,0.635739,0.777311,0.777311
41,0.493871,0.715606,0.635739,0.777311,0.777311
