iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.626190,0.619044,0.690831,0.817150,0.817150
2,0.624432,0.619012,0.690831,0.817150,0.817150
3,0.622641,0.619304,0.690831,0.817150,0.817150
4,0.620760,0.619465,0.690831,0.817150,0.817150
5,0.619057,0.619519,0.690831,0.817150,0.817150
6,0.617470,0.620264,0.690831,0.817150,0.817150
7,0.615712,0.620614,0.690831,0.817150,0.817150
8,0.614459,0.621003,0.690831,0.817150,0.817150
9,0.612925,0.620966,0.690831,0.817150,0.817150
10,0.611651,0.621055,0.690831,0.817150,0.817150
11,0.610423,0.621577,0.690831,0.817150,0.817150
12,0.609425,0.622901,0.690831,0.817150,0.817150
13,0.607994,0.623182,0.690831,0.817150,0.817150
14,0.606976,0.623726,0.690831,0.817150,0.817150
15,0.605671,0.626104,0.689971,0.816548,0.817150
16,0.604609,0.627932,0.690258,0.815812,0.817150
17,0.603326,0.629990,0.687966,0.813432,0.817150
18,0.602746,0.630025,0.687966,0.813432,0.817150
19,0.601741,0.630183,0.687966,0.813432,0.817150
20,0.600921,0.630285,0.687393,0.812961,0.817150
21,0.600311,0.630234,0.687393,0.812961,0.817150
22,0.599160,0.629126,0.688539,0.813838,0.817150
23,0.598135,0.632864,0.680802,0.806731,0.817150
24,0.597137,0.634343,0.682235,0.806423,0.817150
25,0.596086,0.636360,0.677077,0.801829,0.817150
26,0.595027,0.636222,0.677077,0.801829,0.817150
27,0.594038,0.636015,0.677364,0.802109,0.817150
28,0.593402,0.635807,0.677650,0.802389,0.817150
29,0.592705,0.635868,0.676504,0.801547,0.817150
30,0.592006,0.639533,0.664470,0.790331,0.817150
31,0.591041,0.639659,0.665616,0.791272,0.817150
32,0.589451,0.639463,0.667335,0.792567,0.817150
33,0.588962,0.644707,0.647278,0.772416,0.817150
34,0.587907,0.645214,0.644699,0.770285,0.817150
35,0.587016,0.645785,0.643553,0.768256,0.817150
36,0.586428,0.646115,0.643266,0.767767,0.817150
37,0.585863,0.648295,0.642693,0.764584,0.817150
38,0.584946,0.648703,0.640688,0.762859,0.817150
39,0.584343,0.651811,0.628367,0.750337,0.817150
40,0.583665,0.654275,0.624355,0.744095,0.817150
41,0.583008,0.662053,0.603725,0.721562,0.817150
