iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.626624,0.618791,0.690831,0.817150,0.817150
2,0.625557,0.618834,0.690831,0.817150,0.817150
3,0.624190,0.619250,0.690831,0.817150,0.817150
4,0.623194,0.619774,0.690831,0.817150,0.817150
5,0.622221,0.620141,0.690831,0.817150,0.817150
6,0.620871,0.620943,0.690831,0.817150,0.817150
7,0.619891,0.621720,0.690831,0.817150,0.817150
8,0.618655,0.622652,0.690831,0.817150,0.817150
9,0.617539,0.623477,0.690831,0.817150,0.817150
10,0.616461,0.623874,0.690831,0.817150,0.817150
11,0.615190,0.625595,0.686533,0.813756,0.817150
12,0.614300,0.626342,0.683954,0.811743,0.817150
13,0.613327,0.626510,0.683954,0.811356,0.817150
14,0.612765,0.627320,0.683668,0.811153,0.817150
15,0.611806,0.629753,0.681089,0.809124,0.817150
16,0.610851,0.630610,0.681948,0.809540,0.817150
17,0.609612,0.631830,0.681662,0.809008,0.817150
18,0.608998,0.632018,0.681089,0.808335,0.817150
19,0.608345,0.632416,0.679943,0.807114,0.817150
20,0.607580,0.632853,0.679083,0.806630,0.817150
21,0.607177,0.632994,0.679083,0.806563,0.817150
22,0.606129,0.634518,0.673639,0.801947,0.817150
23,0.605461,0.634578,0.674499,0.802297,0.817150
24,0.604550,0.634416,0.674499,0.802297,0.817150
25,0.603785,0.635671,0.669341,0.797331,0.817150
26,0.602764,0.635732,0.669341,0.797331,0.817150
27,0.602071,0.635801,0.669341,0.797331,0.817150
28,0.601038,0.635565,0.669341,0.797331,0.817150
29,0.600722,0.635589,0.668481,0.797124,0.817150
30,0.600107,0.637069,0.664470,0.792560,0.817150
31,0.599723,0.639118,0.659312,0.786726,0.817150
32,0.598634,0.639496,0.656160,0.783940,0.817150
33,0.598156,0.640435,0.653582,0.781493,0.817150
34,0.597385,0.641181,0.655301,0.782813,0.817150
35,0.596710,0.641617,0.653582,0.781414,0.817150
36,0.596028,0.643814,0.648424,0.776381,0.817150
37,0.595264,0.643838,0.648997,0.776826,0.817150
38,0.594436,0.643941,0.648711,0.776441,0.817150
39,0.593557,0.644419,0.645272,0.773592,0.817150
40,0.592898,0.647639,0.638109,0.765721,0.817150
41,0.592569,0.647624,0.638109,0.765721,0.817150
