iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.626021,0.638205,0.665389,0.799080,0.799080
2,0.625788,0.638468,0.665389,0.799080,0.799080
3,0.625583,0.638837,0.665389,0.799080,0.799080
4,0.625363,0.639129,0.665389,0.799080,0.799080
5,0.625179,0.639681,0.665389,0.799080,0.799080
6,0.625003,0.640242,0.665389,0.799080,0.799080
7,0.624825,0.640975,0.665389,0.799080,0.799080
8,0.624657,0.641564,0.665389,0.799080,0.799080
9,0.624497,0.642010,0.665389,0.799080,0.799080
10,0.624308,0.642706,0.665389,0.799080,0.799080
11,0.624160,0.643586,0.665389,0.799080,0.799080
12,0.624035,0.644073,0.665389,0.799080,0.799080
13,0.623872,0.644191,0.665389,0.799080,0.799080
14,0.623755,0.644648,0.665389,0.799080,0.799080
15,0.623675,0.644806,0.665389,0.799080,0.799080
16,0.623559,0.645327,0.665389,0.799080,0.799080
17,0.623450,0.645697,0.665389,0.799080,0.799080
18,0.623380,0.646091,0.665389,0.799080,0.799080
19,0.623278,0.646537,0.665389,0.799080,0.799080
20,0.623191,0.647204,0.665389,0.799080,0.799080
21,0.623089,0.647561,0.665389,0.799080,0.799080
22,0.622986,0.647624,0.665389,0.799080,0.799080
23,0.622872,0.647700,0.665389,0.799080,0.799080
24,0.622779,0.648238,0.665389,0.799080,0.799080
25,0.622658,0.648272,0.665389,0.799080,0.799080
26,0.622572,0.649383,0.665389,0.799080,0.799080
27,0.622480,0.650495,0.665389,0.799080,0.799080
28,0.622329,0.650578,0.665389,0.799080,0.799080
29,0.622300,0.650767,0.665389,0.799080,0.799080
30,0.622185,0.650852,0.665389,0.799080,0.799080
31,0.622134,0.651177,0.665389,0.799080,0.799080
32,0.622015,0.651199,0.665389,0.799080,0.799080
33,0.621910,0.651235,0.665389,0.799080,0.799080
34,0.621777,0.651262,0.665389,0.799080,0.799080
35,0.621664,0.651317,0.665389,0.799080,0.799080
36,0.621545,0.651332,0.665389,0.799080,0.799080
37,0.621438,0.651456,0.665389,0.799080,0.799080
38,0.621317,0.651660,0.665389,0.799080,0.799080
39,0.621177,0.651729,0.665389,0.799080,0.799080
40,0.621040,0.651714,0.665389,0.799080,0.799080
41,0.620985,0.652884,0.665389,0.799080,0.799080
