iter,train_logloss,val_logloss,val_acc,val_f1,best_f1
1,0.627527,0.638383,0.664877,0.798710,0.798710
2,0.627425,0.638485,0.664877,0.798710,0.798710
3,0.627328,0.638607,0.664877,0.798710,0.798710
4,0.627234,0.638824,0.664877,0.798710,0.798710
5,0.627146,0.639152,0.664877,0.798710,0.798710
6,0.627065,0.639378,0.664877,0.798710,0.798710
7,0.626981,0.639766,0.664877,0.798710,0.798710
8,0.626909,0.640002,0.664877,0.798710,0.798710
9,0.626825,0.640183,0.664877,0.798710,0.798710
10,0.626759,0.640375,0.664877,0.798710,0.798710
11,0.626687,0.640836,0.664877,0.798710,0.798710
12,0.626633,0.640949,0.664877,0.798710,0.798710
13,0.626573,0.641093,0.664877,0.798710,0.798710
14,0.626496,0.641396,0.664877,0.798710,0.798710
15,0.626439,0.641791,0.664877,0.798710,0.798710
16,0.626403,0.641848,0.664877,0.798710,0.798710
17,0.626370,0.642045,0.664877,0.798710,0.798710
18,0.626337,0.642168,0.664877,0.798710,0.798710
19,0.626290,0.642446,0.664877,0.798710,0.798710
20,0.626219,0.642545,0.664877,0.798710,0.798710
21,0.626178,0.642681,0.664877,0.798710,0.798710
22,0.626127,0.642699,0.664877,0.798710,0.798710
23,0.626088,0.643015,0.664877,0.798710,0.798710
24,0.626031,0.643038,0.664877,0.798710,0.798710
25,0.625997,0.643072,0.664877,0.798710,0.798710
26,0.625938,0.643193,0.664877,0.798710,0.798710
27,0.625858,0.643261,0.664877,0.798710,0.798710
28,0.625805,0.643309,0.664877,0.798710,0.798710
29,0.625783,0.643374,0.664877,0.798710,0.798710
30,0.625731,0.643456,0.664877,0.798710,0.798710
31,0.625696,0.643456,0.664877,0.798710,0.798710
32,0.625648,0.643585,0.664877,0.798710,0.798710
33,0.625605,0.643902,0.664877,0.798710,0.798710
34,0.625543,0.643950,0.664877,0.798710,0.798710
35,0.625494,0.644086,0.664877,0.798710,0.798710
36,0.625441,0.644132,0.664877,0.798710,0.798710
37,0.625394,0.644203,0.664877,0.798710,0.798710
38,0.625330,0.644384,0.664877,0.798710,0.798710
39,0.625291,0.644913,0.664877,0.798710,0.798710
40,0.625261,0.645015,0.664877,0.798710,0.798710
41,0.625209,0.645046,0.664877,0.798710,0.798710
