time,position,entry,exit,pnl,balance,exited
2024-09-02 02:00:00,LONG,57509.01,57501.11,0.84,3133.68,100%
2024-09-02 03:00:00,LONG,57742.01,58306.0,6.6,3140.29,100%
2024-09-02 04:00:00,LONG,57459.51,57459.51,0.8,3141.09,100%
2024-09-02 05:00:00,LONG,57785.01,58306.0,6.36,3147.44,100%
2024-09-02 07:00:00,LONG,57547.99,58112.0,6.53,3153.97,100%
2024-09-02 08:00:00,LONG,58056.01,58306.0,3.76,3157.73,100%
2024-09-02 09:00:00,LONG,58402.35,58353.28,0.47,3158.2,100%
2024-09-02 10:00:00,LONG,58498.51,59083.21,6.86,3165.06,100%
2024-09-02 11:00:00,LONG,58422.01,58353.28,0.26,3165.32,100%
2024-09-02 12:00:00,LONG,58393.94,58353.28,0.56,3165.88,100%
2024-09-02 13:00:00,LONG,58181.22,58175.36,0.78,3166.66,100%
2024-09-02 14:00:00,LONG,58597.0,58887.01,4.13,3170.78,100%
2024-09-02 15:00:00,LONG,58537.99,59109.01,6.61,3177.39,100%
2024-09-02 16:00:00,LONG,58345.0,58340.0,0.79,3178.18,100%
2024-09-02 17:00:00,LONG,58514.01,59088.99,6.83,3185.01,100%
2024-09-02 18:00:00,LONG,58486.01,59064.01,7.01,3192.02,100%
2024-09-02 20:00:00,LONG,58992.0,59285.01,4.34,3196.36,100%
2024-09-02 21:00:00,LONG,59047.0,59329.03,3.98,3200.35,100%
2024-09-02 22:00:00,LONG,59349.99,59329.03,0.64,3200.99,100%
2024-09-02 23:00:00,LONG,59132.13,59418.01,4.24,3205.23,100%
2024-09-03 00:00:00,LONG,59257.99,59238.0,0.9,3206.13,100%
2024-09-03 02:00:00,LONG,59311.01,59305.01,0.87,3207.0,100%
2024-09-03 13:00:00,SHORT,58398.99,58146.0,4.14,3211.15,100%
2024-09-03 14:00:00,LONG,57672.84,57940.72,5.11,3216.26,100%
2024-09-03 15:00:00,LONG,57725.0,57698.0,0.62,3216.88,100%
2024-09-03 16:00:00,LONG,57708.0,57698.0,0.77,3217.64,100%
2024-09-03 17:00:00,LONG,57698.0,57698.0,0.81,3218.46,100%
2024-09-03 18:00:00,SHORT,57926.0,57940.0,0.73,3219.18,100%
2024-09-03 19:00:00,SHORT,58046.0,57776.0,3.97,3223.15,100%
2024-09-03 20:00:00,SHORT,58228.0,56725.01,9.11,3232.26,100%
2024-09-03 21:00:00,SHORT,58134.61,57902.01,4.04,3236.3,100%
2024-09-03 22:00:00,SHORT,57865.0,57902.01,0.79,3237.09,100%
2024-09-03 23:00:00,LONG,57487.73,57470.95,1.02,3238.11,100%
2024-09-04 00:00:00,LONG,57140.02,57380.0,3.99,3242.1,100%
2024-09-04 01:00:00,LONG,56784.01,57972.59,8.69,3250.8,100%
2024-09-04 02:00:00,SHORT,56648.01,56663.01,0.74,3251.53,100%
2024-09-04 03:00:00,SHORT,56653.98,56663.01,0.81,3252.34,100%
2024-09-04 04:00:00,SHORT,56694.0,56741.0,0.43,3252.77,100%
2024-09-04 05:00:00,SHORT,56252.01,56269.99,0.74,3253.51,100%
2024-09-04 06:00:00,SHORT,56277.0,56289.43,0.86,3254.37,100%
2024-09-04 07:00:00,SHORT,56746.0,56776.0,1.03,3255.41,100%
2024-09-04 08:00:00,SHORT,56783.01,56843.99,0.32,3255.72,100%
2024-09-04 09:00:00,SHORT,56596.99,56714.01,0.05,3255.77,100%
2024-09-04 10:00:00,SHORT,56456.45,56191.1,4.38,3260.16,100%
2024-09-04 11:00:00,SHORT,56573.0,56714.01,-0.22,3259.93,100%
2024-09-04 12:00:00,LONG,56599.99,57787.4,8.92,3268.85,100%
2024-09-04 13:00:00,LONG,56490.0,57691.1,8.95,3277.8,100%
2024-09-04 14:00:00,LONG,57511.1,58052.53,7.21,3285.01,100%
2024-09-04 15:00:00,LONG,58134.0,58109.99,0.63,3285.64,100%
2024-09-04 16:00:00,LONG,58406.07,59616.36,8.91,3294.56,100%
2024-09-04 17:00:00,LONG,57878.0,57870.0,1.54,3296.1,100%
2024-09-04 18:00:00,LONG,57684.01,57661.53,0.65,3296.75,100%
2024-09-04 19:00:00,LONG,58058.01,58044.0,0.77,3297.52,100%
2024-09-05 02:00:00,LONG,57692.99,57669.99,0.81,3298.33,100%
2024-09-05 03:00:00,LONG,57135.42,57109.54,1.25,3299.58,100%
2024-09-05 04:00:00,SHORT,57206.4,56921.7,4.68,3304.25,100%
2024-09-05 05:00:00,SHORT,57194.99,56915.01,4.59,3308.84,100%
2024-09-05 06:00:00,LONG,56914.01,56789.88,-0.23,3308.62,100%
2024-09-05 07:00:00,SHORT,57155.1,57193.94,0.59,3309.21,100%
2024-09-05 08:00:00,SHORT,57004.0,57066.0,0.3,3309.51,100%
2024-09-05 09:00:00,LONG,56797.0,56793.0,1.13,3310.64,100%
2024-09-05 10:00:00,SHORT,56771.0,56790.0,0.69,3311.33,100%
2024-09-05 11:00:00,LONG,56698.01,56680.01,0.92,3312.25,100%
2024-09-05 12:00:00,LONG,56662.0,56654.0,0.79,3313.04,100%
2024-09-05 13:00:00,SHORT,57028.62,57066.0,0.6,3313.64,100%
2024-09-05 14:00:00,LONG,56558.01,56805.26,5.0,3318.65,100%
2024-09-05 15:00:00,LONG,55976.01,56208.0,4.6,3323.24,100%
2024-09-05 16:00:00,LONG,56335.0,56320.99,0.76,3324.0,100%
2024-09-05 17:00:00,SHORT,56602.99,56614.0,0.75,3324.75,100%
2024-09-05 18:00:00,SHORT,56548.99,56301.47,4.14,3328.89,100%
2024-09-05 19:00:00,LONG,56060.01,55976.99,0.6,3329.49,100%
2024-09-05 20:00:00,SHORT,56094.0,56128.0,0.6,3330.09,100%
2024-09-05 21:00:00,SHORT,56150.6,56191.1,0.71,3330.79,100%
2024-09-05 22:00:00,LONG,56104.6,56383.55,4.21,3335.0,100%
2024-09-06 01:00:00,LONG,56558.99,56545.0,0.72,3335.72,100%
2024-09-06 02:00:00,SHORT,56738.0,55391.1,9.52,3345.24,100%
2024-09-06 03:00:00,LONG,56588.0,56551.09,0.59,3345.83,100%
2024-09-06 05:00:00,SHORT,56491.01,55315.0,9.12,3354.95,100%
2024-09-06 07:00:00,LONG,55804.29,56050.01,5.0,3359.95,100%
2024-09-06 08:00:00,LONG,55783.01,56912.75,9.15,3369.1,100%
2024-09-06 09:00:00,LONG,55889.86,55880.68,0.8,3369.9,100%
2024-09-06 10:00:00,LONG,56178.01,56272.12,3.34,3373.24,100%
2024-09-06 11:00:00,LONG,55999.09,56551.09,7.71,3380.95,100%
2024-09-06 12:00:00,LONG,56873.99,56854.01,0.69,3381.63,100%
2024-09-06 13:00:00,LONG,55896.01,56272.12,9.02,3390.66,100%
2024-09-06 14:00:00,LONG,54733.24,55874.99,13.65,3404.31,100%
2024-09-06 15:00:00,LONG,54045.01,54565.0,9.83,3414.14,100%
2024-09-06 16:00:00,LONG,54074.0,54019.0,0.35,3414.49,100%
2024-09-06 17:00:00,LONG,53935.0,53857.02,0.13,3414.61,100%
2024-09-06 18:00:00,LONG,53352.67,53537.0,4.9,3419.51,100%
2024-09-06 19:00:00,LONG,53534.28,53513.89,0.72,3420.24,100%
2024-09-06 20:00:00,LONG,52887.99,53391.09,8.84,3429.08,100%
2024-09-06 21:00:00,LONG,53766.57,53761.1,0.85,3429.93,100%
2024-09-06 22:00:00,LONG,53644.01,54762.0,8.9,3438.83,100%
2024-09-06 23:00:00,LONG,53962.97,54470.99,6.89,3445.72,100%
2024-09-07 00:00:00,LONG,53914.0,54450.0,7.08,3452.8,100%
2024-09-07 01:00:00,LONG,53813.37,54347.82,7.39,3460.19,100%
2024-09-07 02:00:00,LONG,53802.0,54062.01,4.7,3464.9,100%
2024-09-07 03:00:00,LONG,53818.91,54347.82,7.42,3472.32,100%
2024-09-07 04:00:00,LONG,54060.59,54319.23,4.3,3476.62,100%
2024-09-07 05:00:00,LONG,54185.01,54450.0,4.48,3481.11,100%
2024-09-07 06:00:00,LONG,54320.23,54319.23,0.86,3481.97,100%
2024-09-07 07:00:00,LONG,54286.0,54509.99,4.14,3486.11,100%
2024-09-07 08:00:00,LONG,54370.99,54366.0,0.83,3486.95,100%
2024-09-07 09:00:00,LONG,54251.11,54509.99,4.39,3491.33,100%
2024-09-07 11:00:00,LONG,54326.0,54319.23,0.82,3492.15,100%
2024-09-07 12:00:00,SHORT,54578.71,54308.7,4.64,3496.79,100%
2024-09-07 13:00:00,SHORT,54546.99,54299.99,4.46,3501.25,100%
2024-09-07 14:00:00,SHORT,54632.17,54360.01,4.42,3505.67,100%
2024-09-07 15:00:00,SHORT,54780.0,54258.0,7.1,3512.77,100%
2024-09-07 16:00:00,LONG,54465.97,54462.01,1.05,3513.82,100%
2024-09-07 17:00:00,LONG,54134.0,54081.1,0.67,3514.49,100%
2024-09-07 18:00:00,LONG,54291.1,54280.0,0.78,3515.26,100%
2024-09-07 21:00:00,LONG,53926.99,54168.0,4.33,3519.59,100%
2024-09-07 22:00:00,LONG,53954.0,54223.0,4.53,3524.11,100%
2024-09-08 15:00:00,LONG,53687.0,53687.0,1.51,3525.62,100%
2024-09-08 22:00:00,LONG,54530.0,54711.14,4.41,3530.03,100%
2024-09-08 23:00:00,LONG,54869.95,54842.63,0.67,3530.7,100%
2024-09-09 00:00:00,LONG,55045.0,54993.24,0.47,3531.18,100%
2024-09-09 01:00:00,LONG,55103.99,55100.01,0.97,3532.15,100%
2024-09-09 02:00:00,LONG,55113.0,55100.01,0.85,3533.0,100%
2024-09-09 03:00:00,LONG,55115.0,55100.01,0.83,3533.82,100%
2024-09-09 04:00:00,LONG,54849.65,54849.65,0.94,3534.77,100%
2024-09-09 05:00:00,LONG,54668.0,55214.01,7.31,3542.08,100%
2024-09-09 06:00:00,LONG,54898.0,55155.0,4.36,3546.44,100%
2024-09-09 07:00:00,LONG,54974.01,55247.15,4.56,3551.0,100%
2024-09-09 08:00:00,LONG,55244.0,55236.01,0.83,3551.84,100%
2024-09-09 09:00:00,LONG,55152.0,55131.56,0.79,3552.63,100%
2024-09-09 10:00:00,LONG,55364.0,55253.99,-0.0,3552.63,100%
2024-09-09 12:00:00,LONG,55341.1,55253.99,0.29,3552.92,100%
2024-09-09 13:00:00,LONG,55686.92,56814.0,9.08,3562.0,100%
2024-09-09 14:00:00,LONG,54840.01,55253.99,9.27,3571.28,100%
2024-09-09 15:00:00,LONG,55386.0,56508.07,9.18,3580.45,100%
2024-09-09 16:00:00,LONG,56430.11,56408.01,0.69,3581.15,100%
2024-09-09 17:00:00,LONG,56514.0,57912.03,10.41,3591.55,100%
2024-09-09 18:00:00,LONG,56530.0,57912.03,10.23,3601.78,100%
2024-09-09 19:00:00,LONG,57089.54,57370.0,5.67,3607.45,100%
2024-09-09 20:00:00,LONG,57007.98,57265.99,6.06,3613.52,100%
2024-09-09 21:00:00,LONG,57454.27,57370.0,0.64,3614.16,100%
2024-09-09 22:00:00,LONG,57216.0,57208.0,1.02,3615.19,100%
2024-09-10 00:00:00,LONG,56982.01,56980.0,0.96,3616.14,100%
2024-09-10 08:00:00,SHORT,57046.99,57112.06,0.32,3616.47,100%
2024-09-10 09:00:00,SHORT,57086.01,57112.06,0.82,3617.28,100%
2024-09-10 13:00:00,LONG,56741.09,56731.71,1.25,3618.53,100%
2024-09-10 14:00:00,LONG,56941.09,57462.43,7.8,3626.33,100%
2024-09-10 15:00:00,LONG,56596.0,56838.02,4.53,3630.86,100%
2024-09-10 17:00:00,LONG,57175.96,57405.98,4.68,3635.54,100%
2024-09-10 18:00:00,LONG,57581.99,57553.91,0.7,3636.24,100%
2024-09-10 19:00:00,SHORT,57952.01,57954.0,1.25,3637.49,100%
2024-09-10 21:00:00,SHORT,57507.99,56339.02,10.21,3647.7,100%
2024-09-11 01:00:00,LONG,56717.99,57243.5,10.3,3658.0,100%
2024-09-11 02:00:00,LONG,56921.1,57436.0,7.78,3665.78,100%
2024-09-11 03:00:00,LONG,56819.55,56712.0,-0.09,3665.69,100%
2024-09-11 04:00:00,LONG,56530.5,56505.17,0.77,3666.47,100%
2024-09-11 05:00:00,LONG,56244.0,56505.17,4.47,3670.94,100%
2024-09-11 06:00:00,LONG,56460.0,56447.38,0.91,3671.85,100%
2024-09-11 08:00:00,LONG,56398.0,56356.47,0.53,3672.38,100%
2024-09-11 09:00:00,LONG,56677.99,56420.01,-1.53,3670.85,100%
2024-09-11 10:00:00,LONG,56510.0,56505.17,0.89,3671.74,100%
2024-09-11 11:00:00,LONG,56797.99,56712.0,0.19,3671.92,100%
2024-09-11 12:00:00,LONG,56748.01,56712.0,0.83,3672.76,100%
2024-09-11 13:00:00,LONG,55740.0,56979.9,14.76,3687.52,100%
2024-09-11 14:00:00,LONG,55974.0,57368.18,10.85,3698.37,100%
2024-09-11 15:00:00,LONG,56701.23,57868.46,10.03,3708.4,100%
2024-09-11 16:00:00,LONG,57312.0,57595.43,4.67,3713.06,100%
2024-09-11 17:00:00,LONG,57694.0,57981.71,5.45,3718.52,100%
2024-09-11 18:00:00,LONG,57500.0,57436.0,0.31,3718.83,100%
2024-09-12 00:00:00,LONG,57626.01,57909.98,5.23,3724.06,100%
2024-09-12 01:00:00,LONG,58137.74,58097.99,0.64,3724.69,100%
2024-09-12 02:00:00,LONG,57946.28,57944.44,1.34,3726.04,100%
2024-09-12 05:00:00,LONG,57968.01,57966.82,0.99,3727.03,100%
2024-09-12 12:00:00,LONG,57691.56,57691.09,1.31,3728.34,100%
2024-09-12 13:00:00,LONG,57627.99,58192.0,7.63,3735.98,100%
2024-09-12 14:00:00,LONG,57541.29,58100.0,8.12,3744.09,100%
2024-09-12 15:00:00,LONG,57512.03,57443.85,0.53,3744.62,100%
2024-09-12 16:00:00,LONG,58065.99,58059.99,0.96,3745.58,100%
2024-09-12 17:00:00,LONG,58389.1,59616.36,10.06,3755.64,100%
2024-09-12 18:00:00,LONG,58181.99,59364.0,9.57,3765.21,100%
2024-09-12 19:00:00,LONG,58388.0,59616.36,10.13,3775.33,100%
2024-09-13 11:00:00,LONG,57871.1,57852.0,1.28,3776.61,100%
2024-09-13 13:00:00,LONG,58056.01,59324.37,10.62,3787.23,100%
2024-09-13 14:00:00,LONG,58456.89,59652.0,9.85,3797.08,100%
2024-09-13 15:00:00,LONG,59667.38,59662.21,0.93,3798.01,100%
2024-09-13 16:00:00,LONG,59452.31,59452.01,1.0,3799.01,100%
2024-09-13 17:00:00,LONG,59584.0,59576.0,0.91,3799.91,100%
2024-09-13 18:00:00,LONG,59752.17,60048.67,5.15,3805.07,100%
2024-09-13 19:00:00,LONG,59743.99,59993.65,4.91,3809.98,100%
2024-09-13 21:00:00,LONG,60283.86,60281.06,0.97,3810.95,100%
2024-09-13 22:00:00,LONG,60608.0,60881.72,4.88,3815.83,100%
2024-09-15 15:00:00,SHORT,60335.41,59116.0,9.64,3825.47,100%
2024-09-15 22:00:00,SHORT,59430.31,59173.55,4.68,3830.15,100%
2024-09-15 23:00:00,SHORT,59132.0,59173.55,0.66,3830.81,100%
2024-09-16 00:00:00,SHORT,58666.36,58669.98,1.02,3831.83,100%
2024-09-16 01:00:00,SHORT,58607.07,58624.0,0.92,3832.74,100%
2024-09-16 02:00:00,LONG,58263.99,58190.0,0.49,3833.23,100%
2024-09-16 04:00:00,LONG,58352.0,58618.01,4.8,3838.03,100%
2024-09-16 07:00:00,SHORT,58911.1,57732.0,9.85,3847.88,100%
2024-09-16 09:00:00,LONG,58636.54,58618.01,0.9,3848.78,100%
2024-09-16 12:00:00,SHORT,58527.99,57970.0,7.99,3856.77,100%
2024-09-16 13:00:00,LONG,58497.1,59072.08,8.02,3864.79,100%
2024-09-16 14:00:00,LONG,57604.0,57862.01,7.4,3872.19,100%
2024-09-16 15:00:00,LONG,57881.69,57849.66,0.88,3873.07,100%
2024-09-16 16:00:00,LONG,57809.98,57778.66,0.67,3873.74,100%
2024-09-16 17:00:00,LONG,58176.01,58460.0,4.81,3878.56,100%
2024-09-16 18:00:00,LONG,57896.0,57887.04,0.91,3879.46,100%
2024-09-16 19:00:00,LONG,57943.99,57943.99,0.98,3880.45,100%
2024-09-16 20:00:00,LONG,57687.99,57654.02,0.67,3881.11,100%
2024-09-16 21:00:00,LONG,57995.5,57962.01,0.66,3881.78,100%
2024-09-16 23:00:00,LONG,58213.99,59393.1,10.08,3891.86,100%
2024-09-17 00:00:00,LONG,57630.01,57914.01,5.92,3897.78,100%
2024-09-17 01:00:00,LONG,57896.0,59076.0,9.91,3907.68,100%
2024-09-17 02:00:00,LONG,58115.52,59283.77,9.91,3917.59,100%
2024-09-17 04:00:00,LONG,58246.01,59438.44,10.16,3927.75,100%
2024-09-17 05:00:00,LONG,58642.76,58916.0,4.83,3932.59,100%
2024-09-17 07:00:00,LONG,58695.39,58968.93,4.83,3937.42,100%
2024-09-17 08:00:00,LONG,58792.0,59072.08,5.02,3942.44,100%
2024-09-17 09:00:00,LONG,58966.48,58955.0,0.88,3943.32,100%
2024-09-17 10:00:00,LONG,59236.0,59796.44,8.46,3951.78,100%
2024-09-17 12:00:00,LONG,59381.1,59968.04,8.12,3959.89,100%
2024-09-17 13:00:00,LONG,58966.0,58955.0,1.12,3961.01,100%
2024-09-17 14:00:00,LONG,60265.17,60820.0,8.27,3969.28,100%
2024-09-17 15:00:00,LONG,61135.5,62380.0,10.61,3979.89,100%
2024-09-17 16:00:00,LONG,60873.86,60871.42,1.11,3981.0,100%
2024-09-17 17:00:00,LONG,60958.37,62309.79,10.8,3991.8,100%
2024-09-17 18:00:00,LONG,60540.17,60532.86,1.34,3993.14,100%
2024-09-17 19:00:00,LONG,59967.99,60252.01,5.86,3999.0,100%
2024-09-17 20:00:00,LONG,60120.0,60399.5,5.62,4004.62,100%
2024-09-17 21:00:00,LONG,60334.07,60295.48,0.69,4005.31,100%
2024-09-18 00:00:00,LONG,60240.0,60235.98,1.24,4006.55,100%
2024-09-18 01:00:00,LONG,60114.0,60399.5,5.71,4012.26,100%
2024-09-18 03:00:00,LONG,60509.99,60776.01,4.9,4017.17,100%
2024-09-18 09:00:00,LONG,59654.77,59654.77,1.74,4018.9,100%
2024-09-18 10:00:00,LONG,59907.49,60171.5,6.51,4025.41,100%
2024-09-18 12:00:00,LONG,59978.24,60171.5,5.56,4030.98,100%
2024-09-18 13:00:00,LONG,59508.5,59788.05,5.63,4036.61,100%
2024-09-18 14:00:00,LONG,59487.6,60734.99,11.27,4047.88,100%
2024-09-18 15:00:00,LONG,59429.18,59362.95,0.38,4048.26,100%
2024-09-18 16:00:00,LONG,59915.26,60171.5,6.45,4054.71,100%
2024-09-18 17:00:00,LONG,60013.01,60298.06,5.99,4060.7,100%
2024-09-18 18:00:00,LONG,60629.79,60448.0,-0.52,4060.18,100%
2024-09-18 19:00:00,LONG,60057.99,60279.63,5.43,4065.61,100%
2024-09-18 20:00:00,LONG,60230.01,61548.01,10.65,4076.26,100%
2024-09-18 23:00:00,LONG,61759.99,62042.44,5.1,4081.36,100%
2024-09-19 00:00:00,LONG,62226.0,62810.85,8.76,4090.12,100%
2024-09-19 01:00:00,LONG,62005.99,62294.01,5.06,4095.18,100%
2024-09-19 02:00:00,LONG,62204.32,62810.85,8.67,4103.85,100%
2024-09-19 07:00:00,LONG,62093.99,62701.5,8.51,4112.36,100%
2024-09-19 09:00:00,LONG,62272.01,62266.8,1.18,4113.53,100%
2024-09-19 10:00:00,LONG,62320.01,62320.01,1.07,4114.6,100%
2024-09-19 11:00:00,LONG,62645.44,62948.64,5.44,4120.04,100%
2024-09-19 12:00:00,LONG,62924.07,62910.01,1.05,4121.09,100%
2024-09-19 13:00:00,LONG,63035.98,63034.03,1.21,4122.3,100%
2024-09-19 14:00:00,LONG,62935.83,62914.01,0.82,4123.12,100%
2024-09-19 15:00:00,SHORT,63154.04,63158.0,1.0,4124.12,100%
2024-09-19 16:00:00,SHORT,63556.92,63603.72,0.86,4124.98,100%
2024-09-19 17:00:00,SHORT,63709.22,63715.99,1.03,4126.01,100%
2024-09-19 18:00:00,SHORT,63628.0,63017.7,8.31,4134.32,100%
2024-09-20 03:00:00,SHORT,63742.16,63472.05,5.96,4140.28,100%
2024-09-20 04:00:00,SHORT,63843.81,63538.0,5.31,4145.59,100%
2024-09-20 05:00:00,SHORT,63809.99,63491.49,5.4,4150.99,100%
2024-09-20 06:00:00,SHORT,63795.33,63488.97,5.23,4156.22,100%
2024-09-20 07:00:00,SHORT,63524.8,63538.0,0.96,4157.18,100%
2024-09-20 08:00:00,SHORT,63298.91,63061.99,4.77,4161.95,100%
2024-09-20 11:00:00,SHORT,63440.0,63200.0,4.81,4166.76,100%
2024-09-20 13:00:00,LONG,62836.46,62800.0,1.61,4168.36,100%
2024-09-20 14:00:00,LONG,63037.53,62993.46,0.8,4169.16,100%
2024-09-20 15:00:00,LONG,63153.99,63116.6,0.74,4169.9,100%
2024-09-20 16:00:00,LONG,62872.5,62851.24,0.85,4170.75,100%
2024-09-20 17:00:00,LONG,62704.0,63017.01,5.32,4176.06,100%
2024-09-20 18:00:00,LONG,62865.45,62862.0,1.01,4177.07,100%
2024-09-20 19:00:00,LONG,62809.13,62779.99,0.94,4178.01,100%
2024-09-22 22:00:00,LONG,63881.51,64181.13,5.69,4183.7,100%
2024-09-23 00:00:00,LONG,63577.88,64181.13,8.87,4192.57,100%
2024-09-23 01:00:00,LONG,63826.8,64064.96,4.89,4197.46,100%
2024-09-23 03:00:00,LONG,64354.0,64342.0,0.99,4198.45,100%
2024-09-23 04:00:00,SHORT,63912.3,63616.36,5.15,4203.6,100%
2024-09-23 13:00:00,LONG,63185.21,63120.0,0.67,4204.27,100%
2024-09-23 14:00:00,SHORT,63394.5,63116.01,5.73,4209.99,100%
2024-09-23 15:00:00,SHORT,63618.0,63627.73,1.25,4211.25,100%
2024-09-23 16:00:00,LONG,63227.55,63214.5,1.23,4212.48,100%
2024-09-24 00:00:00,LONG,62906.0,62882.41,1.3,4213.78,100%
2024-09-24 08:00:00,LONG,63851.05,64162.25,5.56,4219.34,100%
2024-09-24 14:00:00,LONG,63194.89,64479.68,10.79,4230.13,100%
2024-09-24 15:00:00,SHORT,63159.99,63200.0,0.73,4230.86,100%
2024-09-24 17:00:00,SHORT,63775.86,63807.5,1.32,4232.17,100%
2024-09-24 19:00:00,LONG,64292.34,64284.49,1.11,4233.28,100%
2024-09-24 20:00:00,LONG,64215.01,64210.36,1.04,4234.33,100%
2024-09-25 00:00:00,SHORT,64126.93,63825.22,5.38,4239.71,100%
2024-09-25 01:00:00,SHORT,64390.01,63746.67,8.8,4248.51,100%
2024-09-25 13:00:00,SHORT,63761.34,63761.34,1.21,4249.72,100%
2024-09-25 14:00:00,SHORT,63936.5,63308.31,8.73,4258.45,100%
2024-09-25 15:00:00,SHORT,63495.66,63507.99,0.96,4259.41,100%
2024-09-25 17:00:00,LONG,63168.0,63153.51,1.06,4260.48,100%
2024-09-26 00:00:00,LONG,62946.01,62883.53,0.49,4260.97,100%
2024-09-26 09:00:00,LONG,63798.0,65148.0,10.99,4271.96,100%
2024-09-26 10:00:00,LONG,64391.99,64602.0,4.8,4276.76,100%
2024-09-26 11:00:00,LONG,64393.99,64602.0,4.78,4281.53,100%
2024-09-26 12:00:00,LONG,64481.82,64602.0,4.11,4285.64,100%
2024-09-26 13:00:00,LONG,64428.21,64602.0,4.65,4290.3,100%
2024-09-26 14:00:00,LONG,64426.64,64602.0,4.68,4294.98,100%
2024-09-26 15:00:00,LONG,65229.03,65215.26,1.06,4296.03,100%
2024-09-26 16:00:00,LONG,65338.0,65334.65,1.33,4297.37,100%
2024-09-26 17:00:00,LONG,65132.54,65132.54,1.09,4298.46,100%
2024-09-27 07:00:00,SHORT,65460.02,65468.43,1.03,4299.49,100%
2024-09-27 12:00:00,LONG,65741.19,66059.9,5.47,4304.96,100%
2024-09-27 14:00:00,LONG,66242.66,67690.0,11.4,4316.36,100%
2024-09-27 15:00:00,LONG,66006.01,66006.01,1.11,4317.47,100%
2024-09-27 16:00:00,SHORT,66303.03,66304.0,1.25,4318.72,100%
2024-09-27 17:00:00,LONG,65915.61,65852.35,0.59,4319.32,100%
2024-09-30 01:00:00,SHORT,64769.99,63356.0,11.52,4330.84,100%
2024-09-30 02:00:00,SHORT,64376.01,63798.01,8.7,4339.54,100%
2024-09-30 06:00:00,SHORT,64356.0,63718.0,9.89,4349.43,100%
2024-09-30 08:00:00,LONG,64311.58,65606.06,11.14,4360.57,100%
2024-09-30 09:00:00,LONG,63541.01,63769.63,6.51,4367.08,100%
2024-09-30 10:00:00,LONG,63645.99,63620.0,0.86,4367.94,100%
2024-09-30 11:00:00,SHORT,63819.44,63517.93,5.44,4373.38,100%
2024-09-30 12:00:00,SHORT,64048.0,63738.55,5.64,4379.02,100%
2024-09-30 13:00:00,SHORT,63874.54,63603.41,5.29,4384.31,100%
2024-09-30 14:00:00,SHORT,63740.72,63440.0,5.52,4389.83,100%
2024-09-30 15:00:00,SHORT,63561.41,63603.41,0.67,4390.5,100%
2024-09-30 16:00:00,SHORT,63486.98,63517.93,0.82,4391.32,100%
2024-09-30 17:00:00,SHORT,63696.0,63696.0,1.1,4392.42,100%
2024-09-30 18:00:00,LONG,63330.55,63253.99,0.5,4392.93,100%
2024-09-30 19:00:00,SHORT,63488.0,63601.58,0.1,4393.03,100%
2024-09-30 20:00:00,SHORT,63809.99,63601.58,4.93,4397.96,100%
2024-09-30 22:00:00,SHORT,63481.98,63601.58,0.02,4397.98,100%
2024-09-30 23:00:00,SHORT,63327.59,63338.0,1.21,4399.19,100%
2024-10-01 00:00:00,LONG,63531.99,63521.99,1.01,4400.2,100%
2024-10-01 01:00:00,LONG,63458.0,63730.63,5.36,4405.56,100%
2024-10-01 02:00:00,SHORT,63443.76,62135.54,11.61,4417.17,100%
2024-10-01 03:00:00,SHORT,63723.48,62286.0,11.8,4428.96,100%
2024-10-01 06:00:00,SHORT,64033.98,62746.0,11.2,4440.17,100%
2024-10-01 07:00:00,SHORT,64045.92,62746.0,11.28,4451.44,100%
2024-10-01 08:00:00,SHORT,63956.0,62541.28,12.25,4463.7,100%
2024-10-01 09:00:00,SHORT,63864.46,62541.28,11.71,4475.41,100%
2024-10-01 10:00:00,SHORT,63910.12,62541.28,11.94,4487.34,100%
2024-10-01 11:00:00,SHORT,63734.0,62286.0,12.05,4499.39,100%
2024-10-01 12:00:00,SHORT,63668.21,63080.0,9.77,4509.15,100%
2024-10-01 13:00:00,SHORT,62866.8,62935.22,0.43,4509.59,100%
2024-10-01 14:00:00,LONG,62598.0,62533.0,0.7,4510.29,100%
2024-10-01 15:00:00,SHORT,62628.85,62339.75,5.83,4516.12,100%
2024-10-01 16:00:00,SHORT,62448.0,62511.0,0.86,4516.98,100%
2024-10-01 17:00:00,SHORT,62151.99,61532.0,10.52,4527.51,100%
2024-10-01 18:00:00,SHORT,61987.99,62060.0,0.58,4528.09,100%
2024-10-01 19:00:00,SHORT,61755.99,60496.61,12.62,4540.71,100%
2024-10-01 20:00:00,SHORT,60809.02,60809.99,1.16,4541.87,100%
2024-10-01 21:00:00,SHORT,61142.01,61172.36,0.84,4542.71,100%
2024-10-01 22:00:00,LONG,60767.99,60711.71,0.57,4543.28,100%
2024-10-01 23:00:00,SHORT,60805.78,60552.0,6.04,4549.32,100%
2024-10-02 00:00:00,LONG,61046.26,61350.0,5.92,4555.24,100%
2024-10-02 01:00:00,LONG,61522.89,61518.0,1.1,4556.34,100%
2024-10-02 02:00:00,SHORT,61782.89,61794.01,1.04,4557.38,100%
2024-10-02 03:00:00,SHORT,61750.47,61755.26,1.23,4558.61,100%
2024-10-02 06:00:00,SHORT,61700.01,61713.54,1.09,4559.7,100%
2024-10-02 07:00:00,SHORT,61727.4,61174.01,9.3,4569.0,100%
