timestamp,model,epoch,phase,loss,acc,f1,lr,thr
2025-08-17T14:43:26,LSTM_4h_short_V14,1,train,0.451957,0.507433,0.336620,2.713525e-04,0.5000
2025-08-17T14:43:31,LSTM_4h_short_V14,1,val,0.478404,0.569240,0.491969,2.713525e-04,0.3000
2025-08-17T14:43:36,LSTM_4h_short_V14,2,train,0.449345,0.507002,0.336431,1.963525e-04,0.5000
2025-08-17T14:43:41,LSTM_4h_short_V14,2,val,0.469802,0.532524,0.496602,1.963525e-04,0.3250
2025-08-17T14:43:46,LSTM_4h_short_V14,3,train,0.450842,0.498025,0.332454,1.036475e-04,0.5000
2025-08-17T14:43:51,LSTM_4h_short_V14,3,val,0.461282,0.536571,0.503239,1.036475e-04,0.3500
2025-08-17T14:43:56,LSTM_4h_short_V14,4,train,0.450605,0.500323,0.333477,2.864745e-05,0.5000
2025-08-17T14:44:01,LSTM_4h_short_V14,4,val,0.452411,0.554206,0.504757,2.864745e-05,0.3750
2025-08-17T14:44:06,LSTM_4h_short_V14,5,train,0.450393,0.503914,0.335068,3.000000e-04,0.5000
2025-08-17T14:44:11,LSTM_4h_short_V14,5,val,0.459963,0.545822,0.505477,3.000000e-04,0.3500
2025-08-17T14:44:16,LSTM_4h_short_V14,6,train,0.449941,0.502549,0.334464,2.926585e-04,0.5000
2025-08-17T14:44:21,LSTM_4h_short_V14,6,val,0.454859,0.541775,0.504221,2.926585e-04,0.3750
2025-08-17T14:44:26,LSTM_4h_short_V14,7,train,0.451617,0.495512,0.331333,2.713525e-04,0.5000
2025-08-17T14:44:30,LSTM_4h_short_V14,7,val,0.464604,0.554206,0.500204,2.713525e-04,0.3250
2025-08-17T14:44:35,LSTM_4h_short_V14,8,train,0.449359,0.503268,0.334782,2.381678e-04,0.5000
2025-08-17T14:44:40,LSTM_4h_short_V14,8,val,0.473331,0.509107,0.496516,2.381678e-04,0.3250
2025-08-17T14:44:45,LSTM_4h_short_V14,9,train,0.450712,0.498169,0.332518,1.963525e-04,0.5000
2025-08-17T14:44:50,LSTM_4h_short_V14,9,val,0.453810,0.543510,0.508759,1.963525e-04,0.3750
2025-08-17T14:44:55,LSTM_4h_short_V14,10,train,0.448945,0.506499,0.336209,1.500000e-04,0.5000
2025-08-17T14:45:00,LSTM_4h_short_V14,10,val,0.468656,0.539462,0.507125,1.500000e-04,0.3250
2025-08-17T14:45:05,LSTM_4h_short_V14,11,train,0.449228,0.501903,0.334178,1.036475e-04,0.5000
2025-08-17T14:45:10,LSTM_4h_short_V14,11,val,0.468646,0.537439,0.505350,1.036475e-04,0.3250
2025-08-17T14:45:15,LSTM_4h_short_V14,12,train,0.450871,0.497092,0.332038,6.183221e-05,0.5000
2025-08-17T14:45:20,LSTM_4h_short_V14,12,val,0.469562,0.519225,0.495107,6.183221e-05,0.3250
2025-08-17T14:45:25,LSTM_4h_short_V14,13,train,0.450260,0.498169,0.332518,2.864745e-05,0.5000
2025-08-17T14:45:30,LSTM_4h_short_V14,13,val,0.465870,0.544955,0.500587,2.864745e-05,0.3250
2025-08-17T14:45:35,LSTM_4h_short_V14,14,train,0.449318,0.504488,0.335322,7.341523e-06,0.5000
2025-08-17T14:45:39,LSTM_4h_short_V14,14,val,0.469826,0.565481,0.496039,7.341523e-06,0.3000
2025-08-17T14:45:44,LSTM_4h_short_V14,15,train,0.448805,0.502837,0.334592,3.000000e-04,0.5000
2025-08-17T14:45:49,LSTM_4h_short_V14,15,val,0.469143,0.530500,0.501002,3.000000e-04,0.3250
2025-08-17T14:45:54,LSTM_4h_short_V14,16,train,0.449661,0.500826,0.333700,2.981533e-04,0.5000
2025-08-17T14:45:59,LSTM_4h_short_V14,16,val,0.460971,0.543799,0.502101,2.981533e-04,0.3500
2025-08-17T14:46:04,LSTM_4h_short_V14,17,train,0.449966,0.503196,0.334751,2.926585e-04,0.5000
2025-08-17T14:46:09,LSTM_4h_short_V14,17,val,0.458580,0.544955,0.499636,2.926585e-04,0.3500
2025-08-17T14:46:14,LSTM_4h_short_V14,18,train,0.449237,0.500682,0.333636,2.836510e-04,0.5000
2025-08-17T14:46:19,LSTM_4h_short_V14,18,val,0.454492,0.552761,0.499539,2.836510e-04,0.3750
2025-08-17T14:46:24,LSTM_4h_short_V14,19,train,0.449590,0.499749,0.333222,2.713525e-04,0.5000
2025-08-17T14:46:29,LSTM_4h_short_V14,19,val,0.451211,0.522694,0.496004,2.713525e-04,0.4000
2025-08-17T14:46:34,LSTM_4h_short_V14,20,train,0.448499,0.504776,0.335449,2.560660e-04,0.5000
2025-08-17T14:46:39,LSTM_4h_short_V14,20,val,0.454143,0.567216,0.496031,2.560660e-04,0.3750
2025-08-17T14:46:44,LSTM_4h_short_V14,21,train,0.448130,0.500826,0.333700,2.381678e-04,0.5000
2025-08-17T14:46:49,LSTM_4h_short_V14,21,val,0.458071,0.555652,0.504845,2.381678e-04,0.3750
