timestamp,model,epoch,phase,loss,acc,f1,lr,thr
2025-08-17T12:34:38,LSTM_1d_short_V10,1,train,0.548153,0.513937,0.484576,2.713525e-04,0.5000
2025-08-17T12:34:43,LSTM_1d_short_V10,1,val,0.480855,0.646098,0.455492,2.713525e-04,0.5250
2025-08-17T12:34:48,LSTM_1d_short_V10,2,train,0.491515,0.509146,0.410557,1.963525e-04,0.5000
2025-08-17T12:34:52,LSTM_1d_short_V10,2,val,0.470823,0.571688,0.539819,1.963525e-04,0.4250
2025-08-17T12:34:57,LSTM_1d_short_V10,3,train,0.476473,0.495209,0.336474,1.036475e-04,0.5000
2025-08-17T12:35:02,LSTM_1d_short_V10,3,val,0.475345,0.629764,0.552461,1.036475e-04,0.3750
2025-08-17T12:35:07,LSTM_1d_short_V10,4,train,0.475208,0.489547,0.329406,2.864745e-05,0.5000
2025-08-17T12:35:12,LSTM_1d_short_V10,4,val,0.476228,0.542650,0.527393,2.864745e-05,0.3750
2025-08-17T12:35:17,LSTM_1d_short_V10,5,train,0.479376,0.490418,0.329047,3.000000e-04,0.5000
2025-08-17T12:35:22,LSTM_1d_short_V10,5,val,0.476285,0.546279,0.531768,3.000000e-04,0.3750
2025-08-17T12:35:26,LSTM_1d_short_V10,6,train,0.478636,0.484321,0.326291,2.926585e-04,0.5000
2025-08-17T12:35:31,LSTM_1d_short_V10,6,val,0.477719,0.544465,0.521782,2.926585e-04,0.3750
2025-08-17T12:35:36,LSTM_1d_short_V10,7,train,0.476062,0.484321,0.326291,2.713525e-04,0.5000
2025-08-17T12:35:41,LSTM_1d_short_V10,7,val,0.477673,0.568058,0.535920,2.713525e-04,0.3750
2025-08-17T12:35:45,LSTM_1d_short_V10,8,train,0.475799,0.498258,0.332558,2.381678e-04,0.5000
2025-08-17T12:35:49,LSTM_1d_short_V10,8,val,0.479530,0.528131,0.512389,2.381678e-04,0.3750
2025-08-17T12:35:53,LSTM_1d_short_V10,9,train,0.473725,0.501742,0.335656,1.963525e-04,0.5000
2025-08-17T12:35:57,LSTM_1d_short_V10,9,val,0.480522,0.511797,0.499607,1.963525e-04,0.3750
2025-08-17T12:36:02,LSTM_1d_short_V10,10,train,0.475199,0.492160,0.329831,1.500000e-04,0.5000
2025-08-17T12:36:06,LSTM_1d_short_V10,10,val,0.481970,0.577132,0.534920,1.500000e-04,0.3500
2025-08-17T12:36:10,LSTM_1d_short_V10,11,train,0.474802,0.495209,0.331960,1.036475e-04,0.5000
2025-08-17T12:36:14,LSTM_1d_short_V10,11,val,0.480673,0.593466,0.510362,1.036475e-04,0.3500
2025-08-17T12:36:18,LSTM_1d_short_V10,12,train,0.472856,0.503920,0.335071,6.183221e-05,0.5000
2025-08-17T12:36:22,LSTM_1d_short_V10,12,val,0.481360,0.589837,0.535143,6.183221e-05,0.3500
2025-08-17T12:36:26,LSTM_1d_short_V10,13,train,0.475938,0.478659,0.324441,2.864745e-05,0.5000
2025-08-17T12:36:30,LSTM_1d_short_V10,13,val,0.481221,0.593466,0.525146,2.864745e-05,0.3500
2025-08-17T12:36:34,LSTM_1d_short_V10,14,train,0.470958,0.514373,0.341263,7.341523e-06,0.5000
2025-08-17T12:36:38,LSTM_1d_short_V10,14,val,0.481366,0.586207,0.524136,7.341523e-06,0.3500
2025-08-17T12:36:42,LSTM_1d_short_V10,15,train,0.473572,0.499129,0.333717,3.000000e-04,0.5000
2025-08-17T12:36:46,LSTM_1d_short_V10,15,val,0.481436,0.591652,0.533867,3.000000e-04,0.3500
