time,p_long,p_short
2017-08-17 07:59:59.999,0.5,0.5
2017-08-17 15:59:59.999,0.5,0.5
2017-08-17 23:59:59.999,0.5,0.5
2017-08-18 07:59:59.999,0.5,0.5
2017-08-18 19:59:59.999,0.5,0.5
2017-08-19 03:59:59.999,0.5,0.5
2017-08-19 11:59:59.999,0.5,0.5
2017-08-19 19:59:59.999,0.5,0.5
2017-08-20 03:59:59.999,0.5,0.5
2017-08-20 11:59:59.999,0.5,0.5
2017-08-20 23:59:59.999,0.5,0.5
2017-08-21 11:59:59.999,0.5,0.5
2017-08-21 19:59:59.999,0.5,0.5
2017-08-22 03:59:59.999,0.5,0.5
2017-08-22 11:59:59.999,0.5,0.5
2017-08-22 19:59:59.999,0.5,0.5
2017-08-23 03:59:59.999,0.5,0.5
2017-08-23 11:59:59.999,0.5,0.5
2017-08-23 19:59:59.999,0.5,0.5
2017-08-24 03:59:59.999,0.5,0.5
2017-08-24 15:59:59.999,0.5,0.5
2017-08-25 03:59:59.999,0.5,0.5
2017-08-25 11:59:59.999,0.5,0.5
2017-08-25 19:59:59.999,0.5,0.5
2017-08-26 03:59:59.999,0.5,0.5
2017-08-26 19:59:59.999,0.5,0.5
2017-08-27 03:59:59.999,0.5,0.5
2017-08-27 11:59:59.999,0.5,0.5
2017-08-28 03:59:59.999,0.5,0.5
2017-08-28 11:59:59.999,0.5,0.5
2017-08-28 23:59:59.999,0.5,0.5
2017-08-29 07:59:59.999,0.5,0.5
2017-08-29 19:59:59.999,0.5,0.5
2017-08-30 07:59:59.999,0.5,0.5
2017-08-30 15:59:59.999,0.5,0.5
2017-08-30 23:59:59.999,0.5,0.5
2017-08-31 23:59:59.999,0.5,0.5
2017-09-02 03:59:59.999,0.5,0.5
2017-09-02 11:59:59.999,0.5,0.5
2017-09-02 19:59:59.999,0.5,0.5
2017-09-03 03:59:59.999,0.5,0.5
2017-09-03 11:59:59.999,0.5,0.5
2017-09-03 19:59:59.999,0.5,0.5
2017-09-04 03:59:59.999,0.5,0.5
2017-09-04 11:59:59.999,0.5,0.5
2017-09-04 19:59:59.999,0.5,0.5
2017-09-05 03:59:59.999,0.5,0.5
2017-09-05 11:59:59.999,0.5,0.5
2017-09-05 19:59:59.999,0.5,0.5
2017-09-06 03:59:59.999,0.5,0.5
2017-09-06 11:59:59.999,0.5,0.5
2017-09-06 16:00:00.000,0.5,0.5
2017-09-07 07:59:59.999,0.5,0.5
2017-09-07 15:59:59.999,0.5,0.5
2017-09-07 23:59:59.999,0.5,0.5
2017-09-08 07:59:59.999,0.5,0.5
2017-09-08 15:59:59.999,0.5,0.5
2017-09-08 23:59:59.999,0.5,0.5
2017-09-09 07:59:59.999,0.5,0.5
2017-09-09 19:59:59.999,0.5,0.5
2017-09-10 07:59:59.999,0.5,0.5
2017-09-10 15:59:59.999,0.5,0.5
2017-09-10 23:59:59.999,0.5,0.5
2017-09-11 07:59:59.999,0.5,0.5
2017-09-11 15:59:59.999,0.5,0.5
2017-09-11 23:59:59.999,0.5,0.5
2017-09-12 11:59:59.999,0.5,0.5
2017-09-12 19:59:59.999,0.5,0.5
2017-09-13 03:59:59.999,0.5,0.5
2017-09-13 11:59:59.999,0.5,0.5
2017-09-13 19:59:59.999,0.5,0.5
2017-09-14 07:59:59.999,0.5,0.5
2017-09-14 15:59:59.999,0.5,0.5
2017-09-14 23:59:59.999,0.5,0.5
2017-09-15 07:59:59.999,0.5,0.5
2017-09-15 15:59:59.999,0.5,0.5
2017-09-15 23:59:59.999,0.5,0.5
2017-09-16 07:59:59.999,0.5,0.5
2017-09-16 15:59:59.999,0.5,0.5
2017-09-16 23:59:59.999,0.5,0.5
2017-09-17 07:59:59.999,0.5,0.5
2017-09-17 15:59:59.999,0.5,0.5
2017-09-17 23:59:59.999,0.5,0.5
2017-09-18 07:59:59.999,0.5,0.5
2017-09-18 15:59:59.999,0.5,0.5
2017-09-18 23:59:59.999,0.5,0.5
2017-09-19 07:59:59.999,0.5,0.5
2017-09-19 15:59:59.999,0.5,0.5
2017-09-19 23:59:59.999,0.5,0.5
2017-09-20 07:59:59.999,0.5,0.5
2017-09-20 15:59:59.999,0.5,0.5
2017-09-21 03:59:59.999,0.5,0.5
2017-09-21 19:59:59.999,0.5,0.5
2017-09-22 03:59:59.999,0.5,0.5
2017-09-22 11:59:59.999,0.5,0.5
2017-09-22 19:59:59.999,0.5,0.5
2017-09-23 03:59:59.999,0.5,0.5
2017-09-23 11:59:59.999,0.5,0.5
2017-09-23 19:59:59.999,0.5,0.5
2017-09-24 03:59:59.999,0.5,0.5
2017-09-24 11:59:59.999,0.5,0.5
2017-09-24 19:59:59.999,0.5,0.5
2017-09-25 07:59:59.999,0.5,0.5
2017-09-25 19:59:59.999,0.5,0.5
2017-09-26 11:59:59.999,0.5,0.5
2017-09-27 03:59:59.999,0.5,0.5
2017-09-27 15:59:59.999,0.5,0.5
2017-09-28 03:59:59.999,0.5,0.5
2017-09-28 15:59:59.999,0.5,0.5
2017-09-28 23:59:59.999,0.5,0.5
2017-09-29 07:59:59.999,0.5,0.5
2017-09-29 15:59:59.999,0.5,0.5
2017-09-29 23:59:59.999,0.5,0.5
2017-09-30 11:59:59.999,0.5,0.5
2017-09-30 23:59:59.999,0.5,0.5
2017-10-01 07:59:59.999,0.5,0.5
2017-10-01 19:59:59.999,0.5,0.5
2017-10-02 03:59:59.999,0.5,0.5
2017-10-02 15:59:59.999,0.5,0.5
2017-10-03 07:59:59.999,0.5,0.5
2017-10-03 15:59:59.999,0.5,0.5
2017-10-04 03:59:59.999,0.5,0.5
2017-10-04 15:59:59.999,0.5,0.5
2017-10-05 07:59:59.999,0.5,0.5
2017-10-05 19:59:59.999,0.5,0.5
2017-10-06 19:59:59.999,0.5,0.5
2017-10-07 15:59:59.999,0.5,0.5
2017-10-08 03:59:59.999,0.5,0.5
2017-10-08 15:59:59.999,0.5,0.5
2017-10-09 03:59:59.999,0.5,0.5
2017-10-09 11:59:59.999,0.5,0.5
2017-10-09 23:59:59.999,0.5,0.5
2017-10-10 11:59:59.999,0.5,0.5
2017-10-10 23:59:59.999,0.5,0.5
2017-10-11 07:59:59.999,0.5,0.5
2017-10-11 19:59:59.999,0.5,0.5
2017-10-12 15:59:59.999,0.5,0.5
2017-10-12 23:59:59.999,0.5,0.5
2017-10-13 07:59:59.999,0.5,0.5
2017-10-13 15:59:59.999,0.5,0.5
2017-10-13 23:59:59.999,0.5,0.5
2017-10-14 11:59:59.999,0.5,0.5
2017-10-14 23:59:59.999,0.5,0.5
2017-10-15 07:59:59.999,0.5,0.5
2017-10-15 15:59:59.999,0.5,0.5
2017-10-16 03:59:59.999,0.5,0.5
2017-10-16 11:59:59.999,0.5,0.5
2017-10-16 23:59:59.999,0.5,0.5
2017-10-17 07:59:59.999,0.5,0.5
2017-10-17 15:59:59.999,0.5,0.5
2017-10-18 07:59:59.999,0.5,0.5
2017-10-18 15:59:59.999,0.5,0.5
2017-10-19 03:59:59.999,0.5,0.5
2017-10-19 11:59:59.999,0.5,0.5
2017-10-19 23:59:59.999,0.5,0.5
2017-10-20 19:59:59.999,0.5,0.5
2017-10-21 03:59:59.999,0.5,0.5
2017-10-21 11:59:59.999,0.5,0.5
2017-10-21 23:59:59.999,0.5,0.5
2017-10-22 07:59:59.999,0.5,0.5
2017-10-22 15:59:59.999,0.5,0.5
2017-10-22 23:59:59.999,0.5,0.5
2017-10-23 11:59:59.999,0.5,0.5
2017-10-23 19:59:59.999,0.5,0.5
2017-10-24 03:59:59.999,0.5,0.5
2017-10-24 11:59:59.999,0.5,0.5
2017-10-24 19:59:59.999,0.5,0.5
2017-10-25 03:59:59.999,0.5,0.5
2017-10-25 11:59:59.999,0.5,0.5
2017-10-25 19:59:59.999,0.5,0.5
2017-10-26 03:59:59.999,0.5,0.5
2017-10-26 19:59:59.999,0.5,0.5
2017-10-27 11:59:59.999,0.5,0.5
2017-10-27 19:59:59.999,0.5,0.5
2017-10-28 07:59:59.999,0.5,0.5
2017-10-28 15:59:59.999,0.5,0.5
2017-10-29 07:59:59.999,0.5,0.5
2017-10-29 19:59:59.999,0.5,0.5
2017-10-30 03:59:59.999,0.5,0.5
2017-10-30 15:59:59.999,0.5,0.5
2017-10-30 23:59:59.999,0.5,0.5
2017-10-31 19:59:59.999,0.5,0.5
2017-11-01 15:59:59.999,0.5,0.5
2017-11-02 07:59:59.999,0.5,0.5
2017-11-02 15:59:59.999,0.5,0.5
2017-11-02 23:59:59.999,0.5,0.5
2017-11-03 11:59:59.999,0.5,0.5
2017-11-04 03:59:59.999,0.5,0.5
2017-11-04 15:59:59.999,0.5,0.5
2017-11-04 23:59:59.999,0.5,0.5
2017-11-05 11:59:59.999,0.5,0.5
2017-11-05 19:59:59.999,0.5,0.5
2017-11-06 03:59:59.999,0.5,0.5
2017-11-06 11:59:59.999,0.5,0.5
2017-11-06 19:59:59.999,0.5,0.5
2017-11-07 03:59:59.999,0.5,0.5
2017-11-07 11:59:59.999,0.5,0.5
2017-11-07 19:59:59.999,0.5,0.5
2017-11-08 07:59:59.999,0.5,0.5
2017-11-08 23:59:59.999,0.5,0.5
2017-11-09 07:59:59.999,0.5,0.5
2017-11-09 15:59:59.999,0.5,0.5
2017-11-10 11:59:59.999,0.5,0.5
2017-11-10 19:59:59.999,0.5,0.5
2017-11-11 03:59:59.999,0.5,0.5
2017-11-11 11:59:59.999,0.5,0.5
2017-11-11 19:59:59.999,0.5,0.5
2017-11-12 03:59:59.999,0.5,0.5
2017-11-12 11:59:59.999,0.5,0.5
2017-11-12 19:59:59.999,0.5,0.5
2017-11-13 03:59:59.999,0.5,0.5
2017-11-13 11:59:59.999,0.5,0.5
2017-11-13 19:59:59.999,0.5,0.5
2017-11-14 03:59:59.999,0.5,0.5
2017-11-14 15:59:59.999,0.5,0.5
2017-11-15 07:59:59.999,0.5,0.5
2017-11-15 15:59:59.999,0.5,0.5
2017-11-15 23:59:59.999,0.5,0.5
2017-11-16 07:59:59.999,0.5,0.5
2017-11-16 15:59:59.999,0.5,0.5
2017-11-16 23:59:59.999,0.5,0.5
2017-11-17 07:59:59.999,0.5,0.5
2017-11-17 15:59:59.999,0.5,0.5
2017-11-17 23:59:59.999,0.5,0.5
2017-11-18 07:59:59.999,0.5,0.5
2017-11-18 15:59:59.999,0.5,0.5
2017-11-19 11:59:59.999,0.5,0.5
2017-11-19 23:59:59.999,0.5,0.5
2017-11-20 23:59:59.999,0.5,0.5
2017-11-21 07:59:59.999,0.5,0.5
2017-11-21 19:59:59.999,0.5,0.5
2017-11-22 03:59:59.999,0.5,0.5
2017-11-22 19:59:59.999,0.5,0.5
2017-11-23 15:59:59.999,0.5,0.5
2017-11-24 03:59:59.999,0.5,0.5
2017-11-24 15:59:59.999,0.5,0.5
2017-11-25 07:59:59.999,0.5,0.5
2017-11-25 15:59:59.999,0.5,0.5
2017-11-26 07:59:59.999,0.5,0.5
2017-11-26 23:59:59.999,0.5,0.5
2017-11-27 07:59:59.999,0.5,0.5
2017-11-27 15:59:59.999,0.5,0.5
2017-11-27 23:59:59.999,0.5,0.5
2017-11-29 07:59:59.999,0.5,0.5
2017-11-29 15:59:59.999,0.5,0.5
2017-11-29 23:59:59.999,0.5,0.5
2017-11-30 07:59:59.999,0.5,0.5
2017-11-30 15:59:59.999,0.5,0.5
2017-11-30 23:59:59.999,0.5,0.5
2017-12-01 07:59:59.999,0.5,0.5
2017-12-01 15:59:59.999,0.5,0.5
2017-12-01 23:59:59.999,0.5,0.5
2017-12-02 11:59:59.999,0.5,0.5
2017-12-02 19:59:59.999,0.5,0.5
2017-12-03 03:59:59.999,0.5,0.5
2017-12-03 11:59:59.999,0.5,0.5
2017-12-03 19:59:59.999,0.5,0.5
2017-12-04 03:59:59.999,0.5,0.5
2017-12-04 11:59:59.999,0.5,0.5
2017-12-04 19:59:59.999,0.5,0.5
2017-12-05 03:59:59.999,0.5,0.5
2017-12-05 15:59:59.999,0.5,0.5
2017-12-05 23:59:59.999,0.5,0.5
2017-12-06 07:59:59.999,0.5,0.5
2017-12-06 15:59:59.999,0.5,0.5
2017-12-06 23:59:59.999,0.5,0.5
2017-12-07 07:59:59.999,0.5,0.5
2017-12-07 15:59:59.999,0.5,0.5
2017-12-07 23:59:59.999,0.5,0.5
2017-12-08 07:59:59.999,0.5,0.5
2017-12-08 15:59:59.999,0.5,0.5
2017-12-08 23:59:59.999,0.5,0.5
2017-12-09 07:59:59.999,0.5,0.5
2017-12-09 15:59:59.999,0.5,0.5
2017-12-09 23:59:59.999,0.5,0.5
2017-12-10 07:59:59.999,0.5,0.5
2017-12-10 15:59:59.999,0.5,0.5
2017-12-10 23:59:59.999,0.5,0.5
2017-12-11 07:59:59.999,0.5,0.5
2017-12-11 15:59:59.999,0.5,0.5
2017-12-11 23:59:59.999,0.5,0.5
2017-12-12 07:59:59.999,0.5,0.5
2017-12-12 15:59:59.999,0.5,0.5
2017-12-12 23:59:59.999,0.5,0.5
2017-12-13 07:59:59.999,0.5,0.5
2017-12-13 15:59:59.999,0.5,0.5
2017-12-13 23:59:59.999,0.5,0.5
2017-12-14 07:59:59.999,0.5,0.5
2017-12-14 15:59:59.999,0.5,0.5
2017-12-14 23:59:59.999,0.5,0.5
2017-12-15 07:59:59.999,0.5,0.5
2017-12-15 15:59:59.999,0.5,0.5
2017-12-15 23:59:59.999,0.5,0.5
2017-12-16 07:59:59.999,0.5,0.5
2017-12-16 19:59:59.999,0.5,0.5
2017-12-17 03:59:59.999,0.5,0.5
2017-12-17 15:59:59.999,0.5,0.5
2017-12-17 23:59:59.999,0.5,0.5
2017-12-18 07:59:59.999,0.5,0.5
2017-12-18 15:59:59.999,0.5,0.5
2017-12-18 23:59:59.999,0.5,0.5
2017-12-19 07:59:59.999,0.5,0.5
2017-12-19 15:59:59.999,0.5,0.5
2017-12-19 23:59:59.999,0.5,0.5
2017-12-20 07:59:59.999,0.5,0.5
2017-12-20 15:59:59.999,0.5,0.5
2017-12-20 23:59:59.999,0.5,0.5
2017-12-21 07:59:59.999,0.5,0.5
2017-12-21 15:59:59.999,0.5,0.5
2017-12-21 23:59:59.999,0.5,0.5
2017-12-22 07:59:59.999,0.5,0.5
2017-12-22 15:59:59.999,0.5,0.5
2017-12-22 23:59:59.999,0.5,0.5
2017-12-23 07:59:59.999,0.5,0.5
2017-12-23 15:59:59.999,0.5,0.5
2017-12-23 23:59:59.999,0.5,0.5
2017-12-24 07:59:59.999,0.5,0.5
2017-12-24 15:59:59.999,0.5,0.5
2017-12-24 23:59:59.999,0.5,0.5
2017-12-25 07:59:59.999,0.5,0.5
2017-12-25 15:59:59.999,0.5,0.5
2017-12-25 23:59:59.999,0.5,0.5
2017-12-26 07:59:59.999,0.5,0.5
2017-12-26 15:59:59.999,0.5,0.5
2017-12-26 23:59:59.999,0.5,0.5
2017-12-27 07:59:59.999,0.5,0.5
2017-12-27 15:59:59.999,0.5,0.5
2017-12-27 23:59:59.999,0.5,0.5
2017-12-28 07:59:59.999,0.5,0.5
2017-12-28 15:59:59.999,0.5,0.5
2017-12-28 23:59:59.999,0.5,0.5
2017-12-29 07:59:59.999,0.5,0.5
2017-12-29 15:59:59.999,0.5,0.5
2017-12-29 23:59:59.999,0.5,0.5
2017-12-30 07:59:59.999,0.5,0.5
2017-12-30 15:59:59.999,0.5,0.5
2017-12-30 23:59:59.999,0.5,0.5
