time,p_long,p_short
2017-08-17 04:29:59.999,0.5020422481981787,0.5
2017-08-17 04:59:59.999,0.5020422481981787,0.5
2017-08-17 05:29:59.999,0.5020422481981787,0.5
2017-08-17 05:59:59.999,0.5020422481981787,0.5
2017-08-17 06:29:59.999,0.5020422481981787,0.5
2017-08-17 06:59:59.999,0.5020422481981787,0.5
2017-08-17 07:29:59.999,0.5020422481981787,0.5
2017-08-17 07:59:59.999,0.5020422481981787,0.5
2017-08-17 08:29:59.999,0.5020422481981787,0.5
2017-08-17 08:59:59.999,0.5020422481981787,0.5
2017-08-17 09:29:59.999,0.5020422481981787,0.5
2017-08-17 09:59:59.999,0.5020422481981787,0.5
2017-08-17 10:29:59.999,0.5020422481981787,0.5
2017-08-17 10:59:59.999,0.5020422481981787,0.5
2017-08-17 11:29:59.999,0.5020422481981787,0.5
2017-08-17 11:59:59.999,0.5020422481981787,0.5
2017-08-17 12:29:59.999,0.5020422481981787,0.5
2017-08-17 12:59:59.999,0.5020422481981787,0.5
2017-08-17 13:29:59.999,0.5020422481981787,0.5
2017-08-17 13:59:59.999,0.5020422481981787,0.5
2017-08-17 14:29:59.999,0.5020409727731778,0.5
2017-08-17 14:59:59.999,0.5020397760435983,0.5
2017-08-17 15:29:59.999,0.5020392389122407,0.5
2017-08-17 15:59:59.999,0.5020398794186836,0.5
2017-08-17 16:29:59.999,0.5020413357501021,0.5
2017-08-17 16:59:59.999,0.5020417508802187,0.5
2017-08-17 17:29:59.999,0.523689197466583,0.5
2017-08-17 17:59:59.999,0.6955590972219198,0.5
2017-08-17 18:29:59.999,0.7290810604999274,0.5
2017-08-17 18:59:59.999,0.7309997687022471,0.5
2017-08-17 19:29:59.999,0.7310450781457436,0.5
2017-08-17 19:59:59.999,0.7310379761565631,0.5
2017-08-17 20:29:59.999,0.7310544066510898,0.5
2017-08-17 20:59:59.999,0.731034741547946,0.5
2017-08-17 21:29:59.999,0.730944256301662,0.5
2017-08-17 21:59:59.999,0.7308290473234114,0.5
2017-08-17 22:29:59.999,0.7307362900790378,0.5
2017-08-17 22:59:59.999,0.7303780883494586,0.5
2017-08-17 23:29:59.999,0.7301380789348118,0.5
2017-08-17 23:59:59.999,0.7308245799593279,0.5
2017-08-18 00:29:59.999,0.7309451706270226,0.5
2017-08-18 00:59:59.999,0.7310022886246719,0.5
2017-08-18 01:29:59.999,0.7310563988933154,0.5
2017-08-18 01:59:59.999,0.7310579926803794,0.5
2017-08-18 02:29:59.999,0.7310576176721956,0.5
2017-08-18 02:59:59.999,0.7310575239200979,0.5
2017-08-18 03:29:59.999,0.7310580395563792,0.5
2017-08-18 03:59:59.999,0.7310562348266613,0.5
2017-08-18 04:29:59.999,0.7310572426636812,0.5
2017-08-18 04:59:59.999,0.7310533519308409,0.5
2017-08-18 05:29:59.999,0.7310045858432777,0.5
2017-08-18 05:59:59.999,0.7307391399383929,0.5
2017-08-18 06:29:59.999,0.7305262628590199,0.5
2017-08-18 06:59:59.999,0.7304751598434107,0.5
2017-08-18 07:29:59.999,0.7301936258149241,0.5
2017-08-18 07:59:59.999,0.728889114296115,0.5
2017-08-18 08:29:59.999,0.7251573174128897,0.5
2017-08-18 08:59:59.999,0.725649553608166,0.5
2017-08-18 09:29:59.999,0.717937892546528,0.5
2017-08-18 09:59:59.999,0.7073503651535866,0.5
2017-08-18 10:29:59.999,0.6074563556884601,0.5
2017-08-18 10:59:59.999,0.5224270068299537,0.5
2017-08-18 11:29:59.999,0.5133062876951012,0.5
2017-08-18 11:59:59.999,0.5061058481937744,0.5
2017-08-18 12:29:59.999,0.5034184088554642,0.5
2017-08-18 12:59:59.999,0.5031630172805934,0.5
2017-08-18 13:29:59.999,0.5233281301877067,0.5
2017-08-18 13:59:59.999,0.5575018284950504,0.5
2017-08-18 14:29:59.999,0.6778676002039666,0.5
2017-08-18 14:59:59.999,0.7188672411161503,0.5
2017-08-18 15:29:59.999,0.7299317995602027,0.5
2017-08-18 15:59:59.999,0.7308229383964543,0.5
2017-08-18 16:29:59.999,0.7307448044170952,0.5
2017-08-18 16:59:59.999,0.7308891821614798,0.5
2017-08-18 17:29:59.999,0.7310440468411402,0.5
2017-08-18 17:59:59.999,0.7310565863979859,0.5
2017-08-18 18:29:59.999,0.7310583676882327,0.5
2017-08-18 18:59:59.999,0.7310585786300049,0.5
2017-08-18 19:29:59.999,0.7310585786300049,0.5
2017-08-18 19:59:59.999,0.7310585786300049,0.5
2017-08-18 20:29:59.999,0.7310585786300049,0.5
2017-08-18 20:59:59.999,0.7310585786300049,0.5
2017-08-18 21:29:59.999,0.7310585786300049,0.5
2017-08-18 21:59:59.999,0.7310585786300049,0.5
2017-08-18 22:29:59.999,0.7310585786300049,0.5
2017-08-18 22:59:59.999,0.7310585786300049,0.5
2017-08-18 23:29:59.999,0.7310585786300049,0.5
2017-08-18 23:59:59.999,0.7310585786300049,0.5
2017-08-19 00:29:59.999,0.7310585786300049,0.5
2017-08-19 00:59:59.999,0.7310585786300049,0.5
2017-08-19 01:29:59.999,0.7310585551920353,0.5
2017-08-19 01:59:59.999,0.7310584145641912,0.5
2017-08-19 02:29:59.999,0.7310559770075051,0.5
2017-08-19 02:59:59.999,0.73104289833989,0.5
2017-08-19 03:29:59.999,0.7309885167735745,0.5
2017-08-19 03:59:59.999,0.7309332256320131,0.5
2017-08-19 04:29:59.999,0.7309046570965616,0.5
2017-08-19 04:59:59.999,0.7310409529123324,0.5
2017-08-19 05:29:59.999,0.7310569614070787,0.5
2017-08-19 05:59:59.999,0.7310576879862553,0.5
2017-08-19 06:29:59.999,0.7310583911262125,0.5
2017-08-19 06:59:59.999,0.7310585786300049,0.5
2017-08-19 07:29:59.999,0.7310585786300049,0.5
2017-08-19 07:59:59.999,0.7310585786300049,0.5
2017-08-19 08:29:59.999,0.7310585786300049,0.5
2017-08-19 08:59:59.999,0.7310585786300049,0.5
2017-08-19 09:29:59.999,0.7310585786300049,0.5
2017-08-19 09:59:59.999,0.7310585786300049,0.5
2017-08-19 10:29:59.999,0.7310585786300049,0.5
2017-08-19 10:59:59.999,0.7310585786300049,0.5
2017-08-19 11:29:59.999,0.7310585786300049,0.5
2017-08-19 11:59:59.999,0.7310585786300049,0.5
2017-08-19 12:29:59.999,0.7310585786300049,0.5
2017-08-19 12:59:59.999,0.7310584145641912,0.5
2017-08-19 13:29:59.999,0.7310571020354032,0.5
2017-08-19 13:59:59.999,0.7310540316397452,0.5
2017-08-19 14:29:59.999,0.7310510549754735,0.5
2017-08-19 14:59:59.999,0.7310359135104302,0.5
2017-08-19 15:29:59.999,0.731036499490462,0.5
2017-08-19 15:59:59.999,0.7310544300892879,0.5
2017-08-19 16:29:59.999,0.7310323272950551,0.5
2017-08-19 16:59:59.999,0.731040882595507,0.5
2017-08-19 17:29:59.999,0.7310435780654941,0.5
2017-08-19 17:59:59.999,0.7310174781666148,0.5
2017-08-19 18:29:59.999,0.7303139487422046,0.5
2017-08-19 18:59:59.999,0.7212064233138926,0.5
2017-08-19 19:29:59.999,0.6641802864870046,0.5
2017-08-19 19:59:59.999,0.5956198087303943,0.5
2017-08-19 20:29:59.999,0.5594679844047623,0.5
2017-08-19 20:59:59.999,0.5314064737937748,0.5
2017-08-19 21:29:59.999,0.5011076609877582,0.5
2017-08-19 21:59:59.999,0.5014847708529023,0.5
2017-08-19 22:29:59.999,0.5001533518177103,0.5
2017-08-19 22:59:59.999,0.5000280856401946,0.5
2017-08-19 23:29:59.999,0.5000082423666746,0.5
2017-08-19 23:59:59.999,0.5000035500884222,0.5
2017-08-20 00:29:59.999,0.5000114498070596,0.5
2017-08-20 00:59:59.999,0.5000479131229792,0.5
2017-08-20 01:29:59.999,0.5001863396232826,0.5
2017-08-20 01:59:59.999,0.5005859656603618,0.5
2017-08-20 02:29:59.999,0.5004884219571847,0.5
2017-08-20 02:59:59.999,0.5002777790947018,0.5
2017-08-20 03:29:59.999,0.5003257044712395,0.5
2017-08-20 03:59:59.999,0.5007610621921699,0.5
2017-08-20 04:29:59.999,0.5015788207442535,0.5
2017-08-20 04:59:59.999,0.5031461260897834,0.5
2017-08-20 05:29:59.999,0.5008461183242251,0.5
2017-08-20 05:59:59.999,0.5008418575937938,0.5
2017-08-20 06:29:59.999,0.5022566556438813,0.5
2017-08-20 06:59:59.999,0.5022103351444881,0.5
2017-08-20 07:29:59.999,0.5028937054421015,0.5
2017-08-20 07:59:59.999,0.5006209597640755,0.5
2017-08-20 08:29:59.999,0.5000644164243642,0.5
2017-08-20 08:59:59.999,0.5000119577334748,0.5
2017-08-20 09:29:59.999,0.5000114252215988,0.5
2017-08-20 09:59:59.999,0.5000123621784927,0.5
2017-08-20 10:29:59.999,0.500014731754159,0.5
2017-08-20 10:59:59.999,0.5000308826383452,0.5
2017-08-20 11:29:59.999,0.5001185276828972,0.5
2017-08-20 11:59:59.999,0.5007745152314523,0.5
2017-08-20 12:29:59.999,0.509794536493365,0.5
2017-08-20 12:59:59.999,0.5236844565226653,0.5
2017-08-20 13:29:59.999,0.5263906863496418,0.5
2017-08-20 13:59:59.999,0.6447483541952604,0.5
2017-08-20 14:29:59.999,0.6782885317321449,0.5
2017-08-20 14:59:59.999,0.6969110649779463,0.5
2017-08-20 15:29:59.999,0.6867398964046422,0.5
2017-08-20 15:59:59.999,0.6572735777055625,0.5
2017-08-20 16:29:59.999,0.6569995774841485,0.5
2017-08-20 16:59:59.999,0.6124360304684933,0.5
2017-08-20 17:29:59.999,0.5755856472296341,0.5
2017-08-20 17:59:59.999,0.5579272928816992,0.5
2017-08-20 18:29:59.999,0.5424649055685958,0.5
2017-08-20 18:59:59.999,0.514995754376321,0.5
2017-08-20 19:29:59.999,0.5041530630027385,0.5
2017-08-20 19:59:59.999,0.5016393471206956,0.5
2017-08-20 20:29:59.999,0.5024171825781246,0.5
2017-08-20 20:59:59.999,0.5029864037573883,0.5
2017-08-20 21:29:59.999,0.5053233094700832,0.5
2017-08-20 21:59:59.999,0.5042969439279603,0.5
2017-08-20 22:29:59.999,0.5029525499789347,0.5
2017-08-20 22:59:59.999,0.5013752251643768,0.5
2017-08-20 23:29:59.999,0.5046572190483287,0.5
2017-08-20 23:59:59.999,0.5468370933960492,0.5
2017-08-21 00:29:59.999,0.6082170678154147,0.5
2017-08-21 00:59:59.999,0.6568259482254223,0.5
2017-08-21 01:29:59.999,0.6760683497381955,0.5
2017-08-21 01:59:59.999,0.7095469989353467,0.5
2017-08-21 02:29:59.999,0.7283262322181681,0.5
2017-08-21 02:59:59.999,0.7299388377195607,0.5
2017-08-21 03:29:59.999,0.7303757408029141,0.5
2017-08-21 03:59:59.999,0.7305454469127963,0.5
2017-08-21 04:29:59.999,0.7307047527094406,0.5
2017-08-21 04:59:59.999,0.7302942142516674,0.5
2017-08-21 05:29:59.999,0.730419942939747,0.5
2017-08-21 05:59:59.999,0.7310135401892771,0.5
2017-08-21 06:29:59.999,0.731058062994377,0.5
2017-08-21 06:59:59.999,0.7310585317540645,0.5
2017-08-21 07:29:59.999,0.731058484878119,0.5
2017-08-21 07:59:59.999,0.7310583676882327,0.5
2017-08-21 08:29:59.999,0.7310582270603264,0.5
2017-08-21 08:59:59.999,0.7310579223663701,0.5
2017-08-21 09:29:59.999,0.7310573832919128,0.5
2017-08-21 09:59:59.999,0.7310488517617353,0.5
2017-08-21 10:29:59.999,0.7309612530546592,0.5
2017-08-21 10:59:59.999,0.7304146262491021,0.5
2017-08-21 11:29:59.999,0.7309102607601434,0.5
2017-08-21 11:59:59.999,0.7309763151272728,0.5
2017-08-21 12:29:59.999,0.7310022183014577,0.5
2017-08-21 12:59:59.999,0.7310398512807348,0.5
2017-08-21 13:29:59.999,0.7310469532386183,0.5
2017-08-21 13:59:59.999,0.7310575707961493,0.5
2017-08-21 14:29:59.999,0.731058062994377,0.5
2017-08-21 14:59:59.999,0.731058062994377,0.5
2017-08-21 15:29:59.999,0.731056984845136,0.5
2017-08-21 15:59:59.999,0.7310526956591441,0.5
2017-08-21 16:29:59.999,0.7310553441780051,0.5
